Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-07-18,24795,553,44.84,9922,
2022-07-19,6749,201,33.58,3046,
2022-07-20,4765,354,13.46,1424,
2022-07-21,12613,626,20.15,6391,
2022-07-22,26316,294,89.51,20719,
2022-07-25,2328,133,17.5,1689,
2022-07-26,9474,137,69.15,6961,
2022-07-27,9031,161,56.09,4487,
2022-07-28,32169,146,220.34,15650,
2022-07-29,56118,549,102.22,24054,
2022-08-01,17331,431,40.21,6748,
2022-08-02,30043,360,83.45,13380,
2022-08-03,17076,410,41.65,5026,
2022-08-04,11471,411,27.91,4462,
2022-08-05,260797,2063,126.42,77582,
2022-08-10,15195,718,21.16,8012,
2022-08-11,35782,723,49.49,9715,
2022-08-12,17607,669,26.32,7054,
2022-08-16,21396,430,49.76,4100,
2022-08-17,38868,656,59.25,23433,
2022-08-18,15729,390,40.33,7328,
2022-08-19,34243,1043,32.83,10076,
2022-08-22,81961,837,97.92,56467,
2022-08-23,125254,2007,62.41,62789,
2022-08-24,86928,1649,52.72,40991,
2022-08-25,140697,1341,104.92,83821,
2022-08-26,165896,1690,98.16,93651,
2022-08-29,337241,3065,110.03,120659,
2022-08-30,1257882,19176,65.6,269253,
2022-09-01,327798,6477,50.61,136108,
2022-09-02,83476,2415,34.57,35399,
2022-09-05,146641,2829,51.83,56725,
2022-09-06,152956,2715,56.34,72741,
2022-09-07,72480,1733,41.82,30656,
2022-09-08,103618,1634,63.41,70040,
2022-09-09,48631,2559,19.0,27199,
2022-09-12,28038,951,29.48,17290,
2022-09-13,77991,1455,53.6,22702,
2022-09-14,67372,1036,65.03,53771,
2022-09-15,29353,1023,28.69,20058,
2022-09-16,42246,1244,33.96,25817,
2022-09-19,10594,745,14.22,6138,
2022-09-20,11328,390,29.05,6628,
2022-09-21,57361,659,87.04,48762,
2022-09-22,12210,706,17.29,6461,
2022-09-23,10487,332,31.59,5914,
2022-09-26,36510,1059,34.48,24578,
2022-09-27,80738,407,198.37,76575,
2022-09-28,22333,1030,21.68,9348,
2022-09-29,12722,526,24.19,3045,
2022-09-30,126919,2883,44.02,28215,
2022-10-03,180874,1491,121.31,112683,
2022-10-04,20879,1223,17.07,8428,
2022-10-06,14612,694,21.05,6520,
2022-10-07,73581,838,87.81,58773,
2022-10-10,15888,873,18.2,9499,
2022-10-11,8716,397,21.95,5244,
2022-10-12,29114,461,63.15,22330,
2022-10-13,16041,434,36.96,9970,
2022-10-14,13505,566,23.86,6157,
2022-10-17,4454,261,17.07,2900,
2022-10-18,22748,834,27.28,11561,
2022-10-19,13683,658,20.79,3368,
2022-10-20,9170,430,21.33,4301,
2022-10-21,7634,400,19.08,4178,
2022-10-24,9545,218,43.78,6585,
2022-10-25,4673,257,18.18,3296,
2022-10-27,6214,267,23.27,4773,
2022-10-28,3087,183,16.87,1915,
2022-10-31,8354,288,29.01,5271,
2022-11-01,8475,341,24.85,5176,
2022-11-02,5423,246,22.04,3698,
2022-11-03,5068,231,21.94,3152,
2022-11-04,8074,364,22.18,5799,
2022-11-07,10562,273,38.69,6903,
2022-11-09,16667,487,34.22,12514,
2022-11-10,10009,316,31.67,6527,
2022-11-11,10474,479,21.87,7600,
2022-11-14,95157,1933,49.23,42916,
2022-11-15,95157,1933,49.23,42916,
2022-11-16,43961,1053,41.75,28267,
2022-11-17,31274,1501,20.84,19808,
2022-11-18,22312,335,66.6,10955,
2022-11-21,17791,537,33.13,13128,
2022-11-22,100213,524,191.25,62371,
2022-11-23,65374,568,115.1,59028,
2022-11-24,120311,806,149.27,63119,
2022-11-25,126280,385,328.0,74422,
2022-11-28,108450,1116,97.18,59334,
2022-11-29,181790,5233,34.74,74114,
2022-11-30,382391,11579,33.02,100378,
2022-12-01,107468,2798,38.41,42708,
2022-12-02,116385,2073,56.14,50502,
2022-12-05,24951,893,27.94,14046,
2022-12-06,17256,806,21.41,11388,
2022-12-07,59163,1691,34.99,39630,
2022-12-08,16553,738,22.43,11453,
2022-12-09,14118,503,28.07,8635,
2022-12-12,8443,319,26.47,5375,
2022-12-13,16653,474,35.13,12930,
2022-12-14,16060,293,54.81,13542,
2022-12-15,12742,503,25.33,9139,
2022-12-16,12872,530,24.29,7217,
2022-12-19,8061,342,23.57,4861,
2022-12-20,25203,741,34.01,17572,
2022-12-21,30745,559,55.0,25339,
2022-12-22,10581,470,22.51,6281,
2022-12-23,10249,557,18.4,6507,
2022-12-26,15281,746,20.48,6819,
2022-12-27,3500,152,23.03,2605,
2022-12-28,5236,294,17.81,3685,
2022-12-29,5197,250,20.79,2173,
2022-12-30,13492,618,21.83,9256,
2023-01-02,14610,438,33.36,10863,
2023-01-03,4384,187,23.44,3018,
2023-01-04,22163,404,54.86,11368,
2023-01-05,7088,356,19.91,4931,
2023-01-06,18242,415,43.96,10454,
2023-01-09,8460,296,28.58,6220,
2023-01-10,3535,186,19.01,2018,
2023-01-11,10205,224,45.56,8416,
2023-01-12,339387,7516,45.16,123126,
2023-01-13,1074423,25372,42.35,238825,
2023-01-16,316213,6759,46.78,99168,
2023-01-17,152497,5082,30.01,66158,
2023-01-18,94656,3898,24.28,34894,
2023-01-19,263385,8197,32.13,115464,
