Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-01-04,18928432,115282,164.19,4161397,
2023-01-05,3563069,28970,122.99,1280096,
2023-01-06,1209553,8637,140.04,456469,
2023-01-09,885982,7475,118.53,407067,
2023-01-10,767918,8330,92.19,399302,
2023-01-11,533423,5407,98.65,220193,
2023-01-12,358933,5702,62.95,155432,
2023-01-13,383975,6051,63.46,194893,
2023-01-16,246042,2522,97.56,118768,
2023-01-17,534543,5374,99.47,282058,
2023-01-18,197827,3225,61.34,78351,
2023-01-19,179953,2778,64.78,70536,
2023-01-20,241979,3120,77.56,82870,
2023-01-23,304355,3534,86.12,88622,
2023-01-24,902497,9881,91.34,386537,
2023-01-25,847265,9891,85.66,265608,
2023-01-27,533686,7449,71.65,270856,
2023-01-30,546019,6925,78.85,209637,
2023-01-31,266583,3364,79.25,156849,
2023-02-01,482354,6248,77.2,285404,
2023-02-02,226127,3735,60.54,90416,
2023-02-03,114705,1513,75.81,82104,
2023-02-06,496568,6873,72.25,319987,
2023-02-07,553463,6306,87.77,370075,
2023-02-08,591197,5391,109.66,448793,
2023-02-09,140511,2420,58.06,75005,
2023-02-10,152162,1994,76.31,114029,
2023-02-13,107843,2071,52.07,69269,
2023-02-14,230669,5227,44.13,124521,
2023-02-15,82865,1217,68.09,62453,
2023-02-16,101882,1475,69.07,69960,
2023-02-17,42404,1187,35.72,21577,
2023-02-20,29946,1023,29.27,19448,
2023-02-21,80948,1518,53.33,53761,
2023-02-22,166117,3684,45.09,97851,
2023-02-23,35779,1007,35.53,19813,
2023-02-24,45404,1721,26.38,26113,
2023-02-27,63807,1686,37.85,42553,
2023-02-28,89913,2406,37.37,42650,
2023-03-01,20447,622,32.87,12403,
2023-03-02,25341,747,33.92,15826,
2023-03-03,20992,772,27.19,9863,
2023-03-06,27792,695,39.99,15759,
2023-03-08,33133,618,53.61,18679,
2023-03-09,134420,1466,91.69,78006,
2023-03-10,26896,560,48.03,17580,
2023-03-13,63486,910,69.76,40963,
2023-03-14,20815,641,32.47,13237,
2023-03-15,21250,530,40.09,10249,
2023-03-16,29470,572,51.52,15829,
2023-03-17,18521,440,42.09,11130,
2023-03-20,19681,427,46.09,11419,
2023-03-21,17930,407,44.05,9660,
2023-03-22,14775,465,31.77,7232,
2023-03-23,77413,1929,40.13,38308,
2023-03-24,41968,1145,36.65,28207,
2023-03-27,62578,870,71.93,33008,
2023-03-28,33887,1054,32.15,24122,
2023-03-29,51925,1418,36.62,31324,
2023-03-31,196688,5220,37.68,93151,
2023-04-03,18332,838,21.88,10552,
2023-04-05,51849,769,67.42,37695,
2023-04-06,26346,588,44.81,16526,
2023-04-10,223364,1042,214.36,203248,
2023-04-11,76055,692,109.91,64447,
2023-04-12,243209,2883,84.36,183204,
2023-04-13,100204,1335,75.06,62996,
2023-04-17,30044,830,36.2,17603
2023-04-18,61593,859,71.7,37122
2023-04-19,22086,479,46.11,13825
2023-04-20,36115,476,75.87,27071
2023-04-21,39102,576,67.89,27470
2023-04-24,192401,931,206.66,172507
2023-04-25,97547,1010,96.58,72571
2023-04-26,413218,2599,158.99,340166
2023-04-27,342853,843,406.71,326517
2023-04-28,388543,3365,115.47,220696
2023-05-02,56442,950,59.41,38662
2023-05-03,113575,1858,61.13,76417
2023-05-04,71540,1213,58.98,39553
2023-05-05,46574,1098,42.42,26384
2023-05-08,98659,1518,64.99,60266
2023-05-09,42103,588,71.6,27106
2023-05-10,21239,459,46.27,13425
2023-05-11,59892,637,94.02,40919
2023-05-12,197879,1579,125.32,145732
2023-05-15,61885,1111,55.7,43771
2023-05-16,36019,608,59.24,24127
2023-05-17,198770,1216,163.46,171850
2023-05-18,240098,1300,184.69,213800
2023-05-19,153897,846,181.91,140781
2023-05-22,80208,1077,74.47,57234
