Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-04-20,7350,7,1050.0,7350
2023-04-21,450,2,225.0,450
2023-04-24,200,1,200.0,200
2023-04-25,50,1,50.0,50
2023-04-26,1005,3,335.0,1005
2023-04-27,1350,3,450.0,1350
2023-04-28,500,1,500.0,500
2023-05-02,950,2,475.0,950
2023-05-03,500,1,500.0,500
2023-05-04,1380,6,230.0,1380
2023-05-05,1220,2,610.0,1220
2023-05-08,59451,153,388.57,59451
2023-05-09,28518,171,166.77,28518
2023-05-10,2249,46,48.89,2249
2023-05-11,1242,17,73.06,1242
2023-05-12,603,14,43.07,603
2023-05-15,969,17,57.0,969
2023-05-16,64885,135,480.63,64885
2023-05-17,3912,21,186.29,3912
2023-05-18,719,18,39.94,719
2023-05-19,20632,54,382.07,20632
2023-05-22,30309,107,283.26,30309
