Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-04-26,112049,1040,107.74,109451
2023-04-27,380622,13701,27.78,240537
2023-04-28,216752,10589,20.47,145563
2023-05-02,64792,6518,9.94,40233
2023-05-03,50711,8492,5.97,18976
2023-05-04,46339,4505,10.29,29087
2023-05-05,40353,3324,12.14,22383
2023-05-08,25259,4722,5.35,11791
2023-05-09,35107,3919,8.96,20630
2023-05-10,22544,4674,4.82,12119
2023-05-11,72513,5618,12.91,25196
2023-05-12,31063,3203,9.7,17894
2023-05-15,46042,4558,10.1,30903
2023-05-16,47585,3280,14.51,38039
2023-05-17,18190,1304,13.95,13003
2023-05-18,22692,1597,14.21,11360
2023-05-19,43983,4731,9.3,22620
2023-05-22,20815,2534,8.21,9473
