Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-04-10,5000,7,714.29,5000,
2023-04-11,51673,859,60.15,32472,
2023-04-12,10642,222,47.94,9490,
2023-04-13,12905,242,53.33,12029,
2023-04-17,21648,405,53.45,18542
2023-04-18,19433,653,29.76,10082
2023-04-19,966,74,13.05,655
2023-04-20,460,15,30.67,460
2023-04-21,3282,44,74.59,3279
2023-04-24,8020,163,49.2,4885
2023-04-25,4350,73,59.59,4169
2023-04-26,7788,237,32.86,4525
2023-04-27,22235,483,46.04,15946
2023-04-28,8392,123,68.23,8161
