Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-03-23,5586098,39042,143.08,5586098,
2023-03-24,853816,3732,228.78,853816,
2023-03-27,460840,4384,105.12,460840,
2023-03-28,293862,2702,108.76,293862,
2023-03-29,170065,1247,136.38,170065,
2023-03-31,235440,2274,103.54,235440,
2023-04-03,161317,2174,74.2,161317,
2023-04-05,198246,1532,129.4,198246,
2023-04-06,674369,1292,521.96,674369,
2023-04-10,372556,2661,140.01,372556,
2023-04-11,2693674,33766,79.77,476073,
2023-04-12,424686,5376,79.0,163728,
2023-04-13,436145,5255,83.0,168473,
2023-04-17,709296,29696,23.89,177408
2023-04-18,495397,4935,100.38,241061
2023-04-19,287835,5120,56.22,91851
2023-04-20,1938281,28530,67.94,595638
2023-04-21,3020700,31987,94.44,1149314
2023-04-24,730582,13136,55.62,244848
2023-04-25,801302,22325,35.89,253382
2023-04-26,1250093,20696,60.4,218856
2023-04-27,785515,11979,65.57,286685
2023-04-28,791099,16189,48.87,260451
2023-05-02,314082,4876,64.41,111742
2023-05-03,510373,17869,28.56,132898
2023-05-04,408469,11089,36.84,56458
2023-05-05,425477,12691,33.53,81595
2023-05-08,449726,27872,16.14,109663
2023-05-09,427172,11291,37.83,77897
2023-05-10,1458388,17144,85.07,430957
2023-05-11,495541,11187,44.3,98794
2023-05-12,228324,4222,54.08,40360
2023-05-15,325174,6071,53.56,52008
2023-05-16,275776,4608,59.85,70818
2023-05-17,323140,13268,24.35,91260
2023-05-18,292625,5214,56.12,53967
2023-05-19,451647,12669,35.65,113725
2023-05-22,278183,15085,18.44,57926
