Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2021-06-15,139063,1351,102.93,63016
2021-06-16,38297,571,67.07,25484
2021-06-17,16161,307,52.64,9493
2021-06-18,128088,1009,126.95,65820
2021-06-21,207072,2442,84.8,114914
2021-06-22,94861,1419,66.85,60691
2021-06-23,21363,468,45.65,13647
2021-06-24,16377,399,41.05,10379
2021-06-25,19107,645,29.62,9287
2021-06-28,26518,424,62.54,22696
2021-06-29,18927,455,41.6,14201
2021-06-30,40859,721,56.67,31206
2021-07-01,7735,243,31.83,4929
2021-07-02,13796,401,34.4,7550
2021-07-05,48979,679,72.13,37180
2021-07-06,9464,244,38.79,6261
2021-07-07,68687,1264,54.34,43176
2021-07-08,72340,1301,55.6,45775
2021-07-09,51297,2371,21.64,27704
2021-07-12,34133,1060,32.2,25646
2021-07-13,35453,960,36.93,25161
2021-07-14,36139,763,47.36,29864
2021-07-15,101871,2207,46.16,56025
2021-07-16,450526,10175,44.28,196548
2021-07-19,173252,4288,40.4,102033
2021-07-20,99568,3121,31.9,55262
2021-07-22,109960,2962,37.12,68339
2021-07-23,87886,1613,54.49,62790
2021-07-26,41086,1431,28.71,23697
2021-07-27,572251,8548,66.95,274978
2021-07-28,490887,8712,56.35,199249
2021-07-29,316295,5099,62.03,140124
2021-07-30,52568,2402,21.89,32029
2021-08-02,71742,2159,33.23,42841
2021-08-03,43622,1793,24.33,24804
2021-08-04,31222,1410,22.14,18265
2021-08-05,44665,1843,24.23,24411
2021-08-06,47788,1222,39.11,29048
2021-08-09,80180,2182,36.75,52477
2021-08-10,68753,1595,43.11,52590
2021-08-11,65217,1744,37.4,35737
2021-08-12,535158,9696,55.19,192166
2021-08-13,533746,17571,30.38,146267
2021-08-16,45324,3152,14.38,23388
2021-08-17,25874,1233,20.98,13722
2021-08-18,19841,1226,16.18,11568
2021-08-20,45981,2719,16.91,16915
2021-08-23,51652,1889,27.34,29826
2021-08-24,117244,5124,22.88,35944
2021-08-25,28858,1824,15.82,16663
2021-08-26,26101,864,30.21,14461
2021-08-27,20108,766,26.25,10789
2021-08-30,24466,855,28.62,13585
2021-08-31,54206,1032,52.53,26550
2021-09-01,40644,1062,38.27,25390
2021-09-02,36065,1020,35.36,23795
2021-09-03,36527,693,52.71,24313
2021-09-06,16393,440,37.26,9121
2021-09-07,24947,669,37.29,17330
2021-09-08,35530,629,56.49,22715
2021-09-09,39655,600,66.09,29728
2021-09-13,224863,6168,36.46,110571
2021-09-14,101879,1892,53.85,67448
2021-09-15,32873,611,53.8,23440
2021-09-16,23312,612,38.09,15543
2021-09-17,35414,906,39.09,24430
2021-09-20,66069,1013,65.22,43292
2021-09-21,29044,690,42.09,16909
2021-09-22,15423,460,33.53,9319
2021-09-23,180517,2747,65.71,106123
2021-09-24,98041,2232,43.93,55844
2021-09-27,91529,1662,55.07,72553
2021-09-28,91259,2513,36.31,60814
2021-09-29,18716,563,33.24,12611
2021-09-30,19506,560,34.83,10511
2021-10-01,40807,1181,34.55,22001
2021-10-04,30503,652,46.78,18564
2021-10-05,47290,696,67.95,30005
2021-10-06,46326,1067,43.42,26546
2021-10-07,214038,4804,44.55,103626
2021-10-08,45590,1601,28.48,24106
2021-10-11,59228,1297,45.67,49969
2021-10-12,37710,890,42.37,24467
2021-10-13,154542,3722,41.52,82628
2021-10-14,42646,1198,35.6,27361
2021-10-18,76025,1902,39.97,48413
2021-10-19,87199,2794,31.21,43850
2021-10-20,35057,1586,22.1,22033
2021-10-21,37444,1786,20.97,20738
2021-10-22,44267,1305,33.92,24900
2021-10-25,15217,572,26.6,7289
2021-10-26,21749,601,36.19,13604
2021-10-27,13747,478,28.76,8191
2021-10-28,13287,351,37.85,8806
2021-10-29,62834,799,78.64,28856
2021-11-01,86981,862,100.91,61955
2021-11-02,163892,3687,44.45,112284
2021-11-03,90681,1811,50.07,66065
2021-11-04,90681,1811,50.07,66065
2021-11-08,220692,4998,44.16,119667
2021-11-09,30654,1621,18.91,18335
2021-11-10,87640,1437,60.99,46921
2021-11-11,107802,3883,27.76,67285
2021-11-12,72057,2967,24.29,47546
2021-11-15,36265,1183,30.66,22541
2021-11-16,27065,1700,15.92,17856
2021-11-17,50469,1795,28.12,35857
2021-11-18,24419,1254,19.47,16343
2021-11-22,40240,1982,20.3,28259
2021-11-23,18071,623,29.01,9462
2021-11-24,41314,889,46.47,26263
2021-11-25,42690,1045,40.85,31959
2021-11-26,37491,875,42.85,25502
2021-11-29,32288,1030,31.35,23873
2021-11-30,24217,529,45.78,15526
2021-12-01,31602,543,58.2,22295
2021-12-02,10819,412,26.26,5889
2021-12-03,38588,1105,34.92,25172
2021-12-06,31698,942,33.65,19107
2021-12-07,23464,806,29.11,14856
2021-12-08,13108,659,19.89,8557
2021-12-09,30496,777,39.25,21598
2021-12-10,10688,292,36.6,8418
2021-12-13,59387,2494,23.81,41801
2021-12-14,39130,743,52.66,22748
2021-12-15,33003,711,46.42,20390
2021-12-16,49293,1581,31.18,31205
2021-12-17,28390,955,29.73,19068
2021-12-20,56338,797,70.69,37940
2021-12-21,45998,1305,35.25,31853
2021-12-22,388385,9254,41.97,169959
2021-12-23,76564,3537,21.65,40353
2021-12-24,21035,614,34.26,14406
2021-12-27,347351,4440,78.23,126124
2021-12-28,248278,9667,25.68,118779
2021-12-29,348987,10848,32.17,148927
2021-12-30,79628,2632,30.25,45295
2021-12-31,100902,3740,26.98,47306
2022-01-03,462193,9935,46.52,194734
2022-01-04,1030050,59141,17.42,259601
2022-01-05,112401,5360,20.97,53405
2022-01-06,82124,2237,36.71,32197
2022-01-07,497406,9853,50.48,153251
2022-01-10,182181,5790,31.46,84210
2022-01-11,61432,1821,33.74,40560
2022-01-12,229883,3331,69.01,118096
2022-01-13,309256,10012,30.89,142202
2022-01-14,108434,3744,28.96,60952
2022-01-17,48478,1765,27.47,21677
2022-01-18,540389,10540,51.27,144179
2022-01-19,110133,7152,15.4,55303
2022-01-20,71923,1604,44.84,42473
2022-01-21,49834,1650,30.2,27647
2022-01-24,69383,1505,46.1,45057
2022-01-25,52831,1218,43.38,29587
2022-01-27,57533,1287,44.7,31519
2022-01-28,78928,1335,59.12,41459
2022-01-31,244662,8854,27.63,126046
2022-02-01,96387,4003,24.08,38627
2022-02-02,229266,5049,45.41,155214
2022-02-03,299791,19024,15.76,151301
2022-02-04,266254,13965,19.07,118860
2022-02-07,89660,2520,35.58,54091
2022-02-08,231355,2872,80.56,97917
2022-02-09,128145,7052,18.17,55319
2022-02-10,48289,2377,20.32,29693
2022-02-11,67463,1966,34.31,48054
2022-02-14,125904,3142,40.07,61042
2022-02-15,100073,1603,62.43,64625
2022-02-16,37013,502,73.73,28857
2022-02-17,191784,3196,60.01,93087
2022-02-18,85974,1528,56.27,56591
2022-02-21,151870,4280,35.48,77084
2022-02-22,115440,6066,19.03,56510
2022-02-23,31264,1149,27.21,19835
2022-02-24,107709,1585,67.96,50852
2022-02-25,81878,1359,60.25,51259
2022-02-28,90842,848,107.12,69100
2022-03-02,204334,4211,48.52,111264
2022-03-03,109412,4727,23.15,46091
2022-03-04,152981,3761,40.68,76048
2022-03-08,67666,1074,63.0,42502
2022-03-09,92440,2491,37.11,54777
2022-03-10,142347,2869,49.62,62523
2022-03-11,147137,7608,19.34,67579
2022-03-14,127691,4355,29.32,55092
2022-03-15,130251,4064,32.05,61590
2022-03-16,71106,3490,20.37,39582
2022-03-17,75497,2729,27.66,39369
2022-03-21,106978,2558,41.82,83052
2022-03-22,115694,4849,23.86,49660
2022-03-23,39737,1870,21.25,20560
2022-03-24,28983,978,29.63,17533
2022-03-25,44144,1230,35.89,26913
2022-03-28,46608,1341,34.76,24480
2022-03-29,59247,4869,12.17,29937
2022-03-30,27656,1299,21.29,16282
2022-03-31,26108,1223,21.35,18220
2022-04-01,28864,763,37.83,25189
2022-04-04,11296,128,88.25,11296
2022-04-05,29003,173,167.65,29002
2022-04-06,209220,6822,30.67,111843
2022-04-07,49181,2063,23.84,24883
2022-04-08,128179,1845,69.47,84281
2022-04-11,216418,7218,29.98,128767
2022-04-12,505602,5373,94.1,321290
2022-04-13,265096,4102,64.63,157332
2022-04-18,153904,954,161.32,140389
2022-04-19,44005,327,134.57,44005
2022-04-20,1030056,4729,217.82,542368
2022-04-21,272911,1089,250.61,227094
2022-04-22,310021,1348,229.99,170625
2022-04-25,664333,5240,126.78,410317
2022-04-26,286037,2228,128.38,171296
2022-04-27,252127,1507,167.3,177986
2022-04-28,118600,1145,103.58,79107
2022-04-29,97990,1064,92.1,58126
2022-05-02,72899,1057,68.97,45517
2022-05-04,95548,882,108.33,75423
2022-05-05,72384,865,83.68,45006
2022-05-06,122317,980,124.81,90054
2022-05-09,99187,990,100.19,59153
2022-05-10,111534,1081,103.18,52427
2022-05-12,63906,1088,58.74,45158
2022-05-13,144767,817,177.19,62929
2022-05-16,60676,570,106.45,27274
2022-05-17,69834,713,97.94,38376
2022-05-18,315927,1111,284.36,127998
2022-05-19,111718,754,148.17,77136
2022-05-20,277297,1232,225.08,178467
2022-05-23,259542,1868,138.94,173145
2022-05-24,153557,1342,114.42,111766
2022-05-25,57707,911,63.34,33965
2022-05-26,97610,956,102.1,49661
2022-05-27,50153,577,86.92,28247
2022-05-30,77516,727,106.62,47277
2022-05-31,111099,1661,66.89,78639
2022-06-01,18259,310,58.9,13956
2022-06-02,25762,362,71.17,19656
2022-06-03,22830,390,58.54,18691
2022-06-06,23817,350,68.05,18103
2022-06-07,40080,546,73.41,20403
2022-06-08,46164,650,71.02,27396
2022-06-09,52489,707,74.24,30299
2022-06-10,19448,463,42.0,13069
2022-06-13,29845,433,68.93,20033
2022-06-14,57273,766,74.77,36307
2022-06-15,368591,1090,338.16,143355
2022-06-16,104177,751,138.72,69815
2022-06-17,23711,392,60.49,17655
2022-06-20,31464,459,68.55,23746
2022-06-21,33672,596,56.5,15765
2022-06-22,12087,313,38.62,7318
2022-06-23,32180,527,61.06,14780
2022-06-24,18227,393,46.38,10778
2022-06-27,40001,483,82.82,29793
2022-06-28,12580,277,45.42,8067
2022-06-29,39384,391,100.73,28079
2022-06-30,24281,313,77.58,19901
2022-07-01,10941,256,42.74,6635
2022-07-04,45218,595,76.0,22767
2022-07-05,21106,334,63.19,13563
2022-07-06,26564,635,41.83,16772
2022-07-07,45891,602,76.23,32535
2022-07-08,27220,486,56.01,22002
2022-07-11,70550,713,98.95,45353
2022-07-12,54504,550,99.1,36166
2022-07-13,281103,383,733.95,259271
2022-07-14,70825,739,95.84,44858
2022-07-15,139532,1042,133.91,104788
2022-07-18,242668,1822,133.19,150540
2022-07-19,220638,1436,153.65,93240
2022-07-20,124337,1007,123.47,84973
2022-07-21,132692,1056,125.66,93808
2022-07-22,438743,1937,226.51,126984
2022-07-25,236298,1207,195.77,90702
2022-07-26,217148,2156,100.72,147682
2022-07-27,74760,830,90.07,51276
2022-07-28,46432,770,60.3,25137
2022-07-29,158894,1142,139.14,32229
2022-08-01,47641,582,81.86,33921
2022-08-02,65299,894,73.04,39148
2022-08-03,50424,813,62.02,27805
2022-08-04,98196,1016,96.65,69388
2022-08-05,126998,452,280.97,112349
2022-08-10,387341,2134,181.51,206899
2022-08-11,259391,1345,192.86,146466
2022-08-12,109197,1230,88.78,66446
2022-08-16,249663,1665,149.95,198638
2022-08-17,114197,1148,99.47,74497
2022-08-18,260311,2179,119.46,165847
2022-08-19,141516,1418,99.8,107571
2022-08-22,138263,944,146.47,99161
2022-08-23,139978,1247,112.25,96886
2022-08-24,665727,1211,549.73,609867
2022-08-25,684124,1749,391.15,348253
2022-08-26,690436,2114,326.6,565717
2022-08-29,234116,1483,157.87,164219
2022-08-30,222684,1742,127.83,110957
2022-09-01,406614,1253,324.51,174823
2022-09-02,145677,825,176.58,84008
2022-09-05,409392,1634,250.55,247867
2022-09-06,207077,1522,136.06,123755
2022-09-07,104606,1061,98.59,69175
2022-09-08,160503,1331,120.59,69845
2022-09-09,319742,1854,172.46,199724
2022-09-12,189685,1928,98.38,96406
2022-09-13,265017,2140,123.84,151985
2022-09-14,179951,2327,77.33,93199
2022-09-15,269243,2194,122.72,152078
2022-09-16,201292,1663,121.04,63144
2022-09-19,102690,1160,88.53,78403
2022-09-20,155237,1084,143.21,50043
2022-09-21,140359,1529,91.8,65876
2022-09-22,82229,915,89.87,52363
2022-09-23,100764,1362,73.98,66450
2022-09-26,126030,1204,104.68,68457
2022-09-27,85159,1030,82.68,36674
2022-09-28,112116,1281,87.52,45224
2022-09-29,32321,456,70.88,20754
2022-09-30,140024,601,232.99,68846
2022-10-03,48674,486,100.15,36278
2022-10-04,122609,583,210.31,96033
2022-10-06,235105,763,308.13,148746
2022-10-07,160566,607,264.52,50786
2022-10-10,316265,2502,126.4,181975
2022-10-11,269253,2086,129.08,90308
2022-10-12,183606,1642,111.82,98063
2022-10-13,293858,2610,112.59,131788
2022-10-14,318540,3572,89.18,88184
2022-10-17,222301,2156,103.11,52356
2022-10-18,119155,2727,43.69,64572
2022-10-19,48494,886,54.73,28747
2022-10-20,31357,886,35.39,23296
2022-10-21,79004,800,98.76,56383
2022-10-24,38951,356,109.41,27639
2022-10-25,257444,2062,124.85,146868
2022-10-27,65801,920,71.52,48825
2022-10-28,256037,1075,238.17,197904
2022-10-31,47397,652,72.69,27637
2022-11-01,74681,865,86.34,22865
2022-11-02,889762,6927,128.45,180552
2022-11-03,526901,2369,222.41,97253
2022-11-04,197769,1370,144.36,62482
2022-11-07,381977,2999,127.37,210253
2022-11-09,208741,1553,134.41,68597
2022-11-10,82767,1247,66.37,38062
2022-11-11,58942,717,82.21,36067
2022-11-14,79211,910,87.05,48787
2022-11-15,79211,910,87.05,48787
2022-11-16,284660,1221,233.14,149832
2022-11-17,86625,852,101.67,52567
2022-11-18,188554,883,213.54,57627
2022-11-21,131951,687,192.07,62945
2022-11-22,153273,780,196.5,35156
2022-11-23,66265,846,78.33,51210
2022-11-24,40130,705,56.92,24702
2022-11-25,40016,533,75.08,22158
2022-11-28,35152,554,63.45,21964
2022-11-29,110792,899,123.24,71944
2022-11-30,132233,595,222.24,27543
2022-12-01,48598,319,152.34,41621
2022-12-02,90778,925,98.14,64959
2022-12-05,80422,801,100.4,50187
2022-12-06,35868,422,85.0,23873
2022-12-07,83287,868,95.95,51995
2022-12-08,197512,1526,129.43,40684
2022-12-09,162613,1021,159.27,32219
2022-12-12,52608,650,80.94,38738
2022-12-13,251521,1629,154.4,134556
