Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,10090,61,165.41,6263
2019-10-01,2575,61,42.21,1464
2019-10-03,2142,33,64.91,894
2019-10-04,61,20,3.05,41
2019-10-07,2055,25,82.2,1477
2019-10-09,468,15,31.2,305
2019-10-10,69,7,9.86,58
2019-10-11,2173,20,108.65,2122
2019-10-14,105,2,52.5,105
2019-10-15,5227,45,116.16,5038
2019-10-16,653,21,31.1,425
2019-10-17,554,34,16.29,400
2019-10-18,2974,51,58.31,2334
2019-10-22,4429,72,61.51,3098
2019-10-23,1467,44,33.34,1191
2019-10-24,907,12,75.58,715
2019-10-25,302,8,37.75,251
2019-10-29,720,37,19.46,525
2019-10-30,1503,18,83.5,1303
2019-10-31,2887,87,33.18,2298
2019-11-01,22700,290,78.28,7695
2019-11-04,1709,22,77.68,1408
2019-11-05,4601,37,124.35,4135
2019-11-06,576,15,38.4,405
2019-11-07,1715,21,81.67,1042
2019-11-08,387,14,27.64,311
2019-11-11,4330,49,88.37,3493
2019-11-13,12333,103,119.74,9445
2019-11-14,3493,20,174.65,3283
2019-11-15,1828,18,101.56,1228
2019-11-18,1618,68,23.79,1003
2019-11-19,800,12,66.67,798
2019-11-20,720,6,120.0,620
2019-11-21,2694,29,92.9,2192
2019-11-22,3713,27,137.52,1579
2019-11-25,88921,356,249.78,40550
2019-11-26,130351,728,179.05,55187
2019-11-27,33192,263,126.21,13085
2019-11-28,7108,102,69.69,3407
2019-11-29,10265,165,62.21,6466
2019-12-02,11358,105,108.17,6170
2019-12-03,9235,38,243.03,6450
2019-12-04,9475,71,133.45,6293
2019-12-05,4157,28,148.46,4092
2019-12-06,9898,173,57.21,7516
2019-12-09,7669,92,83.36,6094
2019-12-10,6706,94,71.34,4489
2019-12-11,5744,142,40.45,3724
2019-12-12,2962,51,58.08,1546
2019-12-13,1668,38,43.89,958
2019-12-16,801,6,133.5,701
2019-12-17,574,29,19.79,473
2019-12-18,999,19,52.58,606
2019-12-19,2685,9,298.33,2681
2019-12-20,1198,15,79.87,809
2019-12-23,3317,109,30.43,2061
2019-12-24,1732,31,55.87,1526
2019-12-26,7824,76,102.95,7184
2019-12-27,1693,30,56.43,992
2019-12-30,4575,205,22.32,3517
2019-12-31,3606,36,100.17,2579
2020-01-01,12748,101,126.22,11773
2020-01-02,14609,127,115.03,11604
2020-01-03,59718,347,172.1,35998
2020-01-06,5861,180,32.56,4265
2020-01-07,2830,37,76.49,2648
2020-01-08,3431,26,131.96,3101
2020-01-09,50909,1050,48.48,36300
2020-01-10,74961,224,334.65,52786
2020-01-13,11773,217,54.25,7391
2020-01-14,25887,165,156.89,18161
2020-01-15,37127,395,93.99,19096
2020-01-16,7635,82,93.11,7246
2020-01-17,2265,61,37.13,2047
2020-01-20,4669,115,40.6,2577
2020-01-21,16614,129,128.79,11891
2020-01-22,16227,455,35.66,12630
2020-01-23,20559,511,40.23,16115
2020-01-24,4956,82,60.44,4043
2020-01-27,53190,514,103.48,23998
2020-01-28,41691,266,156.73,31799
2020-01-29,4522,82,55.15,2326
2020-01-30,3343,90,37.14,2584
2020-01-31,1473,60,24.55,1106
2020-02-03,8087,130,62.21,4607
2020-02-04,7794,50,155.88,5444
2020-02-05,20958,204,102.74,7986
2020-02-06,6779,44,154.07,5650
2020-02-07,9670,64,151.09,7519
2020-02-10,25346,114,222.33,24092
2020-02-11,13913,92,151.23,8214
2020-02-12,16662,502,33.19,12377
2020-02-13,33545,54,621.2,31156
2020-02-14,15297,95,161.02,10443
2020-02-17,4242,64,66.28,2895
2020-02-18,14535,93,156.29,13442
2020-02-19,32673,163,200.45,27655
2020-02-20,3276,26,126.0,3131
2020-02-24,6013,31,193.97,5074
2020-02-25,28413,74,383.96,25663
2020-02-26,6957,101,68.88,5002
2020-02-27,13183,49,269.04,11000
2020-02-28,6267,51,122.88,5040
2020-03-02,7116,103,69.09,4907
2020-03-03,5991,32,187.22,5090
2020-03-04,31885,54,590.46,30285
2020-03-05,2780,40,69.5,2356
2020-03-06,6370,47,135.53,5382
2020-03-09,12574,96,130.98,8085
2020-03-11,2735,45,60.78,1845
2020-03-12,12363,297,41.63,9803
2020-03-13,1022,13,78.62,716
2020-03-16,26623,140,190.16,20027
2020-03-17,55101,204,270.1,50343
2020-03-18,64943,326,199.21,61040
2020-03-19,9363,53,176.66,7624
2020-03-20,10923,66,165.5,7228
2020-03-23,33359,66,505.44,31296
2020-03-24,1848,54,34.22,1158
2020-03-25,5166,29,178.14,5078
2020-03-26,1729,33,52.39,863
2020-03-27,1664,78,21.33,1100
2020-03-30,1645,41,40.12,1369
2020-03-31,3518,58,60.66,2929
2020-04-01,949,52,18.25,844
2020-04-03,5512,77,71.58,4660
2020-04-07,1034,29,35.66,707
2020-04-08,3490,39,89.49,2525
2020-04-09,1470,32,45.94,1451
2020-04-15,2355,26,90.58,1987
2020-04-16,140,6,23.33,138
2020-04-17,20063,83,241.72,1757
2020-04-20,6756,115,58.75,1695
2020-04-21,5696,246,23.15,4518
2020-04-22,16318,164,99.5,3007
2020-04-23,11850,91,130.22,5367
2020-04-24,574,36,15.94,502
2020-04-27,863,28,30.82,819
2020-04-28,6173,42,146.98,3326
2020-04-29,8400,65,129.23,5344
2020-04-30,15184,120,126.53,10820
2020-05-04,1940,44,44.09,1549
2020-05-05,2598,14,185.57,2528
2020-05-06,1964,64,30.69,886
2020-05-07,4555,55,82.82,4282
2020-05-08,4063,47,86.45,3076
2020-05-11,4424,78,56.72,3980
2020-05-12,3793,83,45.7,2721
2020-05-13,237,27,8.78,145
2020-05-14,1347,25,53.88,1292
2020-05-15,5,5,1.0,2
2020-05-18,863,28,30.82,616
2020-05-19,12630,173,73.01,11044
2020-05-20,1224,14,87.43,1120
2020-05-21,1477,21,70.33,976
2020-05-22,1290,27,47.78,1191
2020-05-26,6379,66,96.65,6322
2020-05-27,4333,85,50.98,4239
2020-05-28,592,8,74.0,591
2020-05-29,3273,50,65.46,1406
2020-06-01,2972,60,49.53,2755
2020-06-02,3345,55,60.82,2603
2020-06-03,3823,60,63.72,3192
2020-06-04,5966,57,104.67,5290
2020-06-05,7618,135,56.43,5481
2020-06-08,9850,55,179.09,6784
2020-06-09,1315,30,43.83,1172
2020-06-10,4130,66,62.58,3223
2020-06-11,7052,113,62.41,5416
2020-06-12,7594,82,92.61,3006
2020-06-15,16925,185,91.49,14220
2020-06-16,31503,139,226.64,27486
2020-06-17,111380,431,258.42,89442
2020-06-18,85382,335,254.87,71133
2020-06-19,37463,205,182.75,29086
2020-06-22,24510,130,188.54,21522
2020-06-23,26262,62,423.58,25456
2020-06-24,19685,69,285.29,18326
2020-06-25,7151,65,110.02,6212
2020-06-26,14527,91,159.64,11838
2020-06-29,12134,40,303.35,11792
2020-06-30,4003,30,133.43,3858
2020-07-01,16518,98,168.55,13025
2020-07-02,4579,42,109.02,3656
2020-07-03,13869,63,220.14,13560
2020-07-06,5997,32,187.41,4494
2020-07-07,3051,38,80.29,2761
2020-07-08,13335,131,101.79,11793
2020-07-09,13062,63,207.33,13019
2020-07-10,5039,56,89.98,3552
2020-07-13,5750,43,133.72,5713
2020-07-14,3233,27,119.74,3226
2020-07-15,3300,17,194.12,3250
2020-07-16,6808,38,179.16,6201
2020-07-17,3630,21,172.86,3529
2020-07-20,2713,63,43.06,2149
2020-07-21,2399,93,25.8,1697
2020-07-22,908,18,50.44,803
2020-07-23,1294,21,61.62,1243
2020-07-24,206,15,13.73,178
2020-07-27,7783,62,125.53,6917
2020-07-28,4712,70,67.31,2565
2020-07-29,5535,55,100.64,3005
2020-07-30,10455,92,113.64,4994
2020-07-31,2947,30,98.23,1920
2020-08-03,5020,52,96.54,2286
2020-08-04,12435,116,107.2,7951
2020-08-05,1591,44,36.16,1468
2020-08-06,4138,142,29.14,2923
2020-08-07,849,25,33.96,446
2020-08-10,40351,169,238.76,32616
2020-08-11,5856,152,38.53,3987
2020-08-12,25251,215,117.45,16984
2020-08-13,16727,95,176.07,15528
2020-08-14,11267,61,184.7,10331
2020-08-17,20586,83,248.02,19500
2020-08-18,22382,191,117.18,14651
2020-08-19,9166,61,150.26,7901
2020-08-20,25472,79,322.43,24243
2020-08-21,6257,48,130.35,3264
2020-08-24,6798,27,251.78,5390
2020-08-25,304156,1411,215.56,155679
2020-08-26,248443,1457,170.52,119259
2020-08-27,511949,3078,166.33,179731
2020-08-28,285633,2663,107.26,137645
2020-08-31,48396,255,189.79,35889
2020-09-01,14629,160,91.43,11137
2020-09-02,11341,214,53.0,7845
2020-09-03,14840,209,71.0,7487
2020-09-04,10027,67,149.66,9699
2020-09-07,17182,186,92.38,13567
2020-09-08,10815,126,85.83,9938
2020-09-09,10787,129,83.62,8926
2020-09-10,13555,172,78.81,11358
2020-09-11,29736,247,120.39,23298
2020-09-14,5261,46,114.37,5167
2020-09-15,39445,275,143.44,26700
2020-09-16,6781,76,89.22,5362
2020-09-17,7874,87,90.51,7108
2020-09-18,6216,92,67.57,4751
2020-09-21,5099,85,59.99,4641
2020-09-22,6177,99,62.39,4636
2020-09-23,1702,48,35.46,1584
2020-09-24,2510,58,43.28,2286
2020-09-25,3086,108,28.57,2524
2020-09-29,23554,109,216.09,13618
2020-09-30,1122,22,51.0,866
2020-10-01,12183,60,203.05,5992
2020-10-05,3065,37,82.84,3003
2020-10-06,1609,22,73.14,1025
2020-10-07,9871,148,66.7,6960
2020-10-08,3652,22,166.0,3046
2020-10-09,6791,60,113.18,5827
2020-10-12,19258,275,70.03,11742
2020-10-13,22175,246,90.14,11000
2020-10-14,10132,112,90.46,2823
2020-10-15,4619,106,43.58,2547
2020-10-16,19767,158,125.11,11031
2020-10-19,2645,34,77.79,2354
2020-10-20,6198,69,89.83,4309
2020-10-21,4607,64,71.98,4110
2020-10-22,5763,19,303.32,5003
2020-10-23,11203,72,155.6,10428
2020-10-26,370,13,28.46,235
2020-10-27,2871,27,106.33,1636
2020-10-28,2210,27,81.85,1500
