Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,1334518,419,3185.01,1334518
2019-10-01,4070840,982,4145.46,2820503
2019-10-03,12203926,1786,6833.11,8704539
2019-10-04,12142829,1424,8527.27,8534375
2019-10-07,5763955,877,6572.35,4426963
2019-10-09,3454871,789,4378.8,2785091
2019-10-10,9898032,859,11522.74,7508605
2019-10-11,1989722,747,2663.62,1036704
2019-10-14,8589547,1175,7310.25,6682994
2019-10-15,3821590,795,4807.03,2348217
2019-10-16,2587142,676,3827.13,1749553
2019-10-17,4941473,968,5104.83,2847653
2019-10-18,11008615,992,11097.39,6043551
2019-10-22,6686286,985,6788.11,3161485
2019-10-23,9295246,893,10409.01,5838955
2019-10-24,13560779,1065,12733.13,5502317
2019-10-25,2225852,594,3747.23,812409
2019-10-29,4128297,1222,3378.31,2776461
2019-10-30,10017198,1214,8251.4,5708263
2019-10-31,1861135,651,2858.89,1839626
2019-11-01,2049718,624,3284.8,1925112
2019-11-04,4346922,1039,4183.76,2979052
2019-11-05,4327083,1058,4089.87,1877907
2019-11-06,8004495,1105,7243.89,4150408
2019-11-07,4327189,642,6740.17,2585365
2019-11-08,6104965,960,6359.34,5402760
2019-11-11,2917843,900,3242.05,2783726
2019-11-13,2317783,459,5049.64,2317778
2019-11-14,4773765,683,6989.41,4500788
2019-11-15,13255831,1894,6998.85,7966177
2019-11-18,2088335,497,4201.88,2088316
2019-11-19,2316147,443,5228.32,2316127
2019-11-20,2786929,632,4409.7,2786918
2019-11-21,1488678,420,3544.47,1488678
2019-11-22,2901842,561,5172.62,2901842
2019-11-25,1815792,548,3313.49,1815792
2019-11-26,2611598,513,5090.83,2611598
2019-11-27,1796532,495,3629.36,1796532
2019-11-28,3878625,564,6876.99,3878625
2019-11-29,23654852,4292,5511.38,23654852
2019-12-02,1881002,631,2980.99,1881002
2019-12-03,881911,414,2130.22,881911
2019-12-04,873754,273,3200.56,873754
2019-12-05,530134,325,1631.18,530134
2019-12-06,482449,283,1704.77,482449
