Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-11-23,25970,445,58.36,21750,
2022-11-24,10199,156,65.38,8171,
2022-11-25,5408,139,38.91,4601,
2022-11-28,4484,145,30.92,3195,
2022-11-29,5153,148,34.82,4347,
2022-11-30,1784,113,15.79,1159,
2022-12-01,3777,126,29.98,3142,
2022-12-02,4477,227,19.72,3541,
2022-12-05,4020,145,27.72,3112,
2022-12-06,15920,307,51.86,11973,
2022-12-07,7992,132,60.55,7391,
2022-12-08,43036,2638,16.31,15983,
2022-12-09,12818,834,15.37,7341,
2022-12-12,13428,560,23.98,10844,
2022-12-13,43269,1456,29.72,32849,
2022-12-14,81380,5935,13.71,31284,
2022-12-15,16968,2514,6.75,5402,
2022-12-16,13158,1749,7.52,8108,
2022-12-19,4408,772,5.71,2051,
2022-12-20,9862,2584,3.82,4319,
2022-12-21,14992,2738,5.48,9447,
2022-12-22,14848,2074,7.16,7211,
2022-12-23,7252,1602,4.53,3115,
2022-12-26,8590,2020,4.25,4747,
2022-12-27,9851,1029,9.57,7270,
2022-12-28,3466,804,4.31,1744,
2022-12-29,9723,178,54.62,8835,
2022-12-30,10805,1609,6.72,6054,
2023-01-02,11241,1329,8.46,7324,
2023-01-03,135106,2328,58.04,109238,
2023-01-04,44957,3010,14.94,22111,
2023-01-05,22127,1709,12.95,12554,
2023-01-06,10103,1797,5.62,3430,
2023-01-09,4386,339,12.94,1887,
2023-01-10,3517,498,7.06,1478,
2023-01-11,1263,113,11.18,664,
2023-01-12,1872,319,5.87,991,
2023-01-13,2105,348,6.05,1021
