Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-11-22,1354,59,22.95,1135,
2022-11-23,3629,110,32.99,2207,
2022-11-24,990,33,30.0,733,
2022-11-25,945,37,25.54,733,
2022-11-28,4681,44,106.39,3575,
2022-11-29,5347,52,102.83,3938,
2022-11-30,1178,44,26.77,1024,
2022-12-01,1095,51,21.47,677,
2022-12-02,1236,63,19.62,591,
2022-12-05,1031,46,22.41,674,
2022-12-06,595,41,14.51,350,
2022-12-07,350,54,6.48,301,
2022-12-08,838,69,12.14,609,
2022-12-09,1662,125,13.3,969,
2022-12-12,2442,134,18.22,1500,
2022-12-13,877,72,12.18,478,
2022-12-14,2007,103,19.49,1280,
2022-12-15,2666,161,16.56,1874,
2022-12-16,2236,119,18.79,1924,
2022-12-19,1690,115,14.7,1123,
2022-12-20,1817,87,20.89,1374,
2022-12-21,833,90,9.26,539,
2022-12-22,312,23,13.57,177,
2022-12-23,1108,58,19.1,1085,
2022-12-26,510,49,10.41,347,
2022-12-27,281,25,11.24,164,
2022-12-28,164,19,8.63,145,
2022-12-29,761,30,25.37,576,
2022-12-30,648,33,19.64,325,
2023-01-02,691,59,11.71,458
2023-01-03,1376,157,8.76,889
2023-01-04,688,24,28.67,425
2023-01-05,442,30,14.73,434
2023-01-06,6384,161,39.65,4701
