Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-04-24,322160,9774,32.96,102750
2023-04-25,552289,18278,30.22,227861
2023-04-26,206625,6399,32.29,159849
2023-04-27,94605,5617,16.84,56196
2023-04-28,95175,5806,16.39,68320
2023-05-02,65994,3790,17.41,39946
2023-05-03,58886,4816,12.23,36027
2023-05-04,57279,3689,15.53,32706
2023-05-05,51846,2710,19.13,32492
2023-05-08,73191,5681,12.88,45225
2023-05-09,63715,3956,16.11,42425
2023-05-10,90698,6205,14.62,66489
2023-05-11,24091,1901,12.67,14366
2023-05-12,35930,2166,16.59,25034
2023-05-15,51930,3621,14.34,32517
2023-05-16,45395,2630,17.26,29992
2023-05-17,49400,3055,16.17,31844
2023-05-18,85807,8307,10.33,61132
2023-05-19,41360,4200,9.85,25803
2023-05-22,42262,4079,10.36,31244
