Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-12-23,3133125,67705,46.28,1264027,
2022-12-26,335189,13258,25.28,117246,
2022-12-27,497930,23268,21.4,130412,
2022-12-28,96944,6671,14.53,32263,
2022-12-29,76091,5287,14.39,30931,
2022-12-30,75924,6631,11.45,29412,
2023-01-02,140283,6744,20.8,62224,
2023-01-03,646792,21664,29.86,364047,
2023-01-04,346623,16323,21.24,184115,
2023-01-05,719443,26227,27.43,370688,
2023-01-06,1930295,63318,30.49,797037,
2023-01-09,342918,17555,19.53,168681,
2023-01-10,476914,21081,22.62,172362,
2023-01-11,561535,29104,19.29,235219,
2023-01-12,182847,9545,19.16,52929,
2023-01-13,496606,19261,25.78,214380,
2023-01-16,170059,7521,22.61,89851,
2023-01-17,220716,10208,21.62,95419,
2023-01-18,562421,28161,19.97,162669,
2023-01-19,674570,22958,29.38,263053,
2023-01-20,513878,19155,26.83,241416,
2023-01-23,309991,14913,20.79,81461,
2023-01-24,344866,15946,21.63,68443,
2023-01-25,162795,10598,15.36,49650,
2023-01-27,284617,18993,14.99,105962,
2023-01-30,282071,16670,16.92,76887,
2023-01-31,92974,7370,12.62,24404,
2023-02-01,95577,6406,14.92,41264,
2023-02-02,87606,5859,14.95,15835,
2023-02-03,92300,6855,13.46,27104,
2023-02-06,75460,4356,17.32,28708,
2023-02-07,54752,4855,11.28,15645,
2023-02-08,75116,5322,14.11,26883,
2023-02-09,141403,10769,13.13,22644,
2023-02-10,189581,16767,11.31,79785,
2023-02-13,187916,11800,15.93,78721,
2023-02-14,122314,6172,19.82,53727,
2023-02-15,97446,7659,12.72,32845,
2023-02-16,83495,8538,9.78,17872,
2023-02-17,44313,3498,12.67,15815,
2023-02-20,54799,4142,13.23,25526,
2023-02-21,207306,13456,15.41,82090,
2023-02-22,81716,7981,10.24,33004,
2023-02-23,48807,4216,11.58,13753,
2023-02-24,30553,2923,10.45,13859,
2023-02-27,361225,7832,46.12,299100,
2023-02-28,52318,3394,15.41,35788,
2023-03-01,43086,4333,9.94,13897,
2023-03-02,21608,2122,10.18,7875,
2023-03-03,27012,2973,9.09,13784,
2023-03-06,17726,1973,8.98,8928,
2023-03-08,15615,1765,8.85,6771,
2023-03-09,23166,3180,7.28,9628,
2023-03-10,59222,5336,11.1,30539,
2023-03-13,34971,3629,9.64,13059,
2023-03-14,36048,6976,5.17,12997,
2023-03-15,204086,5509,37.05,171665,
2023-03-16,28388,3144,9.03,14817,
2023-03-17,44413,5685,7.81,12331,
2023-03-20,58709,5075,11.57,32926,
2023-03-21,173015,5959,29.03,131383,
2023-03-22,160955,14788,10.88,79193,
2023-03-23,82562,5905,13.98,34213,
2023-03-24,91784,7095,12.94,47836,
2023-03-27,71070,4149,17.13,48875,
2023-03-28,24301,2508,9.69,11711,
2023-03-29,178328,7296,24.44,123199,
2023-03-31,236233,8424,28.04,189113,
2023-04-03,180977,4284,42.24,153812,
2023-04-05,47255,4135,11.43,16277,
2023-04-06,25863,2308,11.21,14625,
2023-04-10,18710,2079,9.0,11386,
2023-04-11,61739,3173,19.46,43477,
2023-04-12,104158,6367,16.36,50984,
2023-04-13,127549,3445,37.02,97804,
2023-04-17,258358,15461,16.71,158703
2023-04-18,85710,3865,22.18,63365
2023-04-19,26538,2415,10.99,16458
2023-04-20,63756,6062,10.52,40614
2023-04-21,46200,6315,7.32,21948
2023-04-24,49009,3949,12.41,20813
2023-04-25,20350,2236,9.1,10164
2023-04-26,25602,4142,6.18,12025
2023-04-27,15795,3108,5.08,9636
2023-04-28,44089,3297,13.37,21284
2023-05-02,26039,3062,8.5,13701
2023-05-03,140847,8792,16.02,87300
2023-05-04,284841,9007,31.62,188107
2023-05-05,100458,7401,13.57,61546
2023-05-08,76328,6910,11.05,56086
2023-05-09,41853,3624,11.55,25589
2023-05-10,141806,6615,21.44,96887
2023-05-11,153786,6944,22.15,121157
2023-05-12,37997,2875,13.22,23172
2023-05-15,133006,10110,13.16,53539
2023-05-16,80841,7345,11.01,34877
2023-05-17,139017,4843,28.7,93581
2023-05-18,55343,3349,16.53,20972
2023-05-19,77142,6101,12.64,41741
2023-05-22,71339,6207,11.49,26908
