Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-10-03,25,1,25.0,25
2019-10-04,11154,11,1014.0,11154
2019-10-07,10500,34,308.82,10500
2019-10-09,22423,35,640.66,22423
2019-10-10,15001,30,500.03,15001
2019-10-11,15000,29,517.24,15000
2019-10-14,7500,17,441.18,7500
2019-10-15,18000,27,666.67,18000
2019-10-16,13000,26,500.0,13000
2019-10-17,15000,28,535.71,15000
2019-10-18,15000,28,535.71,15000
2019-10-22,79170,39,2030.0,79170
2019-10-23,23596,31,761.16,23596
2019-10-24,16027,31,517.0,16027
2019-10-25,10100,22,459.09,10100
2019-10-29,15103,32,471.97,15103
2019-10-30,18322,36,508.94,18322
2019-10-31,3,1,3.0,3
2019-11-01,88310,6,14718.33,88310
2019-11-04,50,2,25.0,50
2019-11-05,50,2,25.0,50
2019-11-06,46615,4,11653.75,46615
2019-11-07,20,3,6.67,20
2019-11-08,47170,1,47170.0,47170
2019-11-11,16,4,4.0,16
2019-11-13,40,4,10.0,40
2019-11-14,15,3,5.0,15
2019-11-15,25,5,5.0,25
2019-11-18,21,6,3.5,21
2019-11-19,3,1,3.0,3
2019-11-20,8,3,2.67,8
2019-11-21,20,1,20.0,20
2019-11-22,40,2,20.0,40
2019-11-25,2,1,2.0,2
2019-11-26,25,1,25.0,25
2019-11-27,26,2,13.0,26
2019-11-28,40,2,20.0,40
2019-11-29,50,2,25.0,50
2019-12-02,1,1,1.0,1
2019-12-03,33901,2,16950.5,33901
2019-12-04,5,1,5.0,5
2019-12-05,26,5,5.2,26
2019-12-06,1,1,1.0,1
2019-12-09,1,1,1.0,1
2019-12-10,7,2,3.5,7
2019-12-11,5,1,5.0,5
2019-12-12,11,3,3.67,11
2019-12-13,14,5,2.8,14
2019-12-16,9,2,4.5,9
2019-12-17,12,4,3.0,12
2019-12-18,1,1,1.0,1
2019-12-19,1,1,1.0,1
2019-12-23,2,1,2.0,2
2019-12-26,7,3,2.33,7
2019-12-27,9,3,3.0,9
2020-01-01,6000,1,6000.0,6000
2020-01-03,13,4,3.25,13
2020-01-07,2,1,2.0,2
2020-01-08,42,5,8.4,42
2020-01-09,17,4,4.25,17
2020-01-10,276,5,55.2,276
2020-01-13,6011,9,667.89,6011
2020-01-14,7541,13,580.08,7541
2020-01-15,7500,4,1875.0,7500
2020-01-16,1000,1,1000.0,1000
2020-01-17,8510,5,1702.0,8510
2020-01-20,11525,14,823.21,11525
2020-01-21,11015,15,734.33,11015
2020-01-22,11520,12,960.0,11520
2020-01-23,11115,13,855.0,11115
