Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-05-25,20216,1409,14.35,8884,
2022-05-26,7917,365,21.69,4921,
2022-05-27,9264,448,20.68,3965,
2022-05-30,2902,316,9.18,994,
2022-05-31,2216,197,11.25,1013,
2022-06-01,1546,213,7.26,788,
2022-06-02,3233,257,12.58,1659,
2022-06-03,2537,179,14.17,1605,
2022-06-06,870,108,8.06,324,
2022-06-07,2558,174,14.7,1275,
2022-06-08,1396,147,9.5,360,
2022-06-09,5279,387,13.64,3182,
2022-06-10,5515,246,22.42,3573,
2022-06-13,6015,468,12.85,4231,
2022-06-14,6977,591,11.81,4038,
2022-06-15,12347,794,15.55,6361,
2022-06-16,10439,558,18.71,6598,
2022-06-17,5447,290,18.78,3362,
2022-06-20,4049,353,11.47,1587,
2022-06-21,5596,444,12.6,2906,
2022-06-22,4347,422,10.3,2663,
2022-06-23,15988,605,26.43,10497,
2022-06-24,4686,417,11.24,799,
2022-06-27,3854,221,17.44,2928,
2022-06-28,8528,422,20.21,4312,
2022-06-29,3754,264,14.22,1784,
2022-06-30,1033,127,8.13,462,
2022-07-01,10075,434,23.21,2308,
2022-07-04,2624,225,11.66,1069,
2022-07-05,1802,160,11.26,484,
2022-07-06,5007,249,20.11,2014,
2022-07-07,3058,242,12.64,1745,
2022-07-08,136140,4965,27.42,34533,
2022-07-11,12928,669,19.32,7359,
2022-07-12,8506,421,20.2,3817,
2022-07-13,6136,289,21.23,2946,
2022-07-14,9453,325,29.09,6785,
2022-07-15,2536,189,13.42,1102,
2022-07-18,60877,1071,56.84,49467,
2022-07-19,17074,716,23.85,9739,
2022-07-20,34740,1250,27.79,21604,
2022-07-21,16031,697,23.0,6713,
2022-07-22,50149,1340,37.42,25808,
2022-07-25,13145,609,21.58,6988,
2022-07-26,16707,1028,16.25,9156,
2022-07-27,18690,616,30.34,13720,
2022-07-28,15804,668,23.66,11602,
2022-07-29,8655,366,23.65,5713,
2022-08-01,7483,283,26.44,4564,
2022-08-02,6104,349,17.49,4762,
2022-08-03,2847,123,23.15,2110,
2022-08-04,9889,431,22.94,4619,
2022-08-05,4087,213,19.19,2661,
2022-08-10,16020,507,31.6,10456,
2022-08-11,15931,610,26.12,6856,
2022-08-12,12761,777,16.42,6270,
2022-08-16,9707,551,17.62,5144,
2022-08-17,14200,930,15.27,7975,
2022-08-18,26958,901,29.92,16955,
2022-08-19,19499,787,24.78,13260,
2022-08-22,13978,779,17.94,8277,
2022-08-23,7713,595,12.96,4216,
2022-08-24,52551,1863,28.21,31550,
2022-08-25,9816,501,19.59,6652,
2022-08-26,13598,600,22.66,8322,
2022-08-29,15148,640,23.67,12176,
2022-08-30,11362,560,20.29,6768,
2022-09-01,11258,370,30.43,7708,
2022-09-02,9718,460,21.13,6675,
2022-09-05,9485,512,18.53,4888,
2022-09-06,9907,867,11.43,5019,
2022-09-07,15410,493,31.26,10674,
2022-09-08,39467,756,52.21,29999,
2022-09-09,28918,812,35.61,16350,
2022-09-12,14498,394,36.8,10586,
2022-09-13,12869,359,35.85,10251,
2022-09-14,15938,603,26.43,8672,
2022-09-15,18824,742,25.37,13567,
2022-09-16,7817,400,19.54,4360,
2022-09-19,6393,262,24.4,4489,
2022-09-20,10136,317,31.97,5313,
2022-09-21,14367,536,26.8,8343,
2022-09-22,14836,439,33.79,11575,
2022-09-23,16901,362,46.69,12094,
2022-09-26,13593,336,40.46,8431,
2022-09-27,6004,239,25.12,2781,
2022-09-28,11403,422,27.02,6729,
2022-09-29,6167,294,20.98,3910,
2022-09-30,3853,235,16.4,2084,
2022-10-03,3317,343,9.67,1798,
2022-10-04,2409,153,15.75,1215,
2022-10-06,2407,149,16.15,932,
2022-10-07,2764,189,14.62,1069,
2022-10-10,7462,369,20.22,4374,
2022-10-11,2672,191,13.99,1972,
2022-10-12,12249,428,28.62,8107,
2022-10-13,25531,732,34.88,14594,
2022-10-14,5610,323,17.37,3270,
2022-10-17,2627,156,16.84,1766,
2022-10-18,2510,156,16.09,1498,
2022-10-19,8979,267,33.63,5343,
