Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,4832,339,14.25,3428
2019-10-01,1564,80,19.55,986
2019-10-03,1167,56,20.84,756
2019-10-04,2147,117,18.35,1177
2019-10-07,1907,61,31.26,1281
2019-10-09,2061,50,41.22,1788
2019-10-10,1441,45,32.02,831
2019-10-11,3686,28,131.64,3459
2019-10-14,274,71,3.86,124
2019-10-15,4,3,1.33,3
2019-10-16,310,21,14.76,162
2019-10-17,185,44,4.2,111
2019-10-18,1264,96,13.17,959
2019-10-22,3,3,1.0,1
2019-10-23,1421,142,10.01,884
2019-10-24,361,42,8.6,233
2019-10-25,682,51,13.37,532
2019-10-29,796,41,19.41,400
2019-10-30,1276,95,13.43,775
2019-10-31,2409,317,7.6,1606
2019-11-01,2468,149,16.56,2007
2019-11-04,2015,116,17.37,1522
2019-11-05,1012,94,10.77,891
2019-11-06,1666,122,13.66,1450
2019-11-07,815,92,8.86,492
2019-11-08,2190,281,7.79,1470
2019-11-11,1960,120,16.33,1166
2019-11-13,1691,188,8.99,1226
2019-11-14,1623,160,10.14,1008
2019-11-15,814,52,15.65,552
2019-11-18,3409,494,6.9,2259
2019-11-19,951,73,13.03,432
2019-11-20,3004,269,11.17,1937
2019-11-21,1230,66,18.64,1073
2019-11-22,398,55,7.24,219
2019-11-25,650,39,16.67,504
2019-11-26,1504,165,9.12,1105
2019-11-27,1758,64,27.47,1209
2019-11-28,833,41,20.32,544
2019-11-29,570,57,10.0,350
2019-12-02,863,55,15.69,572
2019-12-03,1018,40,25.45,819
2019-12-04,3787,190,19.93,2223
2019-12-05,709,34,20.85,547
2019-12-06,29,11,2.64,12
2019-12-09,1648,70,23.54,903
2019-12-10,662,35,18.91,351
2019-12-11,187,21,8.9,83
2019-12-12,1269,45,28.2,1017
2019-12-13,2659,68,39.1,2211
2019-12-16,2647,60,44.12,2250
2019-12-17,832,54,15.41,686
2019-12-18,862,25,34.48,615
2019-12-19,8,4,2.0,8
2019-12-20,11,7,1.57,7
2019-12-23,2277,103,22.11,1563
2019-12-24,4993,132,37.83,1825
2019-12-26,577,61,9.46,559
2019-12-27,1382,93,14.86,1192
2019-12-30,1134,102,11.12,856
2019-12-31,1273,144,8.84,492
2020-01-01,691,38,18.18,623
2020-01-02,1785,55,32.45,1420
2020-01-03,2294,126,18.21,1648
2020-01-06,1794,242,7.41,1441
2020-01-07,2186,46,47.52,476
2020-01-08,1149,45,25.53,683
2020-01-09,1493,58,25.74,769
2020-01-10,918,22,41.73,499
2020-01-13,1234,81,15.23,754
2020-01-14,213,45,4.73,144
2020-01-15,1539,72,21.38,1153
2020-01-16,1020,156,6.54,799
2020-01-17,145,12,12.08,105
2020-01-20,513,84,6.11,358
2020-01-21,341,33,10.33,215
2020-01-22,650,56,11.61,557
2020-01-23,2554,229,11.15,2125
2020-01-24,4044,179,22.59,2634
2020-01-27,613,46,13.33,495
2020-01-28,1390,151,9.21,1004
2020-01-29,6331,362,17.49,4770
2020-01-30,1563,228,6.86,1081
2020-01-31,5168,239,21.62,2630
2020-02-03,702,41,17.12,308
2020-02-04,998,129,7.74,740
2020-02-05,2332,306,7.62,1758
2020-02-06,2228,130,17.14,1446
2020-02-07,278,26,10.69,206
2020-02-10,289,37,7.81,209
2020-02-11,847,37,22.89,735
2020-02-12,722,55,13.13,431
2020-02-13,3557,213,16.7,2418
2020-02-14,370,43,8.6,256
2020-02-17,390,44,8.86,179
2020-02-18,2083,99,21.04,1433
2020-02-19,2123,111,19.13,1252
2020-02-20,4681,108,43.34,3929
2020-02-24,2962,140,21.16,1913
2020-02-25,596,44,13.55,435
2020-02-26,2542,131,19.4,1768
2020-02-27,3338,119,28.05,2229
2020-02-28,1129,67,16.85,898
2020-03-02,4652,176,26.43,3151
2020-03-03,3700,167,22.16,2046
2020-03-04,845,46,18.37,709
2020-03-05,375,16,23.44,272
2020-03-06,3061,192,15.94,2487
2020-03-09,10428,662,15.75,5959
2020-03-11,3396,206,16.49,2643
2020-03-12,5728,181,31.65,4065
2020-03-13,2092,121,17.29,1095
2020-03-16,5502,213,25.83,4455
2020-03-17,4583,238,19.26,3818
2020-03-18,15089,204,73.97,14548
2020-03-19,6684,114,58.63,3592
2020-03-20,4735,108,43.84,3657
2020-03-23,4886,55,88.84,4769
2020-03-24,1663,22,75.59,1638
2020-03-25,1101,31,35.52,631
2020-03-26,8891,79,112.54,8505
2020-03-27,2761,52,53.1,1990
2020-03-30,3840,79,48.61,3579
2020-03-31,700,48,14.58,481
2020-04-01,1192,70,17.03,467
