Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,35516,223,159.26,17558
2019-10-01,23739,91,260.87,22333
2019-10-03,24258,81,299.48,21134
2019-10-04,29007,81,358.11,20018
2019-10-07,10712,54,198.37,9940
2019-10-09,68235,65,1049.77,66024
2019-10-10,31885,118,270.21,27283
2019-10-11,20125,80,251.56,14402
2019-10-14,5432,33,164.61,4107
2019-10-15,3393,25,135.72,3193
2019-10-16,3344,12,278.67,3344
2019-10-17,37613,414,90.85,32002
2019-10-18,23084,68,339.47,21703
2019-10-22,58871,113,520.98,55078
2019-10-23,90086,176,511.85,80055
2019-10-24,48934,141,347.05,47873
2019-10-25,13620,27,504.44,13619
2019-10-29,6845,27,253.52,6835
2019-10-30,4978,29,171.66,4968
2019-10-31,59338,40,1483.45,37129
2019-11-01,11165,35,319.0,11165
2019-11-04,140530,1071,131.21,99681
2019-11-05,27548,80,344.35,26374
2019-11-06,15645,59,265.17,12476
2019-11-07,11892,75,158.56,11892
2019-11-08,11995,64,187.42,11995
2019-11-11,5844,26,224.77,5844
2019-11-13,9586,82,116.9,9586
2019-11-14,25534,50,510.68,25534
2019-11-15,5990,34,176.18,5990
2019-11-18,2979,45,66.2,2979
2019-11-19,10867,61,178.15,10867
2019-11-20,4371,42,104.07,4371
2019-11-21,5971,22,271.41,5971
2019-11-22,3889,53,73.38,3889
2019-11-25,7063,59,119.71,7063
2019-11-26,9153,46,198.98,9153
2019-11-27,6309,45,140.2,6309
2019-11-28,10603,59,179.71,10603
2019-11-29,15442,65,237.57,15442
2019-12-02,14528,78,186.26,14528
2019-12-03,4781,33,144.88,4781
2019-12-04,13836,52,266.08,13836
2019-12-05,10313,46,224.2,10313
2019-12-06,5856,36,162.67,5856
2019-12-09,2758,28,98.5,2758
2019-12-10,12675,38,333.55,12256
2019-12-11,20590,84,245.12,9625
2019-12-12,23791,84,283.23,20672
2019-12-13,24850,185,134.32,10057
2019-12-16,16429,513,32.03,13232
2019-12-17,24633,132,186.61,11732
2019-12-18,13657,77,177.36,9365
2019-12-19,25859,517,50.02,13218
2019-12-20,5861,71,82.55,5316
2019-12-23,3295,38,86.71,2214
2019-12-24,76948,275,279.81,17496
2019-12-26,57544,144,399.61,30717
2019-12-27,16284,117,139.18,8465
2019-12-30,18980,148,128.24,5543
2019-12-31,18239,87,209.64,9456
2020-01-01,101909,321,317.47,41877
2020-01-02,293082,364,805.17,49189
2020-01-03,134905,151,893.41,29190
2020-01-06,304367,441,690.17,48977
2020-01-07,337273,307,1098.61,29800
2020-01-08,38343,160,239.64,5452
2020-01-09,585539,784,746.86,68016
2020-01-10,50388,199,253.21,25996
2020-01-13,492290,421,1169.33,37553
2020-01-14,142541,238,598.91,44229
2020-01-15,87962,480,183.25,48008
2020-01-16,103711,572,181.31,15971
2020-01-17,243035,452,537.69,27983
2020-01-20,40679,324,125.55,14249
2020-01-21,184274,351,525.0,21377
2020-01-22,290291,749,387.57,26815
2020-01-23,227272,413,550.3,28872
2020-01-24,358686,660,543.46,42871
2020-01-27,80544,187,430.72,53632
2020-01-28,64061,283,226.36,31497
2020-01-29,82049,255,321.76,32526
2020-01-30,33395,151,221.16,10955
2020-01-31,43237,193,224.03,4533
2020-02-03,27457,368,74.61,7748
2020-02-04,26557,215,123.52,12833
2020-02-05,31176,194,160.7,8756
2020-02-06,63335,224,282.75,20119
2020-02-07,35537,227,156.55,12139
2020-02-10,29496,139,212.2,8894
2020-02-11,25146,124,202.79,6399
2020-02-12,30159,207,145.7,5249
2020-02-13,59167,225,262.96,12314
