Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,276697,190,1456.3,171237
2019-10-01,246441,158,1559.75,123734
2019-10-03,102689,106,968.76,46657
2019-10-04,109979,87,1264.13,50247
2019-10-07,124280,115,1080.7,81293
2019-10-09,202903,171,1186.57,169385
2019-10-10,147960,105,1409.14,68985
2019-10-11,87617,75,1168.23,52178
2019-10-14,118213,81,1459.42,63555
2019-10-15,164808,109,1512.0,94019
2019-10-16,211320,146,1447.4,140321
2019-10-17,212372,115,1846.71,150823
2019-10-18,224139,120,1867.82,137087
2019-10-22,153852,133,1156.78,71594
2019-10-23,296221,164,1806.23,144057
2019-10-24,234623,108,2172.44,171713
2019-10-25,134558,81,1661.21,68515
2019-10-29,88311,78,1132.19,54993
2019-10-30,143496,147,976.16,98597
2019-10-31,135993,155,877.37,96266
2019-11-01,680343,535,1271.67,268007
2019-11-04,341944,289,1183.2,231562
2019-11-05,479109,318,1506.63,174848
2019-11-06,265780,213,1247.79,126602
2019-11-07,273548,159,1720.43,189552
2019-11-08,205900,156,1319.87,138368
2019-11-11,1054264,1022,1031.57,509423
2019-11-13,1433178,1027,1395.5,696707
2019-11-14,166933,145,1151.26,98991
2019-11-15,1667593,740,2253.5,1229174
2019-11-18,1547929,1037,1492.7,930628
2019-11-19,566681,497,1140.2,368239
2019-11-20,754336,628,1201.17,535677
2019-11-21,61266,60,1021.1,61266
2019-11-22,143071,70,2043.87,143071
2019-11-25,356100,222,1604.05,356100
2019-11-26,197990,232,853.41,197990
2019-11-27,112658,115,979.63,112658
2019-11-28,221213,208,1063.52,221213
2019-11-29,70401,95,741.06,70401
2019-12-02,247891,137,1809.42,247891
2019-12-03,150096,107,1402.77,150096
2019-12-04,70490,93,757.96,70490
2019-12-05,109960,105,1047.24,109960
2019-12-06,58741,89,660.01,58741
2019-12-09,57498,79,727.82,57498
2019-12-10,83131,87,955.53,83131
2019-12-11,77849,92,846.18,77849
2019-12-12,62049,110,564.08,62049
2019-12-13,53408,61,875.54,53408
2019-12-16,38752,38,1019.79,38752
2019-12-17,37459,84,445.94,37459
2019-12-18,342142,216,1583.99,342142
2019-12-19,70585,125,564.68,70585
2019-12-20,71885,77,933.57,71885
2019-12-23,43506,61,713.21,43506
2019-12-24,34802,69,504.38,34802
2019-12-26,67662,91,743.54,67662
2019-12-27,89900,82,1096.34,89900
2019-12-30,50903,58,877.64,50903
2019-12-31,117545,91,1291.7,117545
2020-01-01,245460,150,1636.4,245460
2020-01-02,161939,209,774.83,161939
2020-01-03,244651,220,1112.05,244651
2020-01-06,273813,228,1200.93,273813
2020-01-07,199347,241,827.17,199347
2020-01-08,131975,171,771.78,131975
2020-01-09,77935,105,742.24,77935
2020-01-10,107026,149,718.3,107026
2020-01-13,317601,224,1417.86,317601
2020-01-14,311901,245,1273.07,311901
2020-01-15,99839,137,728.75,99839
2020-01-16,97833,131,746.82,97833
2020-01-17,72630,81,896.67,72630
2020-01-20,208650,119,1753.36,208650
2020-01-21,808066,661,1222.49,808066
2020-01-22,227042,186,1220.66,227042
2020-01-23,88891,127,699.93,88891
2020-01-24,98898,94,1052.11,98898
2020-01-27,130838,104,1258.06,130838
2020-01-28,203053,128,1586.35,203053
2020-01-29,1596586,1221,1307.61,1596586
2020-01-30,641744,535,1199.52,641744
2020-01-31,160648,209,768.65,160648
2020-02-03,47221,78,605.4,47221
2020-02-04,61255,72,850.76,61255
2020-02-05,12757,32,398.66,12757
2020-02-06,911923,501,1820.21,911923
2020-02-07,308432,456,676.39,308432
2020-02-10,164160,268,612.54,164160
2020-02-11,204158,140,1458.27,204158
2020-02-12,416353,311,1338.76,416353
2020-02-13,295427,242,1220.77,295427
2020-02-14,151185,242,624.73,151185
2020-02-17,206514,151,1367.64,206514
2020-02-18,192132,266,722.3,192132
2020-02-19,128007,186,688.21,128007
2020-02-20,157416,139,1132.49,157416
2020-02-24,69944,125,559.55,69944
2020-02-25,39265,108,363.56,39265
2020-02-26,86529,167,518.14,86529
2020-02-27,82332,106,776.72,82332
2020-02-28,89072,110,809.75,89072
2020-03-02,158158,240,658.99,158158
2020-03-03,99581,196,508.07,99581
2020-03-04,96644,146,661.95,58765
2020-03-05,185127,186,995.31,92729
2020-03-06,194469,211,921.65,106143
2020-03-09,115618,118,979.81,91783
2020-03-11,139000,153,908.5,98382
2020-03-12,50194,72,697.14,41042
2020-03-13,227835,175,1301.91,138469
2020-03-16,153162,148,1034.88,108667
2020-03-17,164218,137,1198.67,116526
2020-03-18,197114,234,842.37,140756
2020-03-19,104243,160,651.52,75153
2020-03-20,317606,297,1069.38,191769
2020-03-23,134918,58,2326.17,134918
2020-03-24,161131,228,706.71,108928
2020-03-25,103749,232,447.19,99332
2020-03-26,40096,89,450.52,39896
2020-03-27,132339,165,802.05,112410
2020-03-30,52334,58,902.31,47134
2020-03-31,45160,48,940.83,45140
2020-04-01,20990,23,912.61,20990
2020-04-03,29751,51,583.35,23511
2020-04-07,12572,25,502.88,12572
2020-04-08,23829,31,768.68,23829
2020-04-09,37579,37,1015.65,37579
2020-04-15,171623,346,496.02,171623
2020-04-16,49220,117,420.68,49220
2020-04-17,187146,197,949.98,187146
2020-04-20,129977,192,676.96,129977
2020-04-21,258479,259,997.99,258479
2020-04-22,120877,213,567.5,120877
2020-04-23,124909,161,775.83,124909
2020-04-24,132979,204,651.86,132979
2020-04-27,78189,129,606.12,78189
2020-04-28,123783,138,896.98,123783
2020-04-29,100714,181,556.43,100714
2020-04-30,177556,215,825.84,177556
2020-05-04,56711,111,510.91,56711
2020-05-05,64705,96,674.01,64705
2020-05-06,207084,282,734.34,207084
2020-05-07,222661,232,959.75,222661
2020-05-08,68743,127,541.28,68743
2020-05-11,117133,171,684.99,117133
2020-05-12,145236,201,722.57,145236
2020-05-13,198683,227,875.26,198683
2020-05-14,239092,162,1475.88,239092
2020-05-15,177570,92,1930.11,177570
2020-05-18,185660,145,1280.41,185660
2020-05-19,51113,75,681.51,51113
2020-05-20,141433,116,1219.25,141433
2020-05-21,213370,118,1808.22,213370
2020-05-22,220284,129,1707.63,220284
2020-05-26,167627,115,1457.63,167627
2020-05-27,113022,82,1378.32,112431
2020-05-28,230733,130,1774.87,214413
2020-05-29,144742,190,761.8,122854
2020-06-01,225835,85,2656.88,216302
2020-06-02,55795,48,1162.4,55795
2020-06-03,22065,37,596.35,22065
2020-06-04,33908,36,941.89,33908
2020-06-05,50402,59,854.27,50402
2020-06-08,58768,39,1506.87,58768
2020-06-09,1349919,877,1539.25,855593
2020-06-10,1428419,932,1532.64,875789
2020-06-11,660355,401,1646.77,547793
2020-06-12,427904,387,1105.7,261075
2020-06-15,299382,246,1217.0,203770
2020-06-16,300728,305,985.99,205896
2020-06-17,276219,293,942.73,219191
2020-06-18,211789,255,830.55,211789
2020-06-19,274721,271,1013.73,274721
2020-06-22,300808,235,1280.03,300808
2020-06-23,184331,275,670.29,184331
2020-06-24,251946,302,834.26,251946
2020-06-25,167734,224,748.81,167734
2020-06-26,161851,196,825.77,161851
2020-06-29,169323,216,783.9,169323
2020-06-30,250310,350,715.17,250310
2020-07-01,363334,359,1012.07,363334
2020-07-02,121587,208,584.55,121587
2020-07-03,206338,193,1069.11,206338
2020-07-06,375002,295,1271.19,375002
2020-07-07,231904,259,895.38,231904
2020-07-08,67410,88,766.02,67410
2020-07-09,197394,226,873.42,197394
2020-07-10,182839,198,923.43,182839
2020-07-13,132149,145,911.37,132149
2020-07-14,487381,235,2073.96,487381
2020-07-15,561435,352,1594.99,561435
2020-07-16,159179,146,1090.27,159179
2020-07-17,430623,252,1708.82,430623
2020-07-20,663488,383,1732.34,663488
2020-07-21,407062,220,1850.28,407062
2020-07-22,192654,163,1181.93,192654
2020-07-23,196564,162,1213.36,196564
2020-07-24,202822,129,1572.26,202822
2020-07-27,171045,109,1569.22,171045
2020-07-28,94970,94,1010.32,94970
2020-07-29,168375,118,1426.91,168375
2020-07-30,1405921,659,2133.42,1405921
2020-07-31,1445553,518,2790.64,1445553
2020-08-03,287192,94,3055.23,287192
2020-08-04,118415,69,1716.16,118415
2020-08-05,113875,100,1138.75,113875
