Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2022-03-28,30152894,106522,283.07,30152894
2022-03-29,76737652,33509,2290.06,76737652
2022-03-30,81796402,130758,625.56,81796402
2022-03-31,14995715,112684,133.08,14995715
2022-04-01,61777134,91598,674.44,61777134
2022-04-04,6653848,94965,70.07,6653848
2022-04-05,21329176,115334,184.93,21329176
2022-04-06,7671586,29940,256.23,7671586
2022-04-07,5612799,44100,127.27,5612799
2022-04-08,20348714,23792,855.28,20348714
2022-04-11,21456841,94595,226.83,14731940
2022-04-12,6975535,42650,163.55,5020903
2022-04-13,8610420,30517,282.15,4283906
2022-04-18,8575398,42875,200.01,4921070
2022-04-19,6009175,36866,163.0,3574312
2022-04-20,5191796,39824,130.37,3280819
2022-04-21,4794597,30233,158.59,2997496
2022-04-22,10983404,54560,201.31,7885577
2022-04-25,6143817,36500,168.32,3372826
2022-04-26,15921204,55036,289.29,7463053
2022-04-27,7375668,42796,172.34,4501483
2022-04-28,4471669,29260,152.83,2715516
2022-04-29,4832692,27284,177.13,2974086
2022-05-02,2784419,35049,79.44,1697200
2022-05-04,2785058,63055,44.17,2044737
2022-05-05,6621627,44855,147.62,4731449
2022-05-06,3757367,26617,141.16,2675088
2022-05-09,4048732,27160,149.07,2554628
2022-05-10,4323892,36687,117.86,2959721
2022-05-12,7162504,59983,119.41,4804983
2022-05-13,3354650,35142,95.46,1986250
2022-05-16,3442740,30363,113.39,2204367
2022-05-17,2973933,31302,95.01,1755939
2022-05-18,2230813,37071,60.18,1356864
2022-05-19,2455948,30403,80.78,1510187
2022-05-20,4453522,60785,73.27,3490323
2022-05-23,4399785,26562,165.64,3457138
2022-05-24,5199484,48743,106.67,4196588
2022-05-25,4325276,51347,84.24,2979495
2022-05-26,4228760,37616,112.42,2467788
2022-05-27,6555193,95975,68.3,4480219
2022-05-30,3113045,24380,127.69,2321859
2022-05-31,7387067,44340,166.6,5086691
2022-06-01,4778728,33434,142.93,3070238
2022-06-02,3058644,46666,65.54,2295411
2022-06-03,7358007,55663,132.19,4972846
2022-06-06,2595473,19707,131.7,1634905
2022-06-07,4170043,27552,151.35,2557259
2022-06-08,4723580,60585,77.97,2705720
2022-06-09,2549272,34611,73.65,1486970
2022-06-10,19296150,51185,376.99,17262584
2022-06-13,2797579,21705,128.89,1564152
2022-06-14,4864551,40213,120.97,3231294
2022-06-15,13195458,60018,219.86,10389866
2022-06-16,6236325,37048,168.33,4129078
2022-06-17,10955082,73052,149.96,8800205
2022-06-20,2177706,17628,123.54,1041431
2022-06-21,2497242,27266,91.59,1471501
2022-06-22,1888007,11885,158.86,1137954
2022-06-23,2742269,35229,77.84,1857243
2022-06-24,2235448,22326,100.13,1386733
2022-06-27,7084828,23526,301.15,6091422
2022-06-28,9168694,16218,565.34,7273415
2022-06-29,7327508,15561,470.89,5356736
2022-06-30,4385425,20522,213.69,2776409
2022-07-01,2203462,19129,115.19,1386267
2022-07-04,5417415,26615,203.55,3446421
2022-07-05,9406058,40874,230.12,5694075
2022-07-06,6089135,29887,203.74,3090663
2022-07-07,4719178,31430,150.15,2722343
2022-07-08,3106973,20313,152.95,1642626
2022-07-11,6043447,30213,200.03,3861162
2022-07-12,6282682,37215,168.82,3586741
2022-07-13,2055050,38746,53.04,1168224
2022-07-14,4664221,35973,129.66,3201879
2022-07-15,5393530,24783,217.63,3911900
2022-07-18,3435504,57820,59.42,2033966
2022-07-19,3825906,27278,140.26,1970100
2022-07-20,2890505,19507,148.18,1735678
2022-07-21,5511842,26130,210.94,3137321
2022-07-22,2430643,21097,115.21,1072737
2022-07-25,2073154,17126,121.05,924716
2022-07-26,2445065,23689,103.22,1528374
2022-07-27,2093221,25347,82.58,1254783
2022-07-28,2694779,20240,133.14,1725589
2022-07-29,3550442,20623,172.16,2388443
2022-08-01,2767238,33506,82.59,1657610
2022-08-02,2575239,21425,120.2,1609341
2022-08-03,3349041,24616,136.05,2213664
2022-08-04,6198585,35416,175.02,4301804
2022-08-05,8896646,64313,138.33,3259171
2022-08-10,5292212,36166,146.33,3784658
2022-08-11,6006151,28910,207.75,4004411
2022-08-12,1521151,21272,71.51,677282
2022-08-16,6534623,44050,148.35,3234864
2022-08-17,3048428,28323,107.63,1580100
2022-08-18,3549318,32072,110.67,2022372
2022-08-19,5014295,38394,130.6,3406651
2022-08-22,2989637,37009,80.78,1626275
2022-08-23,9149543,43203,211.78,6992923
2022-08-24,4331696,38234,113.29,2192241
2022-08-25,8691268,36791,236.23,5695541
2022-08-26,1915892,22764,84.16,973121
