Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,727901,25064,29.04,149800
2019-10-01,1349992,52562,25.68,476800
2019-10-03,588810,36171,16.28,118810
2019-10-04,924451,35768,25.85,263914
2019-10-07,972944,33617,28.94,293987
2019-10-09,2056246,64812,31.73,793821
2019-10-10,1000376,39807,25.13,315724
2019-10-11,743864,23110,32.19,66367
2019-10-14,521877,16622,31.4,124138
2019-10-15,633567,24576,25.78,167216
2019-10-16,875663,25403,34.47,199530
2019-10-17,1197606,39339,30.44,263822
2019-10-18,702710,23941,29.35,147999
2019-10-22,3927218,126710,30.99,745120
2019-10-23,4640803,152259,30.48,507307
2019-10-24,1288460,47892,26.9,209914
2019-10-25,1271804,58107,21.89,281601
2019-10-29,1326856,57652,23.01,316010
2019-10-30,1383147,53538,25.83,262535
2019-10-31,925887,26757,34.6,197253
2019-11-01,743052,29389,25.28,160329
2019-11-04,491399,20042,24.52,80157
2019-11-05,643713,25564,25.18,141538
2019-11-06,478733,23996,19.95,109054
2019-11-07,1419412,43334,32.76,249090
2019-11-08,935316,32437,28.83,159764
2019-11-11,555753,20442,27.19,47250
2019-11-13,834228,34292,24.33,299892
2019-11-14,1183626,43391,27.28,184075
2019-11-15,572904,20530,27.91,115763
2019-11-18,657954,23069,28.52,124069
2019-11-19,527920,25650,20.58,131086
2019-11-20,508109,21652,23.47,135120
2019-11-21,947763,31432,30.15,336350
2019-11-22,617057,22769,27.1,113131
2019-11-25,759987,34765,21.86,194717
2019-11-26,1109860,40530,27.38,194088
2019-11-27,567539,21395,26.53,48253
2019-11-28,706197,20173,35.01,43885
2019-11-29,839577,38859,21.61,199691
2019-12-02,415646,17124,24.27,109076
2019-12-03,1319113,52117,25.31,365631
2019-12-04,852868,29121,29.29,356582
2019-12-05,416840,17067,24.42,86011
2019-12-06,581216,16540,35.14,83852
2019-12-09,1000398,37042,27.01,146878
2019-12-10,606819,29126,20.83,126104
2019-12-11,715142,31279,22.86,235628
2019-12-12,659258,34350,19.19,149842
2019-12-13,889376,23920,37.18,222692
2019-12-16,677824,36573,18.53,156755
2019-12-17,729266,30763,23.71,135201
2019-12-18,657931,28763,22.87,193116
2019-12-19,726705,27537,26.39,170116
2019-12-20,745443,29724,25.08,222115
2019-12-23,537029,24945,21.53,107290
2019-12-24,392232,13586,28.87,97903
2019-12-26,675779,18077,37.38,119941
2019-12-27,994966,30761,32.35,133853
2019-12-30,806488,20568,39.21,128719
2019-12-31,1628158,46599,34.94,234435
2020-01-01,1142694,27428,41.66,154096
2020-01-02,840514,26148,32.14,193180
2020-01-03,975751,26219,37.22,166278
2020-01-06,586899,20012,29.33,61282
2020-01-07,845385,23848,35.45,145974
2020-01-08,1125725,28511,39.48,246216
2020-01-09,827093,22767,36.33,120261
2020-01-10,378056,13583,27.83,48563
2020-01-13,659949,28667,23.02,139092
2020-01-14,684581,35897,19.07,299474
2020-01-15,529917,24147,21.95,108313
2020-01-16,599427,28786,20.82,116911
2020-01-17,416141,17810,23.37,135198
2020-01-20,814855,29461,27.66,96753
2020-01-21,341470,12198,27.99,51608
