Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,2836596,54887,51.68,1023305
2019-10-01,138036,15912,8.67,75771
2019-10-03,897532,17363,51.69,770646
2019-10-04,263246,6886,38.23,185811
2019-10-07,614234,12905,47.6,538434
2019-10-09,764542,8914,85.77,702770
2019-10-10,381481,4926,77.44,339725
2019-10-11,58773,3158,18.61,23493
2019-10-14,47325,1918,24.67,27084
2019-10-15,445370,2542,175.2,416635
2019-10-16,278779,11692,23.84,162797
2019-10-17,2509583,59874,41.91,1366014
2019-10-18,1104751,38762,28.5,737655
2019-10-22,288370,7124,40.48,125803
2019-10-23,93633,4640,20.18,38659
2019-10-24,1069689,8046,132.95,995777
2019-10-25,473236,15649,30.24,337301
2019-10-29,244166,19308,12.65,120206
2019-10-30,189502,6571,28.84,112160
2019-10-31,285164,10349,27.55,220788
2019-11-01,131190,5577,23.52,69099
2019-11-04,231015,15708,14.71,138971
2019-11-05,247536,10791,22.94,173644
2019-11-06,377140,9542,39.52,146754
2019-11-07,539891,11179,48.3,370738
2019-11-08,180342,4507,40.01,129469
2019-11-11,88772,3807,23.32,62659
2019-11-13,149828,8426,17.78,111358
2019-11-14,99153,3812,26.01,65024
2019-11-15,102497,4575,22.4,62604
2019-11-18,128718,4499,28.61,84479
2019-11-19,129237,5910,21.87,88962
2019-11-20,102519,3944,25.99,39295
2019-11-21,55340,3105,17.82,33162
2019-11-22,109420,2393,45.73,85460
2019-11-25,86812,3826,22.69,48000
2019-11-26,306985,5180,59.26,254982
2019-11-27,58259,2048,28.45,26515
2019-11-28,47176,2368,19.92,21271
2019-11-29,63086,2359,26.74,38714
2019-12-02,214081,6661,32.14,163186
2019-12-03,578615,16841,34.36,144685
2019-12-04,737486,5674,129.98,687876
2019-12-05,114269,7713,14.82,51298
2019-12-06,156863,4062,38.62,108938
2019-12-09,218192,2180,100.09,191375
2019-12-10,954127,17292,55.18,906788
2019-12-11,214635,5431,39.52,182101
2019-12-12,102275,6171,16.57,61434
2019-12-13,222982,5104,43.69,179312
2019-12-16,111615,2942,37.94,85486
2019-12-17,114659,5005,22.91,74514
2019-12-18,190286,2680,71.0,156292
2019-12-19,79466,3890,20.43,42481
2019-12-20,205130,9767,21.0,162578
2019-12-23,260078,12457,20.88,180784
2019-12-24,221699,7515,29.5,143059
2019-12-26,219095,5534,39.59,117517
2019-12-27,78219,3830,20.42,47519
2019-12-30,63155,2346,26.92,30596
2019-12-31,130136,4581,28.41,75471
2020-01-01,80450,4139,19.44,34977
2020-01-02,124367,5419,22.95,92661
2020-01-03,77456,2605,29.73,34909
2020-01-06,195313,10275,19.01,137250
2020-01-07,416453,10257,40.6,321523
2020-01-08,281670,4754,59.25,233338
