Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2021-12-23,18407607,653801,28.15,9461084
2021-12-24,4055492,211815,19.15,1203480
2021-12-27,622621,32980,18.88,241104
2021-12-28,556747,30582,18.21,243590
2021-12-29,1378582,61455,22.43,301134
2021-12-30,498282,22581,22.07,198741
2021-12-31,284128,14417,19.71,102688
2022-01-03,215529,11025,19.55,74656
2022-01-04,213176,12541,17.0,73015
2022-01-05,313959,10168,30.88,165880
2022-01-06,146411,8165,17.93,62983
2022-01-07,428591,7362,58.22,345719
2022-01-10,567239,23294,24.35,299279
2022-01-11,128228,8558,14.98,45243
2022-01-12,730700,40363,18.1,315506
2022-01-13,225465,20412,11.05,82753
2022-01-14,566519,34984,16.19,208360
2022-01-17,583847,33608,17.37,165792
2022-01-18,366809,25433,14.42,119022
2022-01-19,726246,49693,14.61,166325
2022-01-20,734732,46176,15.91,215274
2022-01-21,416887,28896,14.43,109304
2022-01-24,563290,32192,17.5,212462
2022-01-25,261620,25244,10.36,47009
2022-01-27,171606,15149,11.33,67255
2022-01-28,251084,21071,11.92,99577
2022-01-31,578066,34395,16.81,311101
2022-02-01,165684,16907,9.8,50529
2022-02-02,371234,26382,14.07,216690
2022-02-03,216840,13737,15.79,102300
2022-02-04,326620,17520,18.64,159246
2022-02-07,74940,7586,9.88,24479
2022-02-08,117714,13130,8.97,33779
2022-02-09,170311,15310,11.12,60806
2022-02-10,126519,13694,9.24,48758
2022-02-11,134810,11825,11.4,49455
2022-02-14,106853,12043,8.87,51210
2022-02-15,181902,24053,7.56,71741
2022-02-16,135666,13388,10.13,31732
2022-02-17,182578,16369,11.15,55359
2022-02-18,133446,10085,13.23,36584
2022-02-21,140486,13506,10.4,56956
2022-02-22,500950,14870,33.69,193917
2022-02-23,164294,14031,11.71,48118
2022-02-24,380963,15568,24.47,252410
2022-02-25,190163,10614,17.92,109011
2022-02-28,374815,29432,12.73,102620
2022-03-02,327979,24294,13.5,115404
2022-03-03,140688,14312,9.83,36956
2022-03-04,167772,20119,8.34,61827
2022-03-08,223143,25295,8.82,134455
2022-03-09,118129,12089,9.77,39128
2022-03-10,82256,10745,7.66,33853
2022-03-11,75150,10950,6.86,27410
2022-03-14,101521,13234,7.67,36750
2022-03-15,58635,5114,11.47,26124
2022-03-16,47771,4604,10.38,26695
2022-03-17,167762,10021,16.74,114598
2022-03-21,77502,9941,7.8,39564
2022-03-22,86510,11715,7.38,34352
2022-03-23,136125,11418,11.92,81693
2022-03-24,56943,8302,6.86,25303
2022-03-25,42411,4706,9.01,18172
2022-03-28,75176,5433,13.84,49657
2022-03-29,218639,18875,11.58,91549
2022-03-30,87627,8304,10.55,50591
2022-03-31,194752,11472,16.98,117943
2022-04-01,46621,6964,6.69,20674
2022-04-04,69906,11568,6.04,29035
2022-04-05,243706,17180,14.19,57212
2022-04-06,33361,4545,7.34,14185
2022-04-07,33137,4129,8.03,14323
2022-04-08,110819,10262,10.8,69383
2022-04-11,137168,13575,10.1,60329
2022-04-12,67343,6398,10.53,32972
2022-04-13,29917,4693,6.37,10923
2022-04-18,64414,8339,7.72,23460
2022-04-19,32234,4000,8.06,12777
2022-04-20,127861,11890,10.75,46100
2022-04-21,29347,2920,10.05,14114
2022-04-22,110368,10281,10.74,30639
2022-04-25,82635,8709,9.49,36915
2022-04-26,164122,13434,12.22,34451
2022-04-27,165075,13833,11.93,37893
2022-04-28,102741,10020,10.25,24193
2022-04-29,184311,16812,10.96,80332
2022-05-02,27642,4535,6.1,8721
2022-05-04,226428,7267,31.16,187450
2022-05-05,178969,25288,7.08,80037
2022-05-06,106802,7317,14.6,69928
2022-05-09,94536,12223,7.73,34288
2022-05-10,316525,18008,17.58,217580
2022-05-12,74632,9001,8.29,26522
2022-05-13,237448,22176,10.71,142182
2022-05-16,153281,16073,9.54,77403
2022-05-17,108988,14263,7.64,56475
2022-05-18,154978,9097,17.04,78113
2022-05-19,57579,7940,7.25,29226
2022-05-20,83487,11235,7.43,36719
2022-05-23,98518,15542,6.34,55829
2022-05-24,69557,8856,7.85,28608
2022-05-25,76545,7952,9.63,34250
2022-05-26,145727,21081,6.91,52648
2022-05-27,55129,6763,8.15,27888
2022-05-30,103663,14161,7.32,36316
2022-05-31,790569,22709,34.81,635371
2022-06-01,74221,5818,12.76,23380
2022-06-02,57496,4537,12.67,27018
2022-06-03,57782,4663,12.39,21848
2022-06-06,31197,3109,10.03,14644
2022-06-07,20065,1952,10.28,8525
2022-06-08,248853,15597,15.96,111585
2022-06-09,140471,17219,8.16,93096
2022-06-10,150491,13756,10.94,77954
2022-06-13,114720,7860,14.6,68720
2022-06-14,44771,4889,9.16,15273
2022-06-15,73936,7406,9.98,13620
2022-06-16,62613,5882,10.64,21636
2022-06-17,52302,5653,9.25,23454
2022-06-20,28334,4170,6.79,14820
2022-06-21,42623,4674,9.12,23023
2022-06-22,20375,3541,5.75,8843
2022-06-23,35318,5225,6.76,18103
2022-06-24,29717,5281,5.63,13467
2022-06-27,22667,4388,5.17,11052
2022-06-28,238916,28893,8.27,52254
2022-06-29,54288,5638,9.63,15400
2022-06-30,20903,2646,7.9,10110
2022-07-01,10669,1608,6.63,3518
2022-07-04,56555,8494,6.66,30934
2022-07-05,51653,9006,5.74,30186
2022-07-06,44771,6467,6.92,24460
2022-07-07,69289,15952,4.34,41638
2022-07-08,106882,9583,11.15,76296
2022-07-11,44325,5659,7.83,25519
2022-07-12,69756,9912,7.04,49154
2022-07-13,24159,3485,6.93,12528
2022-07-14,46291,6077,7.62,27937
2022-07-15,60404,7149,8.45,31736
2022-07-18,127007,9467,13.42,90675
2022-07-19,46442,5056,9.19,27120
2022-07-20,55103,6096,9.04,28961
2022-07-21,102277,10019,10.21,52563
2022-07-22,30427,2733,11.13,17368
2022-07-25,18243,2527,7.22,7499
2022-07-26,99434,8880,11.2,70159
2022-07-27,64930,4263,15.23,56486
2022-07-28,33931,3631,9.34,14852
2022-07-29,40202,3634,11.06,21080
2022-08-01,105605,3863,27.34,92310
2022-08-02,22269,2362,9.43,9495
2022-08-03,37795,2331,16.21,23587
2022-08-04,65299,3914,16.68,41141
2022-08-05,32149,2699,11.91,14256
2022-08-10,52029,4774,10.9,28040
2022-08-11,242236,11858,20.43,147515
2022-08-12,56106,6125,9.16,17744
2022-08-16,172240,12046,14.3,98222
2022-08-17,170040,11548,14.72,117405
2022-08-18,54930,8577,6.4,24628
2022-08-19,46781,5467,8.56,26363
2022-08-22,104782,13291,7.88,63280
2022-08-23,279265,20217,13.81,183286
2022-08-24,83386,13840,6.02,43369
2022-08-25,87164,21093,4.13,53064
2022-08-26,101526,18211,5.57,48839
2022-08-29,54287,8950,6.07,28106
2022-08-30,85545,8905,9.61,56033
2022-09-01,57624,6581,8.76,36583
2022-09-02,55844,9655,5.78,32003
2022-09-05,94219,14455,6.52,53634
2022-09-06,71745,6899,10.4,45346
2022-09-07,68948,8528,8.08,47145
2022-09-08,68013,12606,5.4,45049
2022-09-09,83179,19176,4.34,51721
2022-09-12,320243,36833,8.69,152822
2022-09-13,228120,19040,11.98,101079
2022-09-14,66039,8253,8.0,36796
2022-09-15,114987,15567,7.39,67063
