Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,5248,41,128.0,2261
2019-10-01,5100,27,188.89,4945
2019-10-03,1660,12,138.33,1600
2019-10-04,4817,55,87.58,3676
2019-10-07,8113,93,87.24,6938
2019-10-09,19204,276,69.58,17839
2019-10-10,16180,37,437.3,7922
2019-10-11,14931,92,162.29,13808
2019-10-14,2721,32,85.03,2041
2019-10-15,14575,89,163.76,8665
2019-10-16,11346,137,82.82,5063
2019-10-17,2718,23,118.17,1617
2019-10-18,6140,43,142.79,4615
2019-10-22,12734,338,37.67,7754
2019-10-23,29282,307,95.38,20211
2019-10-24,29279,103,284.26,19748
2019-10-25,8914,44,202.59,8004
2019-10-29,12109,182,66.53,8619
2019-10-30,21417,158,135.55,17135
2019-10-31,25166,225,111.85,12770
2019-11-01,45087,276,163.36,18169
2019-11-04,61809,708,87.3,43123
2019-11-05,24081,408,59.02,13305
2019-11-06,25566,188,135.99,19568
2019-11-07,15264,82,186.15,13110
2019-11-08,11017,45,244.82,9987
2019-11-11,7262,59,123.08,5441
2019-11-13,3571,48,74.4,2681
2019-11-14,6122,45,136.04,5044
2019-11-15,6939,37,187.54,4885
2019-11-18,23405,74,316.28,19468
2019-11-19,14248,77,185.04,14017
2019-11-20,9373,45,208.29,8973
2019-11-21,27881,267,104.42,15671
2019-11-22,5151,60,85.85,4152
2019-11-25,21279,62,343.21,19514
2019-11-26,33327,137,243.26,19651
2019-11-27,11123,40,278.08,7349
2019-11-28,4875,63,77.38,3923
2019-11-29,1767,43,41.09,911
2019-12-02,3376,14,241.14,3313
2019-12-03,10974,78,140.69,5778
2019-12-04,2060,15,137.33,884
2019-12-05,3991,33,120.94,2394
2019-12-06,3382,34,99.47,2971
2019-12-09,219,6,36.5,219
2019-12-10,4169,32,130.28,3503
2019-12-11,3125,27,115.74,2558
2019-12-12,11631,101,115.16,4421
2019-12-13,1549,63,24.59,1392
2019-12-16,3386,35,96.74,2290
2019-12-17,8682,38,228.47,6217
2019-12-18,8390,30,279.67,8237
2019-12-19,5956,31,192.13,5396
2019-12-20,5138,18,285.44,4697
2019-12-23,2602,23,113.13,2463
2019-12-24,2332,19,122.74,1805
2019-12-26,2951,34,86.79,1296
2019-12-27,647,16,40.44,591
2019-12-30,1408,129,10.91,1271
2019-12-31,2800,10,280.0,2003
2020-01-01,5959,44,135.43,5907
2020-01-02,10641,59,180.36,8041
2020-01-03,11569,45,257.09,10161
2020-01-06,3529,32,110.28,1818
2020-01-07,2267,26,87.19,927
2020-01-08,3198,14,228.43,2697
2020-01-09,9511,122,77.96,7572
2020-01-10,18357,170,107.98,16829
2020-01-13,16177,106,152.61,15637
2020-01-14,15582,139,112.1,14690
2020-01-15,3221,23,140.04,1753
2020-01-16,2915,86,33.9,2704
2020-01-17,5479,63,86.97,4970
2020-01-20,4744,29,163.59,3321
2020-01-21,4924,35,140.69,4186
2020-01-22,1182,17,69.53,661
2020-01-23,2145,27,79.44,1365
2020-01-24,821,49,16.76,717
2020-01-27,878,19,46.21,601
2020-01-28,480,23,20.87,311
2020-01-29,6431,56,114.84,5631
2020-01-30,3847,24,160.29,3723
2020-01-31,10202,68,150.03,7303
2020-02-03,3503,28,125.11,2912
2020-02-04,1600,22,72.73,1302
2020-02-05,6179,187,33.04,3374
2020-02-06,1738,69,25.19,1678
2020-02-07,7004,49,142.94,2490
2020-02-10,1045,14,74.64,852
2020-02-11,3179,17,187.0,2971
2020-02-12,1620,93,17.42,1318
2020-02-13,14431,36,400.86,13774
2020-02-14,2852,8,356.5,2852
2020-02-17,30730,88,349.2,27081
2020-02-18,2148,21,102.29,1362
2020-02-19,262,24,10.92,201
2020-02-20,7004,27,259.41,6723
2020-02-24,1079,22,49.05,1059
2020-02-25,1834,15,122.27,1495
2020-02-26,1377,9,153.0,1177
2020-02-27,1494,11,135.82,1351
2020-02-28,1908,19,100.42,1779
2020-03-02,7752,26,298.15,5614
2020-03-03,16386,57,287.47,15390
2020-03-04,1507,20,75.35,1449
2020-03-05,1222,22,55.55,1171
2020-03-06,4602,38,121.11,2537
2020-03-09,2527,32,78.97,1931
2020-03-11,2379,23,103.43,1825
2020-03-12,23427,80,292.84,22881
2020-03-13,3726,34,109.59,3343
2020-03-16,5068,43,117.86,4929
2020-03-17,8016,95,84.38,6030
2020-03-18,16456,141,116.71,14465
2020-03-19,8107,92,88.12,7993
2020-03-20,1674,20,83.7,950
2020-03-23,959,9,106.56,959
2020-03-24,1059,37,28.62,881
2020-03-25,2163,22,98.32,2113
2020-03-26,5986,31,193.1,5982
2020-03-27,785,19,41.32,581
2020-03-30,7870,57,138.07,7646
2020-03-31,53,6,8.83,52
2020-04-01,1753,13,134.85,1752
2020-04-03,420,20,21.0,266
2020-04-07,2993,24,124.71,2491
2020-04-08,2275,55,41.36,1600
2020-04-09,3857,34,113.44,2889
2020-04-15,1051,13,80.85,1010
2020-04-16,2191,10,219.1,2191
2020-04-17,13305,79,168.42,11730
2020-04-20,5935,42,141.31,3016
2020-04-21,8215,49,167.65,7912
2020-04-22,5166,30,172.2,4310
2020-04-23,4064,20,203.2,3856
2020-04-24,3255,28,116.25,2379
2020-04-27,6442,56,115.04,6037
2020-04-28,5075,60,84.58,3724
2020-04-29,5702,42,135.76,4262
2020-04-30,6610,65,101.69,5700
2020-05-04,4500,30,150.0,3960
2020-05-05,3018,27,111.78,2658
2020-05-06,3312,25,132.48,2579
2020-05-07,1005,5,201.0,1005
2020-05-08,1693,19,89.11,1121
2020-05-11,4129,27,152.93,2108
2020-05-12,2155,12,179.58,1930
2020-05-13,2788,20,139.4,2712
2020-05-14,5132,21,244.38,2632
2020-05-15,7619,44,173.16,4668
2020-05-18,2181,25,87.24,1797
2020-05-19,3146,18,174.78,2333
2020-05-20,9643,26,370.88,9200
2020-05-21,5079,37,137.27,3060
2020-05-22,4130,29,142.41,2635
2020-05-26,333,19,17.53,221
2020-05-27,2679,29,92.38,2307
2020-05-28,2680,36,74.44,1849
2020-05-29,2105,21,100.24,1433
2020-06-01,9367,63,148.68,7764
2020-06-02,17372,61,284.79,15842
2020-06-03,4694,58,80.93,3951
2020-06-04,5622,32,175.69,2375
2020-06-05,10248,64,160.12,6301
2020-06-08,4407,27,163.22,4117
2020-06-09,4818,45,107.07,4616
2020-06-10,5248,63,83.3,4748
2020-06-11,3877,35,110.77,3782
2020-06-12,1755,19,92.37,1699
2020-06-15,5282,30,176.07,4522
2020-06-16,1143,42,27.21,1043
2020-06-17,2394,49,48.86,2023
2020-06-18,13701,55,249.11,12154
2020-06-19,5495,36,152.64,4185
2020-06-22,30677,116,264.46,21752
2020-06-23,10079,67,150.43,7700
2020-06-24,21003,84,250.04,20258
2020-06-25,17564,180,97.58,10175
2020-06-26,25146,162,155.22,18556
2020-06-29,9834,26,378.23,7164
2020-06-30,2141,12,178.42,1679
2020-07-01,3236,17,190.35,3121
2020-07-02,8545,51,167.55,4908
2020-07-03,6464,51,126.75,5491
2020-07-06,2472,24,103.0,2217
2020-07-07,11491,71,161.85,9731
2020-07-08,2236,27,82.81,1552
2020-07-09,4312,64,67.38,3631
2020-07-10,2022,36,56.17,1611
2020-07-13,1478,32,46.19,1201
2020-07-14,1673,29,57.69,1019
2020-07-15,2615,33,79.24,2062
2020-07-16,5816,41,141.85,5300
2020-07-17,2987,17,175.71,2750
2020-07-20,5946,47,126.51,4735
2020-07-21,1826,24,76.08,1775
2020-07-22,4773,22,216.95,3448
2020-07-23,3410,24,142.08,2070
2020-07-24,3274,43,76.14,2446
2020-07-27,1620,21,77.14,810
2020-07-28,2856,38,75.16,1823
2020-07-29,10941,66,165.77,10405
2020-07-30,2423,17,142.53,2288
2020-07-31,5987,29,206.45,4687
2020-08-03,994,12,82.83,850
2020-08-04,2778,19,146.21,2000
2020-08-05,8611,45,191.36,7889
2020-08-06,4613,45,102.51,3637
2020-08-07,5137,65,79.03,4464
2020-08-10,10738,57,188.39,9993
2020-08-11,18074,63,286.89,16271
2020-08-12,14396,90,159.96,12119
2020-08-13,25498,178,143.25,17571
2020-08-14,49938,246,203.0,33400
2020-08-17,44551,245,181.84,32179
2020-08-18,50518,265,190.63,31147
2020-08-19,20030,157,127.58,12040
2020-08-20,20847,192,108.58,13690
2020-08-21,26315,183,143.8,20686
2020-08-24,20325,247,82.29,13910
2020-08-25,12525,130,96.35,7049
2020-08-26,18079,132,136.96,12536
2020-08-27,13673,64,213.64,12474
2020-08-28,12665,113,112.08,5032
2020-08-31,14000,109,128.44,10443
2020-09-01,6988,134,52.15,3724
2020-09-02,7112,80,88.9,5686
2020-09-03,16206,207,78.29,13425
2020-09-04,2684,80,33.55,1672
2020-09-07,2666,42,63.48,1857
2020-09-08,5546,105,52.82,3374
2020-09-09,4563,75,60.84,3821
2020-09-10,12681,89,142.48,4890
2020-09-11,2743,63,43.54,1889
2020-09-14,6532,63,103.68,4531
