Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,105,76,1.38,54
2019-10-01,4560,205,22.24,4390
2019-10-03,133,44,3.02,101
2019-10-04,290,83,3.49,236
2019-10-07,804,253,3.18,442
2019-10-09,3860,532,7.26,3354
2019-10-10,238,77,3.09,149
2019-10-11,139,79,1.76,87
2019-10-14,2586,145,17.83,2509
2019-10-15,643,202,3.18,528
2019-10-16,272,111,2.45,199
2019-10-17,242,97,2.49,166
2019-10-18,233,119,1.96,197
2019-10-22,412,91,4.53,341
2019-10-23,98,70,1.4,50
2019-10-24,3344,111,30.13,3266
2019-10-25,122,88,1.39,58
2019-10-29,124,82,1.51,65
2019-10-30,735,95,7.74,680
2019-10-31,133,83,1.6,71
2019-11-01,1370,381,3.6,980
2019-11-04,1514,367,4.13,1122
2019-11-05,135,67,2.01,116
2019-11-06,256,121,2.12,192
2019-11-07,2286,721,3.17,1173
2019-11-08,802,386,2.08,509
2019-11-11,708,304,2.33,359
2019-11-13,314,166,1.89,187
2019-11-14,346,138,2.51,246
2019-11-15,377,220,1.71,218
2019-11-18,286,146,1.96,160
2019-11-19,151,103,1.47,75
2019-11-20,1186,389,3.05,848
2019-11-21,552,209,2.64,375
2019-11-22,630,282,2.23,411
2019-11-25,337,157,2.15,235
2019-11-26,248,134,1.85,119
2019-11-27,213,119,1.79,114
2019-11-28,187,94,1.99,128
2019-11-29,150,96,1.56,81
2019-12-02,326,119,2.74,263
2019-12-03,332,166,2.0,191
2019-12-04,129,89,1.45,89
2019-12-05,135,66,2.05,94
2019-12-06,264,119,2.22,174
2019-12-09,534,135,3.96,418
2019-12-10,347,201,1.73,189
2019-12-11,228,89,2.56,194
2019-12-12,412,97,4.25,270
2019-12-13,258,69,3.74,216
2019-12-16,263,142,1.85,166
2019-12-17,611,162,3.77,277
2019-12-18,299,172,1.74,175
2019-12-19,129,77,1.68,67
2019-12-20,268,119,2.25,177
2019-12-23,712,184,3.87,574
2019-12-24,276,104,2.65,182
2019-12-26,382,122,3.13,279
2019-12-27,82,50,1.64,49
2019-12-30,148,102,1.45,60
2019-12-31,209,118,1.77,117
2020-01-01,331,157,2.11,190
2020-01-02,240,152,1.58,157
2020-01-03,186,85,2.19,131
2020-01-06,508,187,2.72,332
2020-01-07,96,83,1.16,45
2020-01-08,59,48,1.23,18
2020-01-09,115,58,1.98,72
2020-01-10,497,69,7.2,132
2020-01-13,123,80,1.54,70
2020-01-14,310,132,2.35,211
2020-01-15,310,162,1.91,176
2020-01-16,150,85,1.76,88
2020-01-17,813,280,2.9,554
2020-01-20,1180,458,2.58,824
2020-01-21,829,239,3.47,539
2020-01-22,410,271,1.51,198
2020-01-23,742,249,2.98,524
2020-01-24,248,99,2.51,170
2020-01-27,169,77,2.19,111
2020-01-28,226,132,1.71,169
2020-01-29,259,136,1.9,155
2020-01-30,1729,764,2.26,1085
2020-01-31,485,172,2.82,402
2020-02-03,215,105,2.05,149
2020-02-04,506,196,2.58,378
2020-02-05,366,148,2.47,251
2020-02-06,507,177,2.86,351
2020-02-07,278,114,2.44,185
2020-02-10,2291,750,3.05,1259
2020-02-11,640,277,2.31,461
2020-02-12,16425,2975,5.52,7753
2020-02-13,42660,12725,3.35,12492
2020-02-14,4382,1937,2.26,1961
2020-02-17,1254,601,2.09,770
2020-02-18,2493,909,2.74,1755
2020-02-19,5438,425,12.8,5132
2020-02-20,4862,1487,3.27,3110
2020-02-24,5501,2041,2.7,2804
2020-02-25,2626,1215,2.16,1220
2020-02-26,2002,797,2.51,1174
2020-02-27,1301,699,1.86,554
2020-02-28,2765,1101,2.51,1610
2020-03-02,1401,700,2.0,728
2020-03-03,602,294,2.05,336
2020-03-04,2878,883,3.26,2204
2020-03-05,1029,333,3.09,756
2020-03-06,2324,921,2.52,1633
2020-03-09,1592,774,2.06,1000
2020-03-11,1026,412,2.49,571
2020-03-12,2278,865,2.63,1278
2020-03-13,1741,605,2.88,1100
2020-03-16,1584,572,2.77,974
2020-03-17,2045,956,2.14,1055
2020-03-18,1640,546,3.0,1115
2020-03-19,1870,795,2.35,1039
2020-03-20,2925,1082,2.7,1583
2020-03-23,853,329,2.59,687
2020-03-24,2815,901,3.12,1714
2020-03-25,1266,585,2.16,711
2020-03-26,2069,506,4.09,1431
2020-03-27,1301,542,2.4,706
2020-03-30,1643,676,2.43,1006
2020-03-31,1707,557,3.06,1047
2020-04-01,1454,822,1.77,534
2020-04-03,585,356,1.64,211
2020-04-07,1894,742,2.55,1193
2020-04-08,652,427,1.53,289
2020-04-09,1316,609,2.16,710
2020-04-15,3230,1322,2.44,1699
2020-04-16,2367,796,2.97,1591
2020-04-17,2003,703,2.85,1279
2020-04-20,1132,447,2.53,602
2020-04-21,1020,458,2.23,638
2020-04-22,1771,438,4.04,1262
2020-04-23,5961,2045,2.91,3094
2020-04-24,1770,838,2.11,921
