Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,583606,19435,30.03,308961
2019-10-01,424063,20445,20.74,186688
2019-10-03,435985,26247,16.61,171434
2019-10-04,503733,23720,21.24,133881
2019-10-07,212755,12017,17.7,43764
2019-10-09,1136102,27582,41.19,747296
2019-10-10,609318,26304,23.16,187673
2019-10-11,372552,17032,21.87,106706
2019-10-14,371171,15548,23.87,146305
2019-10-15,399563,20904,19.11,178692
2019-10-16,562026,20396,27.56,228477
2019-10-17,1002807,33011,30.38,690211
2019-10-18,826406,19966,41.39,516694
2019-10-22,1264508,44870,28.18,613562
2019-10-23,803210,28094,28.59,353484
2019-10-24,544438,21712,25.08,210621
2019-10-25,957873,25086,38.18,418535
2019-10-29,667979,59380,11.25,455746
2019-10-30,532190,30467,17.47,264530
2019-10-31,1316249,55943,23.53,467484
2019-11-01,695464,23194,29.98,300947
2019-11-04,461969,16375,28.21,275709
2019-11-05,425650,21114,20.16,193979
2019-11-06,485868,27351,17.76,289456
2019-11-07,331074,15592,21.23,151650
2019-11-08,422960,17227,24.55,209086
2019-11-11,540826,27235,19.86,249144
2019-11-13,1386806,52934,26.2,681539
2019-11-14,1435858,51797,27.72,327879
2019-11-15,699645,46737,14.97,359053
2019-11-18,563361,30208,18.65,188701
2019-11-19,694313,33723,20.59,356168
2019-11-20,867482,24770,35.02,338560
2019-11-21,494379,34652,14.27,310487
2019-11-22,415673,16765,24.79,156537
2019-11-25,633584,24942,25.4,237743
2019-11-26,1030141,47771,21.56,598272
2019-11-27,365347,18173,20.1,155827
2019-11-28,619223,19592,31.61,242584
2019-11-29,289052,20181,14.32,123670
2019-12-02,488429,22161,22.04,229604
2019-12-03,416328,15179,27.43,92394
2019-12-04,237371,9829,24.15,86968
2019-12-05,310467,17121,18.13,170067
2019-12-06,639145,21444,29.81,166521
2019-12-09,345045,15168,22.75,118637
2019-12-10,231499,11889,19.47,109977
2019-12-11,178858,11641,15.36,86169
2019-12-12,349820,21263,16.45,189213
2019-12-13,287140,25266,11.36,156549
2019-12-16,209369,11828,17.7,112003
2019-12-17,323935,32015,10.12,206409
2019-12-18,993482,35512,27.98,228261
2019-12-19,1005159,36778,27.33,490288
2019-12-20,558189,21151,26.39,384239
2019-12-23,244310,14283,17.1,85307
2019-12-24,222884,12315,18.1,63669
2019-12-26,577261,19263,29.97,230747
2019-12-27,454312,18677,24.32,201968
2019-12-30,216539,11388,19.01,110520
2019-12-31,274758,13986,19.65,169144
2020-01-01,252523,8995,28.07,88057
2020-01-02,206412,13354,15.46,91234
2020-01-03,243932,12089,20.18,125618
2020-01-06,789499,23554,33.52,567320
2020-01-07,863685,26743,32.3,281457
