Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,1623682,36055,45.03,740127
2019-10-01,1637370,39263,41.7,531143
2019-10-03,1433241,31913,44.91,529523
2019-10-04,1715848,51095,33.58,646028
2019-10-07,697196,21500,32.43,244617
2019-10-09,921692,17613,52.33,271603
2019-10-10,624592,16852,37.06,249320
2019-10-11,1441510,28101,51.3,528600
2019-10-14,960679,14563,65.97,155344
2019-10-15,1279522,16930,75.58,200172
2019-10-16,1060884,18108,58.59,215596
2019-10-17,1689477,23972,70.48,451747
2019-10-18,1291597,21316,60.59,377845
2019-10-22,1946588,33289,58.48,586060
2019-10-23,1305450,29867,43.71,462874
2019-10-24,2043859,31345,65.21,306740
2019-10-25,890806,17199,51.79,258775
2019-10-29,3311695,47416,69.84,1191676
2019-10-30,1374801,27186,50.57,760066
2019-10-31,1901204,22640,83.98,1001995
2019-11-01,1033117,11971,86.3,327511
2019-11-04,1277869,19736,64.75,503001
2019-11-05,3863420,57657,67.01,922745
2019-11-06,1028386,25366,40.54,249582
2019-11-07,1103108,17922,61.55,345426
2019-11-08,7061664,104450,67.61,1325237
2019-11-11,4433185,60389,73.41,1852618
2019-11-13,1646596,27215,60.5,748932
2019-11-14,2907511,31227,93.11,1414146
2019-11-15,2804725,39038,71.85,937173
2019-11-18,2101685,31039,67.71,623045
2019-11-19,1289037,21402,60.23,475971
2019-11-20,1711834,19798,86.46,575239
2019-11-21,1419393,20621,68.83,761643
2019-11-22,1224765,15787,77.58,504596
2019-11-25,1404417,26016,53.98,676671
2019-11-26,3091316,41270,74.9,1494676
2019-11-27,1795906,29913,60.04,361066
2019-11-28,1430002,17642,81.06,544082
2019-11-29,1039535,24399,42.61,484350
2019-12-02,1042658,15055,69.26,386337
2019-12-03,1646557,26185,62.88,722489
2019-12-04,2492408,39528,63.05,690838
2019-12-05,1242839,20744,59.91,645552
2019-12-06,522868,7976,65.56,139362
2019-12-09,1039163,23090,45.0,271705
2019-12-10,451709,7103,63.59,66311
2019-12-11,662680,21251,31.18,190603
2019-12-12,973815,17601,55.33,200850
2019-12-13,2671617,32091,83.25,463305
2019-12-16,1646201,30042,54.8,566963
2019-12-17,3348800,60781,55.1,1199974
2019-12-18,2222895,30736,72.32,695225
2019-12-19,2086708,32268,64.67,601429
2019-12-20,1418187,22647,62.62,490079
2019-12-23,2594353,33713,76.95,468518
2019-12-24,2254170,22127,101.87,540140
2019-12-26,1358802,17761,76.5,257160
2019-12-27,846384,11131,76.04,118503
2019-12-30,519572,7557,68.75,105531
2019-12-31,607473,10551,57.57,156064
2020-01-01,925007,10576,87.46,134263
2020-01-02,1047050,16157,64.8,446912
2020-01-03,613158,14453,42.42,253436
2020-01-06,1987548,31476,63.14,808072
2020-01-07,1862852,25158,74.05,948492
2020-01-08,910355,16856,54.01,344491
2020-01-09,2916567,44385,65.71,766554
2020-01-10,3219510,36743,87.62,1477369
2020-01-13,975174,17668,55.19,377413
2020-01-14,1210947,20600,58.78,636856
2020-01-15,1320196,29150,45.29,569627
2020-01-16,1164193,23978,48.55,538468
2020-01-17,597719,12276,48.69,118398
2020-01-20,929302,11149,83.35,508095
2020-01-21,1430656,18317,78.11,797267
2020-01-22,1150991,15688,73.37,541743
2020-01-23,1418500,18364,77.24,685723
2020-01-24,1360540,27195,50.03,745780
2020-01-27,914230,15790,57.9,262367
2020-01-28,1019061,23618,43.15,306518
2020-01-29,623861,15885,39.27,146370
2020-01-30,809937,12834,63.11,153337
2020-01-31,700915,16344,42.89,216647
2020-02-03,953099,17192,55.44,267583
2020-02-04,847450,15294,55.41,163588
2020-02-05,1167931,24929,46.85,391856
2020-02-06,1540411,19843,77.63,524781
2020-02-07,939053,26776,35.07,350937
2020-02-10,6078229,88819,68.43,1525569
2020-02-11,2916081,41617,70.07,601109
2020-02-12,2141454,40319,53.11,1234076
2020-02-13,1175915,18830,62.45,129546
2020-02-14,1570830,22559,69.63,616234
2020-02-17,960652,17382,55.27,303212
2020-02-18,949344,15286,62.11,261996
2020-02-19,1174731,13237,88.75,615031
2020-02-20,893829,13145,68.0,163364
2020-02-24,1341865,35249,38.07,552358
2020-02-25,1184693,27260,43.46,245002
2020-02-26,1382554,39534,34.97,538681
2020-02-27,1190250,25094,47.43,326174
2020-02-28,2250396,45025,49.98,889755
2020-03-02,1421454,22320,63.69,614312
2020-03-03,2683562,43193,62.13,1113197
2020-03-04,2354370,67820,34.71,1096110
2020-03-05,1473099,34331,42.91,592907
2020-03-06,1385610,35497,39.03,575914
2020-03-09,2249589,44339,50.74,928393
2020-03-11,2606148,50903,51.2,1031301
2020-03-12,4375189,89171,49.07,2148035
2020-03-13,1900965,64217,29.6,613428
2020-03-16,1238077,33989,36.43,411063
2020-03-17,1538037,63130,24.36,542326
2020-03-18,1713773,32950,52.01,709017
2020-03-19,3200996,63439,50.46,834734
2020-03-20,3649712,48230,75.67,1723578
2020-03-23,1940415,47405,40.93,997428
2020-03-24,3289425,39011,84.32,1409011
2020-03-25,1436123,30459,47.15,416126
2020-03-26,2370298,54434,43.54,664032
2020-03-27,1954228,54486,35.87,360246
2020-03-30,1963543,35903,54.69,899349
2020-03-31,2858267,57885,49.38,1139225
2020-04-01,3183893,40857,77.93,1433721
2020-04-03,2286237,58498,39.08,1207366
2020-04-07,5465834,78618,69.52,2225506
2020-04-08,5030681,77227,65.14,1431515
2020-04-09,1893139,38274,49.46,396996
2020-04-15,1875218,52080,36.01,660072
2020-04-16,2238188,43760,51.15,535050
2020-04-17,11341639,153344,73.96,2836530
2020-04-20,6400830,92086,69.51,1974693
2020-04-21,3072550,48727,63.06,744873
2020-04-22,2497060,33885,73.69,776122
2020-04-23,3012848,47141,63.91,735085
2020-04-24,2241342,33567,66.77,330686
2020-04-27,2874070,40070,71.73,422920
2020-04-28,1615301,30727,52.57,323874
2020-04-29,3470987,41139,84.37,662167
2020-04-30,8508750,142126,59.87,1190238
2020-05-04,3450715,53712,64.24,1159396
2020-05-05,4391954,65772,66.78,632411
2020-05-06,3620864,45690,79.25,793731
2020-05-07,2853200,40228,70.93,338158
2020-05-08,3936943,52707,74.69,526847
2020-05-11,4424434,54865,80.64,1001487
2020-05-12,2888134,42547,67.88,462795
2020-05-13,6278981,62190,100.96,789720
2020-05-14,2984629,33965,87.87,385631
2020-05-15,3499251,38315,91.33,245062
2020-05-18,5345896,69017,77.46,745945
2020-05-19,2623792,25273,103.82,230637
2020-05-20,2514032,31610,79.53,454988
2020-05-21,3845052,47877,80.31,713526
2020-05-22,3357259,43559,77.07,893665
2020-05-26,1913305,24068,79.5,468381
2020-05-27,4310016,49045,87.88,762309
2020-05-28,4702998,54413,86.43,868548
2020-05-29,5943563,75429,78.8,2314655
2020-06-01,3600488,53274,67.58,863246
2020-06-02,4370997,59871,73.01,877582
2020-06-03,2993273,46609,64.22,625226
2020-06-04,4237284,53738,78.85,1164293
