Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-10-17,77849,401,194.14,44330,
2022-10-18,67830,580,116.95,54343,
2022-10-19,134505,1364,98.61,61465,
2022-10-20,43430,325,133.63,9526,
2022-10-21,26318,211,124.73,6659,
2022-10-24,33901,117,289.75,12267,
2022-10-25,29326,128,229.11,12732,
2022-10-27,22186,180,123.26,5300,
2022-10-28,20797,178,116.84,5583,
2022-10-31,75116,345,217.73,23853,
2022-11-01,268129,1257,213.31,77081,
2022-11-02,128806,654,196.95,34953,
2022-11-03,110498,641,172.38,18187,
2022-11-04,78951,956,82.58,22425,
2022-11-07,107267,871,123.15,39939,
2022-11-09,80116,781,102.58,64762,
2022-11-10,39734,639,62.18,20547,
2022-11-11,202000,1333,151.54,78950,
2022-11-14,70144,1012,69.31,39755,
2022-11-15,70144,1012,69.31,39755,
2022-11-16,134943,1686,80.04,48220,
2022-11-17,133015,1826,72.85,60695,
2022-11-18,38076,475,80.16,9454,
2022-11-21,429934,4611,93.24,80997,
2022-11-22,307258,4498,68.31,75935,
2022-11-23,85008,1852,45.9,29962,
2022-11-24,144000,1537,93.69,69964,
2022-11-25,184033,1856,99.16,47364,
2022-11-28,235057,2464,95.4,130318,
2022-11-29,230709,2295,100.53,83190,
2022-11-30,350882,4099,85.6,138398,
2022-12-01,237898,2400,99.12,116591,
2022-12-02,366877,4436,82.7,198602,
2022-12-05,396134,5859,67.61,101012,
2022-12-06,400127,4166,96.05,121777,
2022-12-07,704329,7402,95.15,364611,
2022-12-08,582008,7917,73.51,142949,
2022-12-09,449592,6734,66.76,138573,
2022-12-12,248874,4227,58.88,103565,
2022-12-13,379659,2890,131.37,280405,
2022-12-14,144364,3080,46.87,73320,
2022-12-15,129388,3619,35.75,81585,
2022-12-16,302621,4921,61.5,147196,
2022-12-19,76920,1884,40.83,38423,
2022-12-20,510035,7619,66.94,174628,
2022-12-21,232140,3400,68.28,86114,
2022-12-22,42000,1937,21.68,23456,
2022-12-23,78857,2621,30.09,38924,
2022-12-26,145375,3675,39.56,37814,
2022-12-27,161784,3779,42.81,36206,
2022-12-28,44863,1683,26.66,26560,
2022-12-29,205322,4901,41.89,48222,
2022-12-30,46962,1868,25.14,29492,
2023-01-02,466167,7931,58.78,166448,
2023-01-03,267931,4174,64.19,62333,
2023-01-04,2834010,10840,261.44,536425,
2023-01-05,326365,2861,114.07,174575,
2023-01-06,368098,2918,126.15,130091,
2023-01-09,231879,2139,108.41,133490,
2023-01-10,83202,884,94.12,51790,
2023-01-11,64800,735,88.16,38661,
2023-01-12,44032,538,81.84,23684,
2023-01-13,482360,2772,174.01,197918,
2023-01-16,260953,1840,141.82,122340,
2023-01-17,239480,1592,150.43,127793,
2023-01-18,1298118,5856,221.67,321339,
2023-01-19,352828,2378,148.37,140170,
2023-01-20,121097,1035,117.0,61931,
2023-01-23,181412,1007,180.15,117187,
2023-01-24,808982,3687,219.41,186166,
2023-01-25,406088,1367,297.07,162911,
2023-01-27,125726,969,129.75,71736,
2023-01-30,130618,976,133.83,83353,
2023-01-31,1193155,3863,308.87,217103,
2023-02-01,1259853,3763,334.8,428251,
2023-02-02,316129,1239,255.15,252372,
2023-02-03,165094,1116,147.93,89237,
2023-02-06,88133,537,164.12,51470,
2023-02-07,71576,483,148.19,53783,
2023-02-08,65509,684,95.77,38666,
2023-02-09,43583,351,124.17,26207,
2023-02-10,61934,387,160.04,40686,
2023-02-13,71618,471,152.06,47349,
2023-02-14,3982041,6755,589.5,976243,
2023-02-15,1919775,5728,335.16,588332,
2023-02-16,245471,927,264.8,122602,
2023-02-17,315893,815,387.6,38848,
2023-02-20,521335,1150,453.33,329922,
2023-02-21,2529055,5151,490.98,1152316,
2023-02-22,1207309,3949,305.73,519954,
2023-02-23,2781921,5260,528.88,695857,
2023-02-24,349864,1503,232.78,212802,
2023-02-27,211169,1420,148.71,119574,
2023-02-28,379318,1654,229.33,200790,
2023-03-01,3362142,7393,454.77,793286,
2023-03-02,1783350,4056,439.68,777414,
2023-03-03,175097,1600,109.44,130624,
2023-03-06,2175104,4258,510.83,1405870,
2023-03-08,502016,2552,196.71,159352,
2023-03-09,104116,933,111.59,59219,
2023-03-10,128757,1043,123.45,76094,
2023-03-13,110404,931,118.59,65784,
2023-03-14,100101,832,120.31,46674,
2023-03-15,71588,619,115.65,47768,
2023-03-16,32016,306,104.63,16686,
2023-03-17,84494,840,100.59,26928,
2023-03-20,34225,270,126.76,20555,
2023-03-21,69764,659,105.86,19700,
2023-03-22,187191,1108,168.94,24638,
