Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,444,23,19.3,385
2019-10-01,1532,10,153.2,1519
2019-10-03,4042,474,8.53,2642
2019-10-04,2132,27,78.96,1730
2019-10-07,22,5,4.4,22
2019-10-09,20,2,10.0,0
2019-10-10,421,10,42.1,6
2019-10-11,3448,21,164.19,1162
2019-10-14,5145,16,321.56,530
2019-10-15,341,16,21.31,269
2019-10-16,2408,18,133.78,310
2019-10-17,3516,19,185.05,1538
2019-10-18,3147,44,71.52,2100
2019-10-22,3220,98,32.86,2580
2019-10-23,14193,183,77.56,8462
2019-10-24,398,7,56.86,398
2019-10-25,1804,15,120.27,403
2019-10-29,1755,29,60.52,1512
2019-10-30,8918,36,247.72,5350
2019-10-31,83,5,16.6,77
2019-11-01,3083,49,62.92,2570
2019-11-04,506,8,63.25,506
2019-11-05,103,3,34.33,103
2019-11-06,651,19,34.26,416
2019-11-07,1912,33,57.94,600
2019-11-08,95,4,23.75,95
2019-11-11,35630,185,192.59,27289
2019-11-13,2020,76,26.58,1097
2019-11-14,12552,65,193.11,10354
2019-11-15,2085,33,63.18,1084
2019-11-18,2633,147,17.91,1165
2019-11-19,6239,85,73.4,3528
2019-11-20,1522,24,63.42,325
2019-11-21,3469,88,39.42,1580
2019-11-22,3094,86,35.98,1552
2019-11-25,2280,38,60.0,457
2019-11-26,1752,24,73.0,520
2019-11-27,16706,128,130.52,9032
2019-11-28,11321,76,148.96,7980
2019-11-29,2932,35,83.77,1629
2019-12-02,6528,73,89.42,1654
2019-12-03,8670,62,139.84,4283
2019-12-04,3818,12,318.17,18
2019-12-05,4751,32,148.47,599
2019-12-06,3247,16,202.94,1470
2019-12-09,1668,17,98.12,363
2019-12-10,1247,22,56.68,608
2019-12-11,31460,432,72.82,30000
2019-12-12,210,11,19.09,139
2019-12-13,266,11,24.18,216
2019-12-16,4195,24,174.79,890
2019-12-17,6532,54,120.96,3816
2019-12-18,1689,25,67.56,443
2019-12-19,10295,199,51.73,4368
2019-12-20,3864,72,53.67,1993
2019-12-23,1426,24,59.42,671
2019-12-24,10509,114,92.18,6085
2019-12-26,716,20,35.8,655
2019-12-27,2801,10,280.1,801
2019-12-30,4518,49,92.2,4205
2019-12-31,3106,22,141.18,2555
2020-01-01,1846,67,27.55,720
2020-01-02,1531,20,76.55,247
2020-01-03,2670,19,140.53,900
2020-01-06,582,13,44.77,482
2020-01-07,350,11,31.82,300
2020-01-08,1414,38,37.21,1061
2020-01-09,15507,101,153.53,8205
2020-01-10,23671,304,77.87,14922
2020-01-13,2299,151,15.23,1410
2020-01-14,1732,27,64.15,1469
2020-01-15,537,12,44.75,498
2020-01-16,3748,26,144.15,3748
2020-01-17,97,5,19.4,97
2020-01-20,103,4,25.75,103
2020-01-21,831,10,83.1,831
2020-01-22,474,11,43.09,474
2020-01-23,353,7,50.43,353
2020-01-24,219,7,31.29,219
2020-01-27,680,8,85.0,680
2020-01-28,500,3,166.67,500
2020-01-29,304,4,76.0,304
2020-01-30,156,6,26.0,156
2020-02-03,255,5,51.0,255
2020-02-04,2,1,2.0,2
2020-02-05,5,2,2.5,5
2020-02-06,514,5,102.8,514
2020-02-07,10,1,10.0,10
2020-02-10,20,1,20.0,20
