Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-06-20,4450,615,7.24,2834,
2022-06-21,1104,230,4.8,549,
2022-06-22,1892,351,5.39,1347,
2022-06-23,1548,318,4.87,902,
2022-06-24,3511,527,6.66,2100,
2022-06-27,1542,334,4.62,876,
2022-06-28,1644,375,4.38,995,
2022-06-29,2858,722,3.96,1263,
2022-06-30,2201,379,5.81,1406,
2022-07-01,2644,464,5.7,1566,
2022-07-04,1452,449,3.23,698,
2022-07-05,842,237,3.55,510,
2022-07-06,663,158,4.2,425,
2022-07-07,1432,272,5.26,981,
2022-07-08,2357,367,6.42,1677,
2022-07-11,1517,241,6.29,1104,
2022-07-12,3663,685,5.35,2322,
2022-07-13,2933,606,4.84,2302,
2022-07-14,2205,559,3.94,1378,
2022-07-15,2135,457,4.67,1552,
2022-07-18,6765,1254,5.39,4536,
2022-07-19,4075,890,4.58,2742,
2022-07-20,2482,707,3.51,1541,
2022-07-21,1569,512,3.06,911,
2022-07-22,2206,372,5.93,1787,
2022-07-25,2458,302,8.14,1989,
2022-07-26,2222,436,5.1,1528,
2022-07-27,1686,324,5.2,1055,
2022-07-28,5840,522,11.19,3814,
2022-07-29,6856,962,7.13,4560,
2022-08-01,32816,3451,9.51,18502,
2022-08-02,24231,2978,8.14,16585,
2022-08-03,16919,2141,7.9,10907,
2022-08-04,13203,2040,6.47,7212,
2022-08-05,5687,1185,4.8,2870,
2022-08-10,3818,687,5.56,2641,
2022-08-11,20022,4829,4.15,5204,
2022-08-12,4177,895,4.67,2593,
2022-08-16,4434,740,5.99,2641,
2022-08-17,1976,356,5.55,1547,
2022-08-18,2173,513,4.24,1393,
2022-08-19,2723,658,4.14,1831,
2022-08-22,7255,823,8.82,6114,
2022-08-23,3074,651,4.72,1657,
2022-08-24,2696,529,5.1,1344,
2022-08-25,1156,366,3.16,535,
2022-08-26,3486,731,4.77,2434,
2022-08-29,1563,435,3.59,813,
2022-08-30,911,208,4.38,622,
2022-09-01,1198,238,5.03,886,
2022-09-02,1075,249,4.32,696,
2022-09-05,1980,294,6.73,1263,
2022-09-06,1065,185,5.76,805,
2022-09-07,1123,247,4.55,677,
2022-09-08,2909,433,6.72,1420,
2022-09-09,1677,296,5.67,1294,
2022-09-12,4169,323,12.91,3450,
2022-09-13,5226,634,8.24,3757,
2022-09-14,1496,338,4.43,951,
2022-09-15,2048,223,9.18,1711,
2022-09-16,1274,277,4.6,894,
2022-09-19,1277,294,4.34,775,
2022-09-20,1581,236,6.7,1228,
2022-09-21,2934,490,5.99,2081,
2022-09-22,879,210,4.19,615,
