Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-10-30,1,1,1.0,1
2019-11-04,91,3,30.33,91
2019-11-05,94,10,9.4,84
2019-11-06,255,12,21.25,212
2019-11-07,85,5,17.0,75
2019-11-08,49,2,24.5,49
2019-11-11,36,3,12.0,23
2019-11-13,3,3,1.0,0
2019-11-14,5,1,5.0,5
2019-11-15,13,3,4.33,13
2019-11-18,79,8,9.88,70
2019-11-19,52,5,10.4,31
2019-11-20,120,3,40.0,120
2019-11-21,10,1,10.0,10
2019-11-22,116,3,38.67,100
2019-11-26,324,10,32.4,279
2019-11-27,76,5,15.2,66
2019-11-28,52,5,10.4,42
2019-11-29,50,5,10.0,25
2019-12-02,4,4,1.0,0
2019-12-03,54,14,3.86,37
2019-12-04,88,5,17.6,85
2019-12-05,5,3,1.67,3
2019-12-10,3,3,1.0,1
2019-12-11,2,2,1.0,0
2019-12-12,1,1,1.0,1
2019-12-13,33,3,11.0,33
2019-12-16,2,2,1.0,0
2019-12-17,1,1,1.0,1
2019-12-18,25,2,12.5,25
2019-12-19,25,2,12.5,16
2019-12-20,16,2,8.0,15
2019-12-24,1,1,1.0,1
2019-12-26,2,1,2.0,2
2019-12-27,17,5,3.4,16
2019-12-30,1,1,1.0,1
2019-12-31,1,1,1.0,1
2020-01-01,1,1,1.0,1
2020-01-02,300,1,300.0,300
2020-01-03,1,1,1.0,1
2020-01-06,6,4,1.5,0
2020-01-07,18,3,6.0,18
2020-01-08,341,6,56.83,339
2020-01-09,1,1,1.0,1
2020-01-10,1,1,1.0,1
2020-01-13,308,51,6.04,153
2020-01-14,3,3,1.0,1
2020-01-15,103,5,20.6,101
2020-01-16,2,2,1.0,0
2020-01-17,2,2,1.0,2
2020-01-20,18,4,4.5,17
2020-01-21,10,3,3.33,10
2020-01-22,2,2,1.0,0
2020-01-23,1,1,1.0,1
2020-01-24,1,1,1.0,1
2020-01-27,5,3,1.67,5
2020-01-28,1,1,1.0,1
2020-01-29,1,1,1.0,1
2020-01-30,1,1,1.0,1
2020-01-31,4,4,1.0,1
2020-02-03,1,1,1.0,1
2020-02-04,5,1,5.0,5
2020-02-05,2,2,1.0,2
2020-02-06,34,2,17.0,34
2020-02-07,1,1,1.0,1
2020-02-10,7,4,1.75,0
