Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,121143,17086,7.09,88546
2019-10-01,273871,16617,16.48,226594
2019-10-03,167787,11750,14.28,137470
2019-10-04,101465,7429,13.66,72765
2019-10-07,273814,9684,28.27,238279
2019-10-09,172226,31221,5.52,134928
2019-10-10,566790,8088,70.08,532002
2019-10-11,257113,13010,19.76,182905
2019-10-14,191908,18212,10.54,95906
2019-10-15,430945,15038,28.66,378048
2019-10-16,71159,8639,8.24,42170
2019-10-17,60951,7649,7.97,30162
2019-10-18,168190,10600,15.87,124511
2019-10-22,149393,17077,8.75,67628
2019-10-23,77228,3959,19.51,47773
2019-10-24,129435,18474,7.01,88933
2019-10-25,370049,7560,48.95,340523
2019-10-29,589981,7335,80.43,542512
2019-10-30,88829,6434,13.81,58168
2019-10-31,55427,7283,7.61,29330
2019-11-01,596127,22571,26.41,389709
2019-11-04,182399,11675,15.62,122802
2019-11-05,251731,15289,16.46,154044
2019-11-06,82767,6616,12.51,33674
2019-11-07,1039240,36229,28.69,456279
2019-11-08,811868,21746,37.33,647189
2019-11-11,381381,29320,13.01,253581
2019-11-13,381608,31525,12.1,316876
2019-11-14,390594,18986,20.57,205483
2019-11-15,263581,16246,16.22,196843
2019-11-18,331664,24580,13.49,157752
2019-11-19,212818,16604,12.82,81444
2019-11-20,115183,8746,13.17,64910
2019-11-21,139599,10680,13.07,108809
2019-11-22,74870,6312,11.86,40542
2019-11-25,123065,16962,7.26,79189
2019-11-26,700043,20265,34.54,570356
2019-11-27,70606,5443,12.97,35132
2019-11-28,87596,6329,13.84,38859
2019-11-29,107186,5786,18.53,69780
2019-12-02,116126,12326,9.42,64234
2019-12-03,70533,8328,8.47,42908
2019-12-04,51856,8128,6.38,30257
2019-12-05,77304,11710,6.6,45111
2019-12-06,127441,5949,21.42,71029
2019-12-09,29332,3659,8.02,12397
2019-12-10,167769,14745,11.38,111211
2019-12-11,280617,21175,13.25,68290
2019-12-12,676416,13318,50.79,583054
2019-12-13,52893,4611,11.47,21916
2019-12-16,177429,16784,10.57,57959
2019-12-17,139665,13291,10.51,75620
2019-12-18,407617,9666,42.17,363810
2019-12-19,54357,7015,7.75,25678
2019-12-20,113415,8741,12.98,74536
2019-12-23,59687,8472,7.05,37495
2019-12-24,106515,7613,13.99,36580
2019-12-26,159568,9028,17.67,99321
2019-12-27,112237,6307,17.8,65803
2019-12-30,153857,9609,16.01,110404
2019-12-31,68853,7756,8.88,36057
2020-01-01,38106,5952,6.4,24554
2020-01-02,72652,5116,14.2,48182
2020-01-03,91587,5968,15.35,57570
2020-01-06,64913,9105,7.13,31315
2020-01-07,47982,4340,11.06,27668
2020-01-08,257548,16597,15.52,76230
2020-01-09,181298,23403,7.75,112145
2020-01-10,253548,14664,17.29,200337
2020-01-13,108518,6321,17.17,86969
2020-01-14,157767,9982,15.81,87932
2020-01-15,164189,8235,19.94,87260
2020-01-16,81508,5725,14.24,53391
2020-01-17,148704,7835,18.98,123177
2020-01-20,193147,7638,25.29,171340
2020-01-21,86170,9504,9.07,60853
2020-01-22,80904,10802,7.49,56120
