Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-02-01,2534,4,633.5,2533,
2023-02-02,677,9,75.22,653,
2023-02-03,228,34,6.71,144,
2023-02-06,55,17,3.24,25,
2023-02-07,2,2,1.0,0,
2023-02-13,22,5,4.4,20,
2023-02-14,10,1,10.0,10,
2023-02-22,50,2,25.0,0,
2023-02-24,1021,28,36.46,1021,
2023-02-27,35,3,11.67,26,
2023-02-28,216,12,18.0,198,
2023-03-01,35,4,8.75,25,
2023-03-02,133,7,19.0,133,
2023-03-03,2,2,1.0,2,
2023-03-13,697,54,12.91,697,
2023-03-15,1694,111,15.26,1689,
2023-03-16,132,7,18.86,132,
2023-03-20,1,1,1.0,1,
2023-03-23,2495,145,17.21,2495,
2023-03-24,1829,117,15.63,1829,
2023-03-28,2500,135,18.52,2500,
2023-03-29,45,6,7.5,35,
2023-03-31,200,10,20.0,0,
2023-04-05,105,2,52.5,105,
2023-04-06,185,11,16.82,185,
2023-04-10,170,11,15.45,170,
2023-04-12,3,1,3.0,3,
2023-04-17,25,2,12.5,25
2023-04-19,17,2,8.5,13
2023-04-21,50,3,16.67,50
2023-04-25,34,6,5.67,14
2023-04-26,4,1,4.0,4
2023-05-02,13,1,13.0,13
2023-05-05,1,1,1.0,1
2023-05-08,10,3,3.33,6
2023-05-10,1,1,1.0,1
2023-05-11,105,6,17.5,100
2023-05-16,16,7,2.29,10
2023-05-22,35,4,8.75,34
