Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,10152,115,88.28,6765
2019-10-01,1238,39,31.74,1007
2019-10-03,9167,72,127.32,6867
2019-10-04,58228,469,124.15,19860
2019-10-07,5065,71,71.34,4251
2019-10-09,9727,162,60.04,3542
2019-10-10,5485,95,57.74,4445
2019-10-11,10279,77,133.49,6822
2019-10-14,2407,63,38.21,1267
2019-10-15,3734,54,69.15,2959
2019-10-16,5129,69,74.33,3359
2019-10-17,2748,92,29.87,2398
2019-10-18,9612,110,87.38,7733
2019-10-22,5390,75,71.87,3616
2019-10-23,4555,138,33.01,1477
2019-10-24,3207,69,46.48,2230
2019-10-25,10871,193,56.33,7004
2019-10-29,90171,884,102.0,56630
2019-10-30,65588,433,151.47,46607
2019-10-31,2216,77,28.78,1963
2019-11-01,8924,106,84.19,7000
2019-11-04,16013,130,123.18,8275
2019-11-05,21975,176,124.86,20090
2019-11-06,70913,465,152.5,33923
2019-11-07,4898,76,64.45,4273
2019-11-08,12986,174,74.63,7001
2019-11-11,2816,66,42.67,1949
2019-11-13,7027,54,130.13,5257
2019-11-14,2387,89,26.82,1865
2019-11-15,7645,135,56.63,5267
2019-11-18,2939,112,26.24,1901
2019-11-19,11342,298,38.06,7554
2019-11-20,8026,90,89.18,6464
2019-11-21,3285,59,55.68,2053
2019-11-22,7349,116,63.35,6150
2019-11-25,3558,62,57.39,2412
2019-11-26,5059,79,64.04,3553
2019-11-27,5178,87,59.52,3165
2019-11-28,4537,54,84.02,3833
2019-11-29,1634,56,29.18,1091
2019-12-02,5859,65,90.14,3705
2019-12-03,2725,42,64.88,2431
2019-12-04,3317,778,4.26,2439
2019-12-05,4941,108,45.75,3476
2019-12-06,2693,82,32.84,1700
2019-12-09,564,21,26.86,403
2019-12-10,1059,52,20.37,602
2019-12-11,1952,59,33.08,1345
2019-12-12,2051,64,32.05,1258
2019-12-13,3378,78,43.31,2486
2019-12-16,3803,42,90.55,3302
2019-12-17,40189,377,106.6,21620
2019-12-18,9302,399,23.31,6087
2019-12-19,7573,145,52.23,3831
2019-12-20,13312,321,41.47,8227
2019-12-23,3659,226,16.19,2305
2019-12-24,6604,92,71.78,5165
2019-12-26,39294,346,113.57,20089
2019-12-27,91958,1050,87.58,48783
2019-12-30,8478,157,54.0,5531
2019-12-31,5078,78,65.1,4914
2020-01-01,11924,188,63.43,6895
2020-01-02,8898,340,26.17,5909
2020-01-03,19746,186,106.16,9648
2020-01-06,7697,130,59.21,5171
2020-01-07,6160,564,10.92,4201
2020-01-08,4938,52,94.96,3736
2020-01-09,67101,761,88.17,23957
2020-01-10,30580,299,102.27,17109
2020-01-13,25720,193,133.26,16436
2020-01-14,46635,422,110.51,34669
2020-01-15,10266,120,85.55,5678
2020-01-16,16098,155,103.86,10484
2020-01-17,15163,200,75.82,11047
2020-01-20,11795,180,65.53,8611
2020-01-21,11156,111,100.5,8593
2020-01-22,10891,183,59.51,6426
2020-01-23,25088,263,95.39,12779
2020-01-24,5543,86,64.45,2916
2020-01-27,109223,954,114.49,53863
2020-01-28,34135,592,57.66,19779
