Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-12-19,1,1,1.0,1,
2022-12-20,412,11,37.45,400,
2022-12-21,5,1,5.0,5,
2022-12-23,2,2,1.0,0,
2022-12-26,2,2,1.0,0,
2022-12-27,2,1,2.0,2,
2022-12-28,32,7,4.57,0,
2022-12-29,20,2,10.0,20,
2022-12-30,75197,14,5371.21,75000,
2023-01-02,11,2,5.5,11,
2023-01-03,105,2,52.5,105,
2023-01-04,4,3,1.33,4,
2023-01-05,4842,5,968.4,4841,
2023-01-06,21,2,10.5,21,
2023-01-09,4,4,1.0,3,
2023-01-10,2,2,1.0,0,
2023-01-11,56,2,28.0,55,
2023-01-12,1,1,1.0,1,
2023-01-20,2,1,2.0,2,
2023-01-23,4,3,1.33,2,
2023-01-24,6,2,3.0,5,
2023-01-25,23,8,2.88,7,
2023-01-27,4,2,2.0,4,
2023-01-31,26,14,1.86,15,
2023-02-01,808,7,115.43,4,
2023-02-02,29,11,2.64,21,
2023-02-03,50,17,2.94,5,
2023-02-06,326,14,23.29,325,
2023-02-07,676,28,24.14,676,
2023-02-08,1001,3,333.67,1000,
2023-02-09,14,7,2.0,12,
2023-02-10,14,6,2.33,12,
2023-02-14,18,7,2.57,15,
2023-02-15,4,4,1.0,2,
2023-02-16,2,2,1.0,2,
2023-02-17,23,13,1.77,11,
2023-02-20,4,4,1.0,4,
2023-02-21,60,3,20.0,50,
2023-02-22,3,3,1.0,1,
2023-02-23,7,3,2.33,7,
2023-02-24,16,1,16.0,16,
2023-02-27,52,4,13.0,50,
2023-02-28,6,5,1.2,4,
2023-03-01,25,1,25.0,25,
2023-03-03,60,9,6.67,50,
2023-03-06,11,11,1.0,1,
2023-03-09,50,8,6.25,38,
2023-03-14,52,3,17.33,51,
2023-03-16,435,8,54.38,434,
2023-03-20,1,1,1.0,1,
2023-03-22,2,2,1.0,1,
2023-03-24,25,3,8.33,23,
2023-03-27,30,5,6.0,23,
2023-03-28,28,6,4.67,5,
2023-03-29,2,2,1.0,0,
2023-03-31,61,7,8.71,55,
2023-04-06,143,19,7.53,3,
2023-04-10,32,10,3.2,20,
2023-04-12,10,1,10.0,10,
2023-04-17,1150,2,575.0,1150
2023-04-18,161,6,26.83,131
2023-04-19,212,5,42.4,212
2023-04-24,10,1,10.0,10
2023-04-28,2,2,1.0,0
2023-05-02,14,4,3.5,10
2023-05-03,104,4,26.0,100
2023-05-04,218,10,21.8,210
2023-05-05,101,2,50.5,101
2023-05-08,26,4,6.5,19
2023-05-09,25,2,12.5,25
2023-05-10,28,7,4.0,21
2023-05-11,111,4,27.75,100
2023-05-12,32,9,3.56,25
2023-05-15,56,7,8.0,50
2023-05-16,33,7,4.71,29
2023-05-17,34,12,2.83,24
2023-05-19,17,14,1.21,3
2023-05-22,165,18,9.17,113
