Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-03-02,4622,939,4.92,3067,
2023-03-03,6982,1343,5.2,4660,
2023-03-06,8434,1643,5.13,5142,
2023-03-08,16688,2528,6.6,9471,
2023-03-09,8083,918,8.81,5940,
2023-03-10,7431,2010,3.7,2185,
2023-03-13,4575,966,4.74,2773,
2023-03-14,2714,642,4.23,1568,
2023-03-15,2570,568,4.52,1248,
2023-03-16,5297,964,5.49,3177,
2023-03-17,9050,730,12.4,7251,
2023-03-20,3628,692,5.24,2414,
2023-03-21,5491,896,6.13,3164,
2023-03-22,4472,854,5.24,3145,
2023-03-23,9679,1417,6.83,4975,
2023-03-24,2257,596,3.79,1305,
2023-03-27,3305,816,4.05,2035,
2023-03-28,5056,912,5.54,3272,
2023-03-29,5144,912,5.64,2420,
2023-03-31,5458,902,6.05,3523,
2023-04-03,3427,703,4.87,1697,
2023-04-05,5443,1049,5.19,2837,
2023-04-06,3312,539,6.14,2362,
2023-04-10,8812,972,9.07,6306,
2023-04-11,6388,1023,6.24,3829,
2023-04-12,3058,604,5.06,1886,
2023-04-13,9557,1401,6.82,6105,
2023-04-17,3061,741,4.13,1387
2023-04-18,5163,1049,4.92,2560
2023-04-19,3677,469,7.84,2824
2023-04-20,4667,536,8.71,3658
2023-04-21,1193,301,3.96,686
2023-04-24,3088,551,5.6,1929
2023-04-25,4858,526,9.24,4020
2023-04-26,2905,404,7.19,2173
2023-04-27,1789,322,5.56,1309
2023-04-28,2873,212,13.55,2539
2023-05-02,5595,902,6.2,2944
2023-05-03,2445,447,5.47,1437
2023-05-04,4879,494,9.88,3587
2023-05-05,2818,530,5.32,1674
2023-05-08,2688,391,6.87,1957
2023-05-09,4773,685,6.97,3078
2023-05-10,90147,7940,11.35,26825
2023-05-11,56295,6327,8.9,25462
2023-05-12,58755,5590,10.51,21596
2023-05-15,31458,2599,12.1,14156
2023-05-16,89908,1133,79.35,46760
2023-05-17,22563,1816,12.42,6151
2023-05-18,10564,462,22.87,8683
2023-05-19,9367,904,10.36,4883
2023-05-22,11326,831,13.63,8167
