Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,1203,66,18.23,1203
2019-10-01,2379,13,183.0,2379
2019-10-03,32681,64,510.64,32681
2019-10-04,20879,78,267.68,20879
2019-10-07,28690,93,308.49,28690
2019-10-09,14813,58,255.4,14813
2019-10-10,17539,131,133.89,17539
2019-10-11,11892,96,123.88,11892
2019-10-14,26050,48,542.71,26050
2019-10-15,2707,34,79.62,2707
2019-10-16,11805,46,256.63,11805
2019-10-17,11354,24,473.08,11354
2019-10-18,15460,41,377.07,15460
2019-10-22,5500,10,550.0,5500
2019-10-23,12003,26,461.65,12003
2019-10-24,45242,187,241.94,45242
2019-10-25,989,9,109.89,989
2019-10-29,14228,50,284.56,14228
2019-10-30,20137,21,958.9,20137
2019-10-31,38005,96,395.89,38005
2019-11-01,10734,118,90.97,10734
2019-11-04,12722,143,88.97,12722
2019-11-05,12274,45,272.76,12274
2019-11-06,11597,74,156.72,11597
2019-11-07,4865,85,57.24,4865
2019-11-08,6620,46,143.91,6620
2019-11-11,2626,29,90.55,2626
2019-11-13,9460,41,230.73,9460
2019-11-14,10221,81,126.19,10221
2019-11-15,4361,85,51.31,4361
2019-11-18,14210,120,118.42,14210
2019-11-19,3901,41,95.15,3901
2019-11-20,11949,76,157.22,11949
2019-11-21,7635,53,144.06,7635
2019-11-22,5596,24,233.17,5596
2019-11-25,1236,15,82.4,1236
2019-11-26,1393,14,99.5,1393
2019-11-27,2573,24,107.21,2573
2019-11-28,5432,66,82.3,5432
2019-11-29,9549,50,190.98,9549
2019-12-02,1040,14,74.29,1040
2019-12-03,5955,25,238.2,5955
2019-12-04,266,13,20.46,266
2019-12-05,816,11,74.18,816
2019-12-06,1280,9,142.22,1280
2019-12-09,618,8,77.25,618
2019-12-10,50,1,50.0,50
2019-12-11,5270,19,277.37,5270
2019-12-12,5248,18,291.56,5248
2019-12-13,811,23,35.26,811
2019-12-17,4529,27,167.74,4529
2019-12-18,476,6,79.33,476
2019-12-19,156,8,19.5,156
2019-12-23,11,2,5.5,11
2019-12-24,408,13,31.38,408
2019-12-26,5512,9,612.44,5512
2019-12-27,30,2,15.0,30
2019-12-30,1246,8,155.75,1246
2019-12-31,2253,5,450.6,2253
2020-01-01,532,8,66.5,532
2020-01-02,60,2,30.0,60
2020-01-03,1256,20,62.8,1256
2020-01-06,345,3,115.0,345
2020-01-07,248,4,62.0,248
2020-01-08,2102,6,350.33,2102
2020-01-09,259,4,64.75,259
2020-01-10,5985,27,221.67,5985
2020-01-13,1124,12,93.67,1124
2020-01-14,32,3,10.67,32
2020-01-15,8003,28,285.82,8003
2020-01-16,1520,27,56.3,1520
2020-01-17,3364,46,73.13,3364
2020-01-20,7736,18,429.78,7736
2020-01-21,2042,8,255.25,2042
2020-01-22,1619,26,62.27,1619
2020-01-23,2532,16,158.25,2532
2020-01-24,1268,42,30.19,1268
2020-01-27,1167,11,106.09,1167
2020-01-28,3143,28,112.25,3143
2020-01-29,2944,23,128.0,2944
2020-01-30,16141,154,104.81,16141
2020-01-31,21689,94,230.73,21689
2020-02-03,19188,68,282.18,19188
2020-02-04,10196,164,62.17,10196
2020-02-05,10539,77,136.87,10539
2020-02-06,34063,45,756.96,34063
2020-02-07,15602,44,354.59,15602
2020-02-10,4822,45,107.16,4822
2020-02-11,7949,51,155.86,7949
2020-02-12,6764,30,225.47,6764
2020-02-13,12237,34,359.91,12237
2020-02-14,2774,26,106.69,2774
2020-02-17,715,7,102.14,715
2020-02-18,2205,7,315.0,2205
2020-02-19,4716,23,205.04,4716
2020-02-20,5487,45,121.93,5487
2020-02-25,3327,12,277.25,3327
2020-02-26,3319,8,414.88,3319
2020-02-28,2362,8,295.25,2362
2020-03-02,1205,6,200.83,1205
2020-03-05,2,1,2.0,2
2020-03-06,47,5,9.4,47
2020-03-09,65,2,32.5,65
2020-03-11,15847,41,386.51,15847
2020-03-12,2,2,1.0,2
2020-03-13,111,3,37.0,111
2020-03-16,331,4,82.75,331
2020-03-17,60,2,30.0,60
2020-03-18,12,3,4.0,12
2020-03-19,101,2,50.5,101
2020-03-20,171,12,14.25,171
2020-03-23,177,2,88.5,177
2020-03-24,2,2,1.0,2
2020-03-25,1,1,1.0,1
2020-03-26,513,19,27.0,513
2020-03-27,93,9,10.33,93
2020-03-30,804,7,114.86,804
2020-03-31,102,2,51.0,102
2020-04-01,57,4,14.25,57
2020-04-03,37,24,1.54,37
2020-04-07,78,15,5.2,78
2020-04-08,152,21,7.24,152
2020-04-09,302,36,8.39,302
2020-04-15,148,7,21.14,148
2020-04-16,13559,41,330.71,13559
2020-04-17,69,13,5.31,69
2020-04-20,269,10,26.9,269
2020-04-21,41,19,2.16,41
2020-04-22,258,52,4.96,258
