Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-02-24,1944,47,41.36,1377
2023-02-27,6801,227,29.96,4603
2023-02-28,3536,105,33.68,2221
2023-03-01,1933,72,26.85,1524
2023-03-02,2454,98,25.04,2209
2023-03-03,2347,94,24.97,1676
2023-03-06,2805,150,18.7,2343
2023-03-08,29541,382,77.33,15342
2023-03-09,2639,58,45.5,1667
2023-03-10,3992,117,34.12,3162
2023-03-13,4617,161,28.68,3030
2023-03-14,12261,333,36.82,6251
2023-03-15,9360,206,45.44,5252
2023-03-16,22564,939,24.03,11616
2023-03-17,11255,271,41.53,6938
2023-03-20,9389,302,31.09,6190
2023-03-21,6597,154,42.84,4469
2023-03-22,9276,190,48.82,5600
2023-03-23,7999,117,68.37,6355
2023-03-24,18434,279,66.07,15408
2023-03-27,19905,386,51.57,17414
2023-03-28,15036,302,49.79,11086
2023-03-29,18735,189,99.13,13720
2023-03-31,54474,346,157.44,45944
2023-04-03,38577,311,124.04,27764
2023-04-05,24297,254,95.66,20169
2023-04-06,47625,627,75.96,31969
