Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,20500879,74596,274.83,10326047
2019-10-01,5868477,51316,114.36,853510
2019-10-03,9390062,66671,140.84,3246702
2019-10-04,5022506,34057,147.47,1044288
2019-10-07,4400898,29588,148.74,657736
2019-10-09,7687319,40453,190.03,1582813
2019-10-10,8399333,47067,178.45,1998842
2019-10-11,6871391,48220,142.5,2462574
2019-10-14,11257727,44235,254.5,2229134
2019-10-15,10465141,63325,165.26,2867657
2019-10-16,6954867,46380,149.95,1914124
2019-10-17,23576126,93823,251.28,8827458
2019-10-18,15261376,81007,188.4,4403557
2019-10-22,10385907,53648,193.59,2640134
2019-10-23,10394095,58335,178.18,1988509
2019-10-24,13169308,83873,157.01,5482488
2019-10-25,7443723,43740,170.18,1839721
2019-10-29,29004770,159151,182.25,10905175
2019-10-30,9536165,87217,109.34,2473903
2019-10-31,15966121,115253,138.53,6093523
2019-11-01,7567115,57780,130.96,2851690
2019-11-04,8755206,59179,147.94,2455208
2019-11-05,14558708,109850,132.53,4116336
2019-11-06,20052401,151059,132.75,7561995
2019-11-07,11792688,67019,175.96,3912763
2019-11-08,12151485,64799,187.53,2953942
2019-11-11,21503864,122527,175.5,5306687
2019-11-13,13311393,80194,165.99,3976768
2019-11-14,7757471,42349,183.18,1980464
2019-11-15,8618616,52082,165.48,2747300
2019-11-18,9547198,85547,111.6,4254278
2019-11-19,9098406,38266,237.77,4681803
2019-11-20,5840922,35701,163.61,2434721
2019-11-21,16054009,80915,198.41,7412281
2019-11-22,12403554,74746,165.94,3133543
2019-11-25,7592471,52829,143.72,2920711
2019-11-26,16937004,90069,188.04,8523472
2019-11-27,18910449,87787,215.41,3620361
2019-11-28,4660559,30352,153.55,928421
2019-11-29,17642657,55335,318.83,7795511
2019-12-02,8231590,39862,206.5,2466976
2019-12-03,6511089,36533,178.22,1848325
2019-12-04,7551099,44532,169.57,1105935
2019-12-05,3831905,20994,182.52,958222
2019-12-06,6575994,45086,145.85,2332020
2019-12-09,9512132,96474,98.6,3800542
2019-12-10,4371955,31726,137.8,909698
2019-12-11,3452769,45764,75.45,864769
2019-12-12,7690552,57103,134.68,2751321
2019-12-13,24339392,109922,221.42,8204673
2019-12-16,7639095,40898,186.78,2149537
2019-12-17,5730569,48628,117.85,2190411
2019-12-18,11328157,57961,195.44,2984372
2019-12-19,8127759,41816,194.37,1933732
2019-12-20,7037674,35324,199.23,2670521
2019-12-23,6974532,38305,182.08,2824477
2019-12-24,3674022,22171,165.71,638776
2019-12-26,3807688,19258,197.72,816857
2019-12-27,3072489,22774,134.91,797147
2019-12-30,5190150,33463,155.1,1553385
2019-12-31,4698608,52033,90.3,1999602
2020-01-01,3444638,17411,197.84,1236082
2020-01-02,3343909,28447,117.55,1002240
2020-01-03,3017753,18758,160.88,1146732
2020-01-06,6206742,39871,155.67,2286547
2020-01-07,5843998,63657,91.8,1661919
2020-01-08,5289377,29133,181.56,1395478
2020-01-09,8331258,59608,139.77,2976046
2020-01-10,3832319,20029,191.34,795789
2020-01-13,3773230,37460,100.73,1046106
2020-01-14,7654198,50067,152.88,2910421
2020-01-15,9551225,68588,139.26,4948270
2020-01-16,11043710,78222,141.18,5265366
2020-01-17,4628270,33083,139.9,1536279
2020-01-20,5105146,36448,140.07,1749733
2020-01-21,7541631,47463,158.89,2543420
2020-01-22,2938028,21200,138.59,650461
2020-01-23,6616149,33974,194.74,3070415
2020-01-24,11540538,74360,155.2,4888317
2020-01-27,6172025,27557,223.97,2562002
2020-01-28,10087514,36427,276.92,6007353
2020-01-29,3971225,35087,113.18,1366707
2020-01-30,7126739,47418,150.3,3687137
2020-01-31,27535769,172887,159.27,13925953
2020-02-03,11707232,62571,187.1,6646271
2020-02-04,13743699,77195,178.04,4394001
2020-02-05,8161856,41821,195.16,2077696
2020-02-06,10996812,46900,234.47,1575438
2020-02-07,7373631,27610,267.06,1160829
