Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-10-17,2624,35,74.97,1722,
2022-10-18,3685,33,111.67,3391,
2022-10-19,3743,47,79.64,3405,
2022-10-20,1556,33,47.15,1206,
2022-10-21,1632,39,41.85,1068,
2022-10-24,488,27,18.07,281,
2022-10-25,2715,60,45.25,1131,
2022-10-27,4074,45,90.53,3658,
2022-10-28,2960,90,32.89,1880,
2022-10-31,1769,87,20.33,1306,
2022-11-01,18949,112,169.19,18179,
2022-11-02,1255,65,19.31,787,
2022-11-03,642,31,20.71,499,
2022-11-04,342,45,7.6,213,
2022-11-07,1289,30,42.97,1282,
2022-11-09,377,35,10.77,201,
2022-11-10,129,45,2.87,94,
2022-11-11,593,45,13.18,536,
2022-11-14,594,54,11.0,528,
2022-11-15,594,54,11.0,528,
2022-11-16,235,32,7.34,164,
2022-11-17,92,14,6.57,60,
2022-11-18,571,60,9.52,422,
2022-11-21,134,31,4.32,95,
2022-11-22,715,32,22.34,621,
2022-11-23,118,15,7.87,99,
2022-11-24,564,50,11.28,381,
2022-11-25,419,82,5.11,364,
2022-11-28,257,30,8.57,229,
2022-11-29,364,32,11.38,347,
2022-11-30,220,32,6.88,183,
2022-12-01,368,22,16.73,227,
2022-12-02,135,32,4.22,76,
2022-12-05,19,13,1.46,13,
2022-12-06,615,33,18.64,600,
2022-12-07,269,23,11.7,258,
2022-12-08,177,21,8.43,169,
2022-12-09,474,30,15.8,448,
2022-12-12,437,71,6.15,422,
2022-12-13,160,15,10.67,154,
2022-12-14,1006,17,59.18,996,
2022-12-15,729,47,15.51,496,
2022-12-16,312,29,10.76,303,
2022-12-19,1044,42,24.86,597,
2022-12-20,1470,44,33.41,996,
2022-12-21,552,45,12.27,158,
2022-12-22,355,37,9.59,250,
2022-12-23,1483,40,37.08,876,
2022-12-26,3370,38,88.68,3043,
2022-12-27,477,25,19.08,131,
2022-12-28,130,24,5.42,65,
2022-12-29,140,11,12.73,82,
2022-12-30,88,17,5.18,52,
2023-01-02,641,25,25.64,586,
2023-01-03,494,30,16.47,372,
2023-01-04,400,18,22.22,392,
2023-01-05,320,25,12.8,310,
2023-01-06,10068,37,272.11,10054,
2023-01-09,41291,37,1115.97,40433,
2023-01-10,1201,52,23.1,685,
2023-01-11,168,17,9.88,142,
2023-01-12,77,10,7.7,74,
2023-01-13,140,24,5.83,118,
2023-01-16,233,18,12.94,185,
2023-01-17,4810,11,437.27,4808,
2023-01-18,401,34,11.79,138,
2023-01-19,52,20,2.6,41,
2023-01-20,87,12,7.25,86,
2023-01-23,1201,43,27.93,1155,
2023-01-24,1039,27,38.48,540,
2023-01-25,486,37,13.14,472,
2023-01-27,772,100,7.72,642,
2023-01-30,907,44,20.61,777,
2023-01-31,338,14,24.14,200,
2023-02-01,481,41,11.73,463,
2023-02-02,323,44,7.34,303,
2023-02-03,2351,39,60.28,2296,
2023-02-06,490,40,12.25,92,
2023-02-07,1912,23,83.13,1673,
2023-02-08,1347,20,67.35,1040,
2023-02-09,12,4,3.0,6,
2023-02-10,1232,16,77.0,1159,
2023-02-13,147,30,4.9,121,
2023-02-14,26698,36,741.61,16651,
2023-02-15,6372,19,335.37,6118,
2023-02-16,437,30,14.57,55,
2023-02-17,2172,22,98.73,2045,
2023-02-20,161,16,10.06,79,
2023-02-21,329,20,16.45,266,
2023-02-22,102,13,7.85,98,
2023-02-23,188,16,11.75,188,
2023-02-24,143,23,6.22,134,
2023-02-27,389,53,7.34,367,
2023-02-28,381,16,23.81,281,
2023-03-01,504,4,126.0,503,
2023-03-02,238,20,11.9,231,
2023-03-03,347,35,9.91,240,
2023-03-06,4248,48,88.5,2780,
2023-03-08,927,17,54.53,504,
2023-03-09,1070,28,38.21,706,
2023-03-10,612,42,14.57,297,
2023-03-13,402,13,30.92,318,
2023-03-14,372,37,10.05,359,
2023-03-15,314,31,10.13,181,
2023-03-16,170,16,10.62,161,
2023-03-17,421,17,24.76,286,
2023-03-20,647,63,10.27,471,
2023-03-21,123,16,7.69,65,
2023-03-23,272,15,18.13,168,
2023-03-24,322,37,8.7,260,
2023-03-27,469,39,12.03,390,
2023-03-28,353,42,8.4,339,
2023-03-29,533,16,33.31,294,
2023-03-31,303,24,12.62,193,
2023-04-03,780,16,48.75,778,
2023-04-05,866,16,54.12,786,
2023-04-06,200,12,16.67,113,
2023-04-10,512,13,39.38,512,
2023-04-11,315,21,15.0,145,
2023-04-12,182,10,18.2,175,
2023-04-13,836,25,33.44,577,
2023-04-17,657,19,34.58,363
2023-04-18,519,18,28.83,415
2023-04-19,23,11,2.09,11
2023-04-20,250,11,22.73,166
2023-04-21,435,41,10.61,246
2023-04-24,184,10,18.4,129
2023-04-25,5093,29,175.62,4885
2023-04-26,271,25,10.84,137
2023-04-27,1749,11,159.0,1739
2023-04-28,738,22,33.55,495
2023-05-02,786,79,9.95,622
2023-05-03,2295,17,135.0,1661
2023-05-04,816,23,35.48,368
2023-05-05,5265,120,43.88,5253
2023-05-08,205,7,29.29,106
2023-05-09,98,5,19.6,95
2023-05-10,648,18,36.0,546
2023-05-11,5271,8,658.88,5168
2023-05-12,25230,68,371.03,24228
2023-05-15,1733,21,82.52,1479
2023-05-16,971,31,31.32,282
2023-05-17,660,24,27.5,504
2023-05-18,138,2,69.0,100
2023-05-19,1202,19,63.26,1195
2023-05-22,307,13,23.62,153
