Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-01-06,50472,1401,36.03,34026,
2023-01-09,89995,1422,63.29,57122,
2023-01-10,412897,6996,59.02,154205,
2023-01-11,1778986,30179,58.95,147599,
2023-01-12,789900,12962,60.94,79613,
2023-01-13,417530,5933,70.37,110642,
2023-01-16,368562,7044,52.32,93787,
2023-01-17,56671,1423,39.83,22714,
2023-01-18,212735,3300,64.47,129159,
2023-01-19,261237,4637,56.34,79405,
2023-01-20,50990,1676,30.42,26846,
2023-01-23,275822,5919,46.6,96262,
2023-01-24,63395,2190,28.95,23564,
2023-01-25,24602,1061,23.19,7804,
2023-01-27,36871,1909,19.31,19708,
2023-01-30,29335,1706,17.2,14180,
2023-01-31,18587,1219,15.25,7953,
2023-02-01,24289,1216,19.97,14985,
2023-02-02,47841,2031,23.56,27260,
2023-02-03,74936,4308,17.39,37832,
2023-02-06,48030,2995,16.04,26954,
2023-02-07,132914,4651,28.58,52533,
2023-02-08,38114,1661,22.95,19757,
2023-02-09,121817,5849,20.83,40685,
2023-02-10,109193,5299,20.61,43926,
2023-02-13,85910,4182,20.54,29021,
2023-02-14,34487,2257,15.28,16382,
2023-02-15,66040,1815,36.39,25162,
2023-02-16,66274,1110,59.71,40571,
2023-02-17,62774,3223,19.48,18489,
2023-02-20,15013,970,15.48,6851,
2023-02-21,27526,684,40.24,22240,
2023-02-22,36065,1925,18.74,19379,
2023-02-23,27680,963,28.74,12944,
2023-02-24,474899,14132,33.6,132555,
2023-02-27,247298,9519,25.98,44635,
2023-02-28,47085,2434,19.34,18094,
2023-03-01,63995,6994,9.15,11023,
2023-03-02,22905,1985,11.54,11656,
2023-03-03,42953,3245,13.24,26176,
2023-03-06,115747,4760,24.32,44345,
2023-03-08,17518,984,17.8,8414,
2023-03-09,18019,1028,17.53,10452,
2023-03-10,11854,895,13.24,7804,
2023-03-13,81564,2709,30.11,49299,
2023-03-14,50398,2652,19.0,16365,
2023-03-15,23929,1401,17.08,16511,
2023-03-16,35241,2033,17.33,15006,
2023-03-17,19624,1637,11.99,6612,
2023-03-20,38323,3426,11.19,18756,
2023-03-21,29419,1110,26.5,23581,
2023-03-22,48330,1414,34.18,31599,
2023-03-23,5594,361,15.5,3565,
2023-03-24,29621,860,34.44,20636,
2023-03-27,21369,727,29.39,13395,
2023-03-28,417867,8213,50.88,93335,
2023-03-29,303662,5932,51.19,49700,
2023-03-31,16985,625,27.18,8733,
2023-04-03,26820,777,34.52,8109,
2023-04-05,65917,1390,47.42,22292,
2023-04-06,723694,14445,50.1,177993,
2023-04-10,666480,13693,48.67,106885,
2023-04-11,454770,10314,44.09,95378,
2023-04-12,136552,6266,21.79,25017,
2023-04-13,55238,1974,27.98,24243,
2023-04-17,28600,2436,11.74,8305
2023-04-18,234039,6820,34.32,40924
2023-04-19,47331,1549,30.56,18884
2023-04-20,38095,794,47.98,18848
2023-04-21,88404,1632,54.17,50473
2023-04-24,77926,2203,35.37,23226
2023-04-25,28028,1191,23.53,10554
2023-04-26,51718,1504,34.39,17128
2023-04-27,80806,2391,33.8,42388
2023-04-28,21208,1224,17.33,12164
2023-05-02,57683,2326,24.8,34609
2023-05-03,26317,1130,23.29,14793
2023-05-04,95492,2837,33.66,48995
2023-05-05,100325,1111,90.3,80317
2023-05-08,15626,868,18.0,7900
2023-05-09,11497,712,16.15,7294
2023-05-10,18617,2333,7.98,8468
2023-05-11,19874,827,24.03,14087
2023-05-12,14399,1392,10.34,5073
2023-05-15,46678,2306,20.24,24865
2023-05-16,188410,11537,16.33,73088
2023-05-17,111776,4999,22.36,57708
2023-05-18,50070,2042,24.52,23899
2023-05-19,54475,2839,19.19,20628
2023-05-22,25773,859,30.0,14581
