Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,11858,108,109.8,7402
2019-10-01,21741,67,324.49,16734
2019-10-03,117563,354,332.1,74774
2019-10-04,33207,249,133.36,20476
2019-10-07,20229,91,222.3,14898
2019-10-09,4404,40,110.1,3259
2019-10-10,22495,94,239.31,16506
2019-10-11,39065,108,361.71,35003
2019-10-14,34589,194,178.29,20081
2019-10-15,30804,301,102.34,22792
2019-10-16,30689,238,128.95,21745
2019-10-17,23396,150,155.97,12519
2019-10-18,19848,129,153.86,13111
2019-10-22,19811,226,87.66,13480
2019-10-23,14068,57,246.81,12190
2019-10-24,5793,49,118.22,3852
2019-10-25,13880,140,99.14,11671
2019-10-29,33626,150,224.17,28280
2019-10-30,15539,172,90.34,7991
2019-10-31,36292,208,174.48,22917
2019-11-01,33277,235,141.6,23220
2019-11-04,71461,277,257.98,64889
2019-11-05,51775,250,207.1,41674
2019-11-06,9487,97,97.8,6049
2019-11-07,39724,203,195.68,30255
2019-11-08,61999,308,201.3,49655
2019-11-11,78818,184,428.36,65677
2019-11-13,168846,907,186.16,150589
2019-11-14,28152,245,114.91,19221
2019-11-15,65844,141,466.98,58653
2019-11-18,110433,297,371.83,102691
2019-11-19,48565,155,313.32,45264
2019-11-20,51949,419,123.98,30446
2019-11-21,26973,114,236.61,19008
2019-11-22,27467,132,208.08,23106
2019-11-25,15329,110,139.35,12305
2019-11-26,20075,244,82.27,16830
2019-11-27,19831,100,198.31,15374
2019-11-28,190542,531,358.84,155238
2019-11-29,4808,64,75.12,3329
2019-12-02,36645,254,144.27,26286
2019-12-03,34021,203,167.59,31641
2019-12-04,32134,167,192.42,28270
2019-12-05,31237,94,332.31,23382
2019-12-06,31736,213,149.0,22654
2019-12-09,24755,104,238.03,18986
2019-12-10,52488,150,349.92,51731
2019-12-11,19681,119,165.39,19181
2019-12-12,16905,113,149.6,12293
2019-12-13,10357,244,42.45,7050
2019-12-16,30428,110,276.62,28808
2019-12-17,19595,203,96.53,14642
2019-12-18,7362,84,87.64,5381
2019-12-19,10097,83,121.65,7552
2019-12-20,16437,164,100.23,11148
2019-12-23,10375,123,84.35,9155
2019-12-24,10436,80,130.45,8052
2019-12-26,15972,137,116.58,13982
2019-12-27,25923,169,153.39,22849
2019-12-30,7317,51,143.47,6804
2019-12-31,18251,53,344.36,16943
2020-01-01,3841,71,54.1,3650
2020-01-02,27099,184,147.28,18813
2020-01-03,27774,123,225.8,22752
2020-01-06,18452,90,205.02,11695
2020-01-07,42052,129,325.98,34932
2020-01-08,28581,102,280.21,17492
2020-01-09,54311,194,279.95,46620
2020-01-10,20096,210,95.7,17004
2020-01-13,43607,200,218.04,27905
2020-01-14,12021,136,88.39,9251
2020-01-15,20571,232,88.67,17863
2020-01-16,60609,525,115.45,42638
2020-01-17,20906,324,64.52,13855
2020-01-20,27028,116,233.0,21403
2020-01-21,18446,119,155.01,14583
2020-01-22,11519,54,213.31,10054
2020-01-23,14269,60,237.82,11857
2020-01-24,352747,1475,239.15,291168
2020-01-27,422981,2136,198.02,279699
2020-01-28,114808,589,194.92,82510
2020-01-29,168641,398,423.72,128500
2020-01-30,55337,559,98.99,42672
2020-01-31,86970,309,281.46,77226
2020-02-03,38767,202,191.92,29067
2020-02-04,110684,369,299.96,91104
2020-02-05,458816,1071,428.4,372507
2020-02-06,215220,786,273.82,175692
2020-02-07,285621,764,373.85,231018
2020-02-10,179912,754,238.61,130103
2020-02-11,95054,388,244.98,71649
2020-02-12,134069,626,214.17,107649
2020-02-13,119259,840,141.98,73374
2020-02-14,97058,1050,92.44,76113
2020-02-17,68532,488,140.43,50547
2020-02-18,86950,331,262.69,52417
2020-02-19,44983,284,158.39,38197
2020-02-20,29240,265,110.34,22280
2020-02-24,53676,331,162.16,46430
2020-02-25,19291,142,135.85,17056
2020-02-26,32234,260,123.98,26899
2020-02-27,45327,337,134.5,37254
2020-02-28,63286,376,168.31,55202
2020-03-02,42519,417,101.96,30966
2020-03-03,57445,335,171.48,42374
2020-03-04,92158,549,167.87,59423
2020-03-05,37813,766,49.36,26152
2020-03-06,46992,541,86.86,34583
2020-03-09,57480,570,100.84,47889
2020-03-11,41912,318,131.8,28365
2020-03-12,384800,1800,213.78,338917
2020-03-13,142353,757,188.05,94484
2020-03-16,29911,212,141.09,18895
2020-03-17,62060,397,156.32,43657
2020-03-18,59069,306,193.04,30726
2020-03-19,41567,158,263.08,35767
2020-03-20,36602,127,288.2,33896
2020-03-23,86065,408,210.94,69030
2020-03-24,19897,119,167.2,18261
2020-03-25,32850,220,149.32,25288
2020-03-26,43143,184,234.47,38648
2020-03-27,33091,238,139.04,29278
2020-03-30,38993,152,256.53,34804
2020-03-31,33805,268,126.14,17788
2020-04-01,10914,187,58.36,6662
2020-04-03,10900,195,55.9,8193
2020-04-07,22694,284,79.91,17450
2020-04-08,27060,300,90.2,17675
2020-04-09,68631,668,102.74,44203
2020-04-15,38276,491,77.96,22102
2020-04-16,65855,527,124.96,22512
2020-04-17,17946,396,45.32,10826
2020-04-20,29390,241,121.95,19238
2020-04-21,15094,148,101.99,12359
2020-04-22,31527,290,108.71,22182
2020-04-23,17898,210,85.23,12270
2020-04-24,28744,198,145.17,14033
2020-04-27,21274,202,105.32,8226
2020-04-28,12232,118,103.66,8796
2020-04-29,23824,151,157.77,20340
2020-04-30,29811,156,191.1,21371
2020-05-04,21107,190,111.09,14656
2020-05-05,6835,109,62.71,5960
2020-05-06,25260,208,121.44,16255
2020-05-07,13387,121,110.64,7563
2020-05-08,12600,111,113.51,10980
2020-05-11,24757,79,313.38,23502
2020-05-12,8696,100,86.96,7838
2020-05-13,23201,169,137.28,15688
2020-05-14,39054,248,157.48,28437
2020-05-15,15558,119,130.74,12755
2020-05-18,29900,647,46.21,18503
2020-05-19,34567,148,233.56,25686
2020-05-20,42403,262,161.84,29265
2020-05-21,119023,621,191.66,79347
2020-05-22,46676,387,120.61,31239
2020-05-26,43379,410,105.8,34034
2020-05-27,17231,184,93.65,14157
2020-05-28,23737,201,118.09,11613
2020-05-29,18259,182,100.32,12791
2020-06-01,40883,282,144.98,33774
2020-06-02,113508,795,142.78,70543
2020-06-03,46813,324,144.48,34295
2020-06-04,32560,228,142.81,22515
2020-06-05,47909,179,267.65,38261
2020-06-08,28745,269,106.86,20739
2020-06-09,28262,156,181.17,20436
2020-06-10,20472,112,182.79,13427
2020-06-11,37889,293,129.31,23932
