Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-08-11,1810,131,13.82,1369,
2022-08-12,1759,189,9.31,1122,
2022-08-16,948,294,3.22,492,
2022-08-17,1591,111,14.33,1311,
2022-08-18,580,168,3.45,336,
2022-08-19,780,108,7.22,665,
2022-08-22,662,114,5.81,468,
2022-08-23,471,94,5.01,271,
2022-08-24,1037,107,9.69,899,
2022-08-25,1875,222,8.45,1672,
2022-08-26,1044,178,5.87,651,
2022-08-29,1594,346,4.61,1238,
2022-08-30,660,168,3.93,366,
2022-09-01,4033,521,7.74,3328,
2022-09-02,6483,492,13.18,5169,
2022-09-05,2135,325,6.57,1677,
2022-09-06,1993,389,5.12,1524,
2022-09-07,3752,321,11.69,2970,
2022-09-08,4407,333,13.23,3950,
2022-09-09,1745,445,3.92,1136,
2022-09-12,2997,382,7.85,2361,
2022-09-13,3331,430,7.75,2469,
2022-09-14,1525,257,5.93,978,
2022-09-15,1121,211,5.31,878,
2022-09-16,1347,267,5.04,1012,
2022-09-19,1218,206,5.91,697,
2022-09-20,1039,329,3.16,673,
2022-09-21,555,146,3.8,293,
2022-09-22,2775,198,14.02,2081,
2022-09-23,670,177,3.79,500,
2022-09-26,1495,348,4.3,867,
2022-09-27,376,76,4.95,222,
2022-09-28,415,88,4.72,156,
2022-09-29,500,140,3.57,287,
2022-09-30,346,85,4.07,139,
2022-10-03,295,122,2.42,218,
2022-10-04,524,55,9.53,334,
2022-10-06,785,136,5.77,510,
2022-10-07,211,41,5.15,104,
2022-10-10,191,44,4.34,132,
2022-10-11,348,93,3.74,178,
2022-10-12,413,85,4.86,312,
2022-10-13,305,63,4.84,209,
2022-10-14,1203,127,9.47,376,
2022-10-17,806,133,6.06,526,
2022-10-18,179,67,2.67,73,
2022-10-19,197,39,5.05,141,
2022-10-20,111,53,2.09,58,
2022-10-21,142,27,5.26,114,
2022-10-24,37,3,12.33,25,
2022-10-25,437,46,9.5,403,
2022-10-27,597,74,8.07,411,
2022-10-28,806,119,6.77,632,
2022-10-31,831,145,5.73,682,
2022-11-01,1805,117,15.43,1477,
2022-11-02,1853,107,17.32,1642,
2022-11-03,701,74,9.47,601,
2022-11-04,1083,135,8.02,839,
2022-11-07,663,197,3.37,489,
2022-11-09,247,43,5.74,168,
2022-11-10,2692,1070,2.52,1073,
2022-11-11,1015,127,7.99,660,
2022-11-14,5164,684,7.55,2897,
2022-11-15,5164,684,7.55,2897,
2022-11-16,151,38,3.97,78,
2022-11-17,324,56,5.79,205,
2022-11-18,720,138,5.22,554,
2022-11-21,700,156,4.49,319,
2022-11-22,273,63,4.33,162,
2022-11-23,565,118,4.79,296,
2022-11-24,60,13,4.62,13,
