Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-12-21,1665225,10283,161.94,1032543,
2022-12-22,1413397,12715,111.16,741756,
2022-12-23,1116505,9436,118.32,696411,
2022-12-26,1704634,8396,203.03,1090099,
2022-12-27,553555,11311,48.94,253040,
2022-12-28,462548,3962,116.75,196261,
2022-12-29,277068,2770,100.02,113600,
2022-12-30,1000912,7155,139.89,368217,
2023-01-02,684237,4325,158.21,362627,
2023-01-03,569179,4311,132.03,365854,
2023-01-04,1134008,6750,168.0,859112,
2023-01-05,1534057,9079,168.97,924770,
2023-01-06,1165232,10072,115.69,753110,
2023-01-09,677367,4144,163.46,497624,
2023-01-10,915226,6040,151.53,662555,
2023-01-11,1797557,5405,332.57,1430452,
2023-01-12,345119,2379,145.07,184041,
2023-01-13,2413324,9126,264.44,1496222,
2023-01-16,557934,4232,131.84,326890,
2023-01-17,230931,2891,79.88,108302,
2023-01-18,402560,4144,97.14,224225,
2023-01-19,237367,2086,113.79,111483,
2023-01-20,247602,2476,100.0,140043,
2023-01-23,196990,2400,82.08,115182,
2023-01-24,1106831,4028,274.78,924093,
2023-01-25,449674,4643,96.85,262013,
2023-01-27,1086586,11239,96.68,743095,
2023-01-30,522133,5368,97.27,236209,
2023-01-31,591582,4316,137.07,363896,
2023-02-01,1061741,5548,191.37,744688,
2023-02-02,318610,4639,68.68,188555,
2023-02-03,287807,3888,74.02,156337,
2023-02-06,761713,10477,72.7,461482,
2023-02-07,337850,4304,78.5,215766,
2023-02-08,455735,3849,118.4,272378,
2023-02-09,327611,2845,115.15,163463,
2023-02-10,2509653,12570,199.65,1413194,
2023-02-13,405379,3812,106.34,262810,
2023-02-14,649272,5979,108.59,490822,
2023-02-15,332001,6732,49.32,203788,
2023-02-16,142945,1935,73.87,73846,
2023-02-17,161859,2436,66.44,115437,
2023-02-20,207625,4077,50.93,147451,
2023-02-21,478300,3621,132.09,300885,
2023-02-22,288651,2516,114.73,190202,
2023-02-23,246359,2690,91.58,153284,
2023-02-24,722217,5756,125.47,535451,
2023-02-27,666290,6020,110.68,422686,
2023-02-28,767767,4919,156.08,417930,
2023-03-01,361221,4639,77.87,220191,
2023-03-02,493589,4706,104.89,214060,
2023-03-03,405755,3798,106.83,217381,
2023-03-06,254335,2399,106.02,160476,
2023-03-08,238898,7731,30.9,148886,
2023-03-09,165071,2757,59.87,89134,
2023-03-10,561703,4552,123.4,388119,
2023-03-13,305417,4798,63.66,192132,
2023-03-14,360691,2784,129.56,276147,
2023-03-15,203772,2652,76.84,124732,
2023-03-16,336359,3973,84.66,198498,
2023-03-17,238322,3877,61.47,162801,
2023-03-20,220411,3661,60.21,132013,
2023-03-21,252646,2077,121.64,141555,
2023-03-22,304400,4007,75.97,172537,
2023-03-23,324740,2595,125.14,192953,
2023-03-24,340078,3497,97.25,241737,
2023-03-27,528734,4193,126.1,363753,
2023-03-28,599107,4769,125.63,472941,
2023-03-29,697499,5553,125.61,441034,
2023-03-31,301576,3291,91.64,199937,
2023-04-03,311172,3367,92.42,173715,
2023-04-05,661812,4338,152.56,417918,
2023-04-06,234386,2657,88.21,145947,
2023-04-10,215520,2749,78.4,133173,
2023-04-11,219227,4041,54.25,161446,
2023-04-12,237457,3873,61.31,155028,
2023-04-13,357236,4800,74.42,231169,
2023-04-17,453516,4616,98.25,220260
2023-04-18,198185,3439,57.63,137995
2023-04-19,251592,3290,76.47,131244
2023-04-20,188573,2140,88.12,124988
2023-04-21,188179,2271,82.86,147470
2023-04-24,168448,3150,53.48,121852
2023-04-25,171299,2419,70.81,125776
2023-04-26,257279,4284,60.06,152087
2023-04-27,199535,5234,38.12,145179
2023-04-28,198223,2330,85.07,143604
2023-05-02,679046,3108,218.48,598605
2023-05-03,235741,2101,112.2,159474
2023-05-04,593354,1811,327.64,522082
2023-05-05,850810,6139,138.59,347388
2023-05-08,132917,1924,69.08,86958
2023-05-09,300809,5755,52.27,200266
2023-05-10,395528,3596,109.99,263860
2023-05-11,240394,2605,92.28,139986
2023-05-12,172616,2578,66.96,106570
2023-05-15,357565,3275,109.18,141795
2023-05-16,105095,1713,61.35,64528
2023-05-17,118722,1446,82.1,61574
2023-05-18,91272,1202,75.93,60403
2023-05-19,323667,2886,112.15,154612
2023-05-22,357668,3605,99.21,230970
