Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,1098,72,15.25,931
2019-10-01,2878,100,28.78,2467
2019-10-03,1160,57,20.35,966
2019-10-04,574,31,18.52,485
2019-10-07,2510,123,20.41,1808
2019-10-09,1168,36,32.44,684
2019-10-10,471,32,14.72,355
2019-10-11,1032,105,9.83,745
2019-10-14,7736,291,26.58,2539
2019-10-15,2528,115,21.98,2058
2019-10-16,1198,49,24.45,808
2019-10-17,1330,20,66.5,1268
2019-10-18,3881,103,37.68,2386
2019-10-22,1373,144,9.53,1187
2019-10-23,9462,339,27.91,5630
2019-10-24,1822,92,19.8,1267
2019-10-25,1500,52,28.85,1401
2019-10-29,5952,425,14.0,3410
2019-10-30,5977,126,47.44,5552
2019-10-31,3440,162,21.23,2534
2019-11-01,5226,208,25.12,4430
2019-11-04,14297,213,67.12,11103
2019-11-05,16736,1170,14.3,13088
2019-11-06,9816,292,33.62,8633
2019-11-07,8875,385,23.05,7317
2019-11-08,5572,120,46.43,5186
2019-11-11,14171,386,36.71,11933
2019-11-13,13955,833,16.75,7650
2019-11-14,4988,351,14.21,3347
2019-11-15,31004,1739,17.83,13515
2019-11-18,8681,416,20.87,5289
2019-11-19,4887,211,23.16,2948
2019-11-20,4511,414,10.9,3979
2019-11-21,3162,101,31.31,2742
2019-11-22,5106,319,16.01,3400
2019-11-25,2747,160,17.17,1989
2019-11-26,5837,423,13.8,3004
2019-11-27,3186,116,27.47,1325
2019-11-28,44186,841,52.54,20998
2019-11-29,4895,249,19.66,3173
2019-12-02,3136,190,16.51,1306
2019-12-03,2395,177,13.53,1595
2019-12-04,3188,207,15.4,2016
2019-12-05,33668,1253,26.87,10463
2019-12-06,10732,483,22.22,6040
2019-12-09,4573,443,10.32,2052
2019-12-10,1441,114,12.64,964
2019-12-11,7338,384,19.11,4722
2019-12-12,3369,438,7.69,1872
2019-12-13,1725,162,10.65,1094
2019-12-16,1532,166,9.23,929
2019-12-17,2100,190,11.05,923
2019-12-18,1204,126,9.56,635
2019-12-19,1563,87,17.97,1181
2019-12-20,2439,125,19.51,1595
2019-12-23,1702,91,18.7,1032
2019-12-24,4742,262,18.1,3098
2019-12-26,2128,185,11.5,1145
2019-12-27,1896,175,10.83,1182
2019-12-30,3470,214,16.21,2014
2019-12-31,2193,217,10.11,1488
2020-01-01,2200,310,7.1,960
2020-01-02,5997,369,16.25,3481
2020-01-03,7289,551,13.23,3936
2020-01-06,2595,194,13.38,1472
2020-01-07,4267,196,21.77,3050
2020-01-08,7963,382,20.85,4933
2020-01-09,4605,228,20.2,3369
2020-01-10,4208,248,16.97,2800
2020-01-13,2752,152,18.11,2098
2020-01-14,6193,235,26.35,3372
2020-01-15,2807,255,11.01,1834
2020-01-16,14363,740,19.41,13313
2020-01-17,33615,744,45.18,28797
2020-01-20,2329,83,28.06,2076
2020-01-21,5256,242,21.72,3893
2020-01-22,9439,593,15.92,6352
2020-01-23,4053,128,31.66,3380
2020-01-24,4593,294,15.62,2933
2020-01-27,2344,55,42.62,1812
2020-01-28,5165,343,15.06,3557
2020-01-29,2428,200,12.14,2151
2020-01-30,2162,188,11.5,1442
2020-01-31,2714,473,5.74,1324
2020-02-03,1344,94,14.3,786
2020-02-04,1712,108,15.85,1223
2020-02-05,2582,203,12.72,1549
2020-02-06,2330,245,9.51,968
2020-02-07,1423,306,4.65,239
2020-02-10,2321,319,7.28,1371
2020-02-11,6325,280,22.59,3326
2020-02-12,3741,488,7.67,1522
2020-02-13,2836,229,12.38,1536
2020-02-14,2388,231,10.34,1084
2020-02-17,1378,45,30.62,1270
2020-02-18,853,101,8.45,397
2020-02-19,2160,289,7.47,1247
2020-02-20,696,138,5.04,175
2020-02-24,3284,147,22.34,2809
2020-02-25,911,83,10.98,560
2020-02-26,2162,107,20.21,2056
2020-02-27,3510,164,21.4,2792
2020-02-28,2766,205,13.49,2189
2020-03-02,458,30,15.27,295
2020-03-03,958,114,8.4,697
2020-03-04,1393,82,16.99,777
2020-03-05,250,63,3.97,83
2020-03-06,1362,39,34.92,1260
2020-03-09,2542,115,22.1,2090
2020-03-11,1039,84,12.37,780
2020-03-12,1787,67,26.67,1386
2020-03-13,2117,59,35.88,1528
2020-03-16,1673,164,10.2,892
2020-03-17,1550,135,11.48,1162
2020-03-18,4043,187,21.62,3153
2020-03-19,3922,130,30.17,3209
2020-03-20,1935,98,19.74,1450
