Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,60064,3052,19.68,44873
2019-10-01,156416,4758,32.87,92729
2019-10-03,74807,4617,16.2,41076
2019-10-04,71684,6178,11.6,42694
2019-10-07,178456,11581,15.41,122437
2019-10-09,217388,21309,10.2,140608
2019-10-10,65249,5278,12.36,35450
2019-10-11,144043,7906,18.22,81349
2019-10-14,41787,1981,21.09,20317
2019-10-15,52602,4123,12.76,26088
2019-10-16,66614,4433,15.03,41940
2019-10-17,69738,5471,12.75,44753
2019-10-18,125245,4608,27.18,69975
2019-10-22,169589,7012,24.19,79662
2019-10-23,89801,9584,9.37,52665
2019-10-24,88456,6626,13.35,37905
2019-10-25,47002,3413,13.77,21941
2019-10-29,66489,4508,14.75,35448
2019-10-30,83129,6796,12.23,48540
2019-10-31,259559,11355,22.86,140810
2019-11-01,89808,2779,32.32,63701
2019-11-04,106041,4653,22.79,75083
2019-11-05,83422,6606,12.63,54350
2019-11-06,127820,5301,24.11,85727
2019-11-07,84635,4723,17.92,59472
2019-11-08,80906,4001,20.22,49054
2019-11-11,133220,5983,22.27,79875
2019-11-13,88676,4335,20.46,58985
2019-11-14,76146,3173,24.0,40674
2019-11-15,74026,2922,25.33,54519
2019-11-18,67902,4311,15.75,44152
2019-11-19,60711,6043,10.05,31443
2019-11-20,62499,3730,16.76,44562
2019-11-21,62487,2420,25.82,47327
2019-11-22,56271,2301,24.46,31205
2019-11-25,67356,4236,15.9,33928
2019-11-26,99000,3334,29.69,72985
2019-11-27,27096,1753,15.46,17077
2019-11-28,27247,1299,20.98,16245
2019-11-29,149079,2720,54.81,125768
2019-12-02,30282,2041,14.84,18343
2019-12-03,94155,2286,41.19,80645
2019-12-04,34446,2047,16.83,19622
2019-12-05,37950,2285,16.61,25034
2019-12-06,30666,1984,15.46,18416
2019-12-09,118090,8149,14.49,86496
2019-12-10,88306,7057,12.51,59091
2019-12-11,131211,1427,91.95,111858
2019-12-12,33430,1500,22.29,21331
2019-12-13,43539,1932,22.54,22720
2019-12-16,96028,8710,11.03,39624
2019-12-17,26211,2454,10.68,12624
2019-12-18,199358,4512,44.18,144380
2019-12-19,47668,2045,23.31,22046
2019-12-20,157100,4172,37.66,72472
2019-12-23,67306,2675,25.16,48259
2019-12-24,66383,2154,30.82,32871
2019-12-26,37988,1849,20.55,23089
2019-12-27,26198,1365,19.19,15417
2019-12-30,64221,1757,36.55,49258
2019-12-31,50352,4396,11.45,33946
2020-01-01,71221,2362,30.15,26065
2020-01-02,62862,4398,14.29,46187
2020-01-03,152397,8596,17.73,71253
2020-01-06,63049,5551,11.36,38066
2020-01-07,43123,3661,11.78,24278
2020-01-08,51655,3003,17.2,30174
2020-01-09,53716,3593,14.95,33002
2020-01-10,60373,2101,28.74,32472
2020-01-13,50523,4192,12.05,31659
2020-01-14,41933,1978,21.2,25578
2020-01-15,75248,2771,27.16,60292
2020-01-16,130609,4443,29.4,68648
2020-01-17,41452,1961,21.14,22384
2020-01-20,307990,6448,47.77,115301
2020-01-21,83429,2965,28.14,43985
2020-01-22,43419,2290,18.96,29975
2020-01-23,54134,2044,26.48,37588
2020-01-24,344831,8963,38.47,79548
2020-01-27,240991,6373,37.81,125338
2020-01-28,139204,7303,19.06,80798
2020-01-29,85825,3335,25.73,66159
2020-01-30,51312,4463,11.5,37245
2020-01-31,43589,1952,22.33,21856
2020-02-03,38854,2279,17.05,20382
2020-02-04,69744,2416,28.87,46200
2020-02-05,36342,2183,16.65,25231
2020-02-06,46490,4042,11.5,30301
2020-02-07,69188,6356,10.89,42815
2020-02-10,38193,2950,12.95,27037
2020-02-11,146932,7194,20.42,91162
2020-02-12,111194,8868,12.54,82281
2020-02-13,37409,2256,16.58,19596
2020-02-14,47090,2260,20.84,34274
2020-02-17,104782,2400,43.66,46675
2020-02-18,103216,8234,12.54,73249
2020-02-19,80570,2937,27.43,52473
2020-02-20,130691,5328,24.53,68883
2020-02-24,76360,3192,23.92,40056
2020-02-25,81864,3999,20.47,42802
2020-02-26,450303,12502,36.02,164862
2020-02-27,122890,3729,32.96,62871
2020-02-28,140630,4909,28.65,96654
2020-03-02,122651,3732,32.86,82029
2020-03-03,193695,5726,33.83,97347
2020-03-04,119878,4119,29.1,89359
2020-03-05,117156,4448,26.34,72411
2020-03-06,105967,3376,31.39,69801
2020-03-09,133050,5490,24.23,72336
2020-03-11,195407,8901,21.95,119860
2020-03-12,199122,6950,28.65,128112
2020-03-13,163179,8972,18.19,94816
2020-03-16,164927,10936,15.08,102504
2020-03-17,122723,9726,12.62,58962
2020-03-18,175083,9750,17.96,114620
2020-03-19,197257,14885,13.25,112435
2020-03-20,258680,19027,13.6,124501
2020-03-23,83350,2623,31.78,79110
2020-03-24,520578,7930,65.65,353460
2020-03-25,122731,5960,20.59,75897
2020-03-26,165182,14961,11.04,127313
2020-03-27,107879,8969,12.03,77651
2020-03-30,122554,5956,20.58,99349
2020-03-31,281367,4820,58.37,247971
2020-04-01,351205,3948,88.96,289819
2020-04-03,108818,4757,22.88,79604
2020-04-07,87525,3584,24.42,55549
2020-04-08,100439,5207,19.29,58283
2020-04-09,198757,8735,22.75,124469
2020-04-15,220031,13447,16.36,135078
2020-04-16,182773,6907,26.46,87181
2020-04-17,156659,6440,24.33,85015
2020-04-20,748593,21487,34.84,208318
2020-04-21,244410,5346,45.72,125710
2020-04-22,419186,10663,39.31,99432
2020-04-23,795150,15012,52.97,157675
2020-04-24,1106783,25421,43.54,274565
2020-04-27,309815,9891,31.32,95806
2020-04-28,400283,8155,49.08,120527
2020-04-29,178773,6863,26.05,71331
2020-04-30,275584,10134,27.19,156187
2020-05-04,157193,6454,24.36,98301
2020-05-05,186856,5716,32.69,85044
2020-05-06,560272,13640,41.08,145330
2020-05-07,481693,12490,38.57,128636
2020-05-08,195156,5670,34.42,95580
2020-05-11,272048,9424,28.87,121478
2020-05-12,386376,9043,42.73,190193
2020-05-13,242905,8638,28.12,103039
2020-05-14,221844,9332,23.77,128234
2020-05-15,253971,15027,16.9,166992
2020-05-18,207987,6579,31.61,81067
2020-05-19,900737,10510,85.7,639311
2020-05-20,311411,9263,33.62,89999
2020-05-21,505947,10041,50.39,186059
2020-05-22,218107,8246,26.45,95313
2020-05-26,146358,3804,38.47,65546
2020-05-27,101153,2194,46.1,44808
2020-05-28,288182,8505,33.88,139946
2020-05-29,909069,22321,40.73,401314
2020-06-01,430645,14148,30.44,257195
2020-06-02,447277,14322,31.23,228302
2020-06-03,300861,8422,35.72,173496
2020-06-04,710917,14247,49.9,289577
2020-06-05,479109,9545,50.19,221136
2020-06-08,468864,12870,36.43,214579
2020-06-09,518077,12598,41.12,192888
2020-06-10,491282,12628,38.9,164853
2020-06-11,363054,11088,32.74,117982
2020-06-12,223299,7334,30.45,84967
2020-06-15,222212,7914,28.08,113470
2020-06-16,1256137,21834,57.53,183138
2020-06-17,624422,12958,48.19,123094
2020-06-18,817115,11534,70.84,88344
2020-06-19,925077,19199,48.18,63942
2020-06-22,189666,6508,29.14,73246
2020-06-23,253283,8863,28.58,101474
2020-06-24,347474,7781,44.66,209000
2020-06-25,239879,5855,40.97,132563
2020-06-26,1328141,23167,57.33,447101
2020-06-29,828431,16964,48.83,301426
2020-06-30,2087768,30856,67.66,383724
2020-07-01,350419,8248,42.49,80125
2020-07-02,711090,11965,59.43,156830
2020-07-03,214987,4437,48.45,53984
2020-07-06,333962,7559,44.18,100824
2020-07-07,258847,6882,37.61,120197
2020-07-08,238056,7468,31.88,131909
2020-07-09,248572,5961,41.7,64095
2020-07-10,172276,4461,38.62,56986
2020-07-13,197713,4852,40.75,64265
2020-07-14,142449,5336,26.7,76243
2020-07-15,524430,10483,50.03,156627
2020-07-16,1523801,23671,64.37,287770
2020-07-17,286322,7520,38.07,105996
2020-07-20,403167,7205,55.96,99468
2020-07-21,236076,5093,46.35,87907
2020-07-22,125983,3423,36.8,58260
2020-07-23,238538,6198,38.49,153066
2020-07-24,979547,15893,61.63,187179
2020-07-27,292429,8346,35.04,125312
2020-07-28,632953,14866,42.58,270330
2020-07-29,1299940,25338,51.3,364865
2020-07-30,1011863,19466,51.98,327427
2020-07-31,366254,6915,52.97,151563
2020-08-03,531705,8661,61.39,235538
2020-08-04,767061,10671,71.88,328606
2020-08-05,1219253,21390,57.0,480655
2020-08-06,927586,18074,51.32,479797
2020-08-07,646246,13175,49.05,330227
2020-08-10,455206,8480,53.68,276050
2020-08-11,611607,14015,43.64,297235
2020-08-12,1068372,18496,57.76,325504
2020-08-13,823148,15604,52.75,281402
2020-08-14,549314,12813,42.87,198218
2020-08-17,238074,6384,37.29,117965
2020-08-18,246472,6663,36.99,124289
2020-08-19,185533,5126,36.19,108813
2020-08-20,272512,7133,38.2,106629
2020-08-21,196337,6380,30.77,112485
2020-08-24,714057,13139,54.35,358016
2020-08-25,303438,7036,43.13,166006
2020-08-26,284661,16176,17.6,88079
2020-08-27,278114,9951,27.95,90155
2020-08-28,158598,5092,31.15,67876
2020-08-31,317794,11044,28.78,139732
2020-09-01,178134,8274,21.53,58383
2020-09-02,137232,4858,28.25,75713
2020-09-03,215018,6656,32.3,73254
2020-09-04,142008,4971,28.57,70640
2020-09-07,84801,3645,23.27,37929
2020-09-08,620813,12806,48.48,179265
2020-09-09,280387,7055,39.74,107433
2020-09-10,138203,5286,26.15,68225
2020-09-11,287850,7557,38.09,170296
2020-09-14,419955,13716,30.62,183763
2020-09-15,192959,6591,29.28,94691
2020-09-16,192781,4795,40.2,126256
2020-09-17,1685388,30419,55.41,585898
2020-09-18,831390,20976,39.64,293426
2020-09-21,791036,17428,45.39,277124
2020-09-22,715661,20458,34.98,214743
2020-09-23,311497,11180,27.86,108956
2020-09-24,306920,13018,23.58,143707
2020-09-25,295913,9039,32.74,133872
2020-09-29,424900,10372,40.97,219263
2020-09-30,252966,9415,26.87,143710
2020-10-01,285481,7495,38.09,203476
2020-10-05,433954,14814,29.29,249129
2020-10-06,349654,8736,40.02,220726
2020-10-07,365315,16863,21.66,229404
2020-10-08,971518,20675,46.99,357265
2020-10-09,451415,9844,45.86,223177
2020-10-12,458467,11831,38.75,248160
2020-10-13,2512356,40694,61.74,750023
2020-10-14,1154030,23942,48.2,280085
2020-10-15,361746,10530,34.35,151343
