Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-03-14,3414500,64181,53.2,1984728,
2023-03-15,716897,22258,32.21,203838,
2023-03-16,447954,16711,26.81,229871,
2023-03-17,194821,8298,23.48,79840,
2023-03-20,160904,8571,18.77,63279,
2023-03-21,167381,7999,20.93,84604,
2023-03-22,301752,14711,20.51,109693,
2023-03-23,128918,6535,19.73,62611,
2023-03-24,251807,11963,21.05,113160,
2023-03-27,170766,9193,18.58,68714,
2023-03-28,74930,5985,12.52,36874,
2023-03-29,103161,7776,13.27,52559,
2023-03-31,265637,9498,27.97,191583,
2023-04-03,35723,2939,12.15,11002,
2023-04-05,53505,4569,11.71,18935,
2023-04-06,27220,2367,11.5,10235,
2023-04-10,27851,2169,12.84,15634,
2023-04-11,52061,4212,12.36,28191,
2023-04-12,127788,10059,12.7,53596,
2023-04-13,42833,3459,12.38,17922,
2023-04-17,35077,2601,13.49,20801
2023-04-18,70609,4029,17.53,40586
2023-04-19,54376,8892,6.12,18936
2023-04-20,20448,2912,7.02,10493
2023-04-21,22794,2538,8.98,9947
2023-04-24,17973,1735,10.36,10734
2023-04-25,31504,2398,13.14,19852
2023-04-26,14288,1949,7.33,7276
2023-04-27,17200,1989,8.65,8554
2023-04-28,19226,1284,14.97,14270
2023-05-02,165274,11987,13.79,82507
2023-05-03,93362,8831,10.57,35705
2023-05-04,36730,4374,8.4,17108
2023-05-05,32693,4243,7.71,11594
2023-05-08,31764,6163,5.15,10870
2023-05-09,42784,7928,5.4,19772
2023-05-10,215849,21125,10.22,51081
2023-05-11,88565,11806,7.5,24501
2023-05-12,253899,21707,11.7,90993
2023-05-15,99695,14718,6.77,35635
2023-05-16,88325,9273,9.52,27079
2023-05-17,54295,8395,6.47,18165
2023-05-18,32230,3883,8.3,15266
2023-05-19,99279,9018,11.01,56632
2023-05-22,91664,13181,6.95,30789
