Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-11-28,13087,17,769.82,13086,
2022-11-29,121617,1074,113.24,48121,
2022-11-30,15767,332,47.49,7005,
2022-12-01,11763,399,29.48,7489,
2022-12-02,8000,280,28.57,5725,
2022-12-05,3834,147,26.08,2116,
2022-12-06,23256,454,51.22,16897,
2022-12-07,22416,776,28.89,10402,
2022-12-08,47870,679,70.5,27248,
2022-12-09,31854,723,44.06,19584,
2022-12-12,20504,528,38.83,10645,
2022-12-13,26306,651,40.41,16064,
2022-12-14,11362,354,32.1,5929,
2022-12-15,12104,248,48.81,8411,
2022-12-16,8080,359,22.51,4184,
2022-12-19,8803,235,37.46,4243,
2022-12-20,8103,191,42.42,4411,
2022-12-21,20524,624,32.89,9899,
2022-12-22,27365,731,37.44,19230,
2022-12-23,19043,304,62.64,15995,
2022-12-26,5533,225,24.59,2954,
2022-12-27,6210,237,26.2,2828,
2022-12-28,4426,145,30.52,1424,
2022-12-29,6577,182,36.14,3998,
2022-12-30,16284,201,81.01,13206,
2023-01-02,15981,308,51.89,10053,
2023-01-03,43717,304,143.81,37193,
2023-01-04,8088,167,48.43,5280,
2023-01-05,8440,153,55.16,4234,
2023-01-06,14308,253,56.55,6594,
2023-01-09,6187,153,40.44,1851,
2023-01-10,11215,204,54.98,5067,
2023-01-11,5237,126,41.56,1326,
2023-01-12,3212,130,24.71,1141,
2023-01-13,32523,392,82.97,21243,
2023-01-16,13079,389,33.62,4559,
2023-01-17,10248,204,50.24,3021,
2023-01-18,10782,237,45.49,1810,
2023-01-19,20277,708,28.64,1935,
2023-01-20,16895,892,18.94,2100,
2023-01-23,10674,608,17.56,265,
2023-01-24,17584,856,20.54,3714,
2023-01-25,16427,605,27.15,7329,
2023-01-27,18569,588,31.58,6740,
2023-01-30,30758,1046,29.41,7724,
2023-01-31,22109,878,25.18,8349,
2023-02-01,13505,280,48.23,7369,
2023-02-02,13469,191,70.52,10640,
2023-02-03,12956,376,34.46,7634,
2023-02-06,25904,759,34.13,6606,
2023-02-07,11737,433,27.11,1750,
2023-02-08,21248,768,27.67,6075,
2023-02-09,147424,2503,58.9,30415,
2023-02-10,12825,304,42.19,8127,
2023-02-13,8157,592,13.78,2536,
2023-02-14,8329,118,70.58,6737,
2023-02-15,9385,212,44.27,7205,
2023-02-16,9378,459,20.43,5013,
2023-02-17,15517,305,50.88,7568,
2023-02-20,5919,329,17.99,3608,
2023-02-21,6141,448,13.71,2670,
2023-02-22,13766,247,55.73,11799,
2023-02-23,3765,85,44.29,2757,
2023-02-24,651,43,15.14,348,
2023-02-27,17647,602,29.31,10691,
2023-02-28,13348,1326,10.07,786,
2023-03-01,22353,2330,9.59,5708,
2023-03-02,6153,1004,6.13,998,
2023-03-03,9376,372,25.2,6706,
2023-03-06,4751,527,9.02,1919,
2023-03-08,13117,99,132.49,12244,
2023-03-09,5671,238,23.83,2670,
2023-03-10,15426,442,34.9,11402,
2023-03-13,1470,143,10.28,594,
2023-03-14,4728,303,15.6,2758,
2023-03-15,6868,111,61.87,3443,
2023-03-16,8826,278,31.75,6008,
2023-03-17,21006,203,103.48,16330,
2023-03-20,16918,284,59.57,14357,
2023-03-21,25771,385,66.94,22965,
2023-03-22,108681,1683,64.58,36239,
2023-03-23,10733,263,40.81,8049,
2023-03-24,5655,286,19.77,1977,
2023-03-27,28174,247,114.06,24997,
2023-03-28,58627,568,103.22,52378,
2023-03-29,140437,242,580.32,134962,
2023-03-31,22815,461,49.49,14632,
2023-04-03,27119,705,38.47,13602,
2023-04-05,47025,207,227.17,42388,
2023-04-06,35746,722,49.51,25299,
2023-04-10,187328,1583,118.34,74860,
2023-04-11,188586,3039,62.06,72658,
2023-04-12,25210,838,30.08,11936,
2023-04-13,23126,443,52.2,17040,
2023-04-17,13129,270,48.63,9771
2023-04-18,9315,237,39.3,6225
2023-04-19,5523,233,23.7,3600
2023-04-20,10553,282,37.42,7449
2023-04-21,6925,159,43.55,4524
2023-04-24,7488,381,19.65,4115
2023-04-25,7407,310,23.89,3471
2023-04-26,38616,426,90.65,33151
2023-04-27,38734,716,54.1,25611
2023-04-28,29160,465,62.71,21755
2023-05-02,16469,278,59.24,12024
2023-05-03,11269,422,26.7,6554
2023-05-04,13487,334,40.38,9920
2023-05-05,33861,427,79.3,23818
2023-05-08,21148,526,40.21,11865
2023-05-09,38472,1244,30.93,19401
2023-05-10,16239,185,87.78,12946
2023-05-11,8087,324,24.96,3764
2023-05-12,13078,305,42.88,9009
2023-05-15,12958,308,42.07,9188
2023-05-16,117343,1290,90.96,48551
2023-05-17,27760,713,38.93,13062
2023-05-18,9477,204,46.46,5289
2023-05-19,10724,250,42.9,6978
2023-05-22,14405,465,30.98,8292
