Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-08-11,1991,60,33.18,1378,
2022-08-12,892,56,15.93,717,
2022-08-16,697,45,15.49,572,
2022-08-17,2701,60,45.02,2222,
2022-08-18,977,87,11.23,818,
2022-08-19,1015,53,19.15,972,
2022-08-22,8787,176,49.93,6610,
2022-08-23,4239,50,84.78,3393,
2022-08-24,1426,16,89.12,1418,
2022-08-25,521,32,16.28,504,
2022-08-26,121,7,17.29,109,
2022-08-29,763,20,38.15,716,
2022-08-30,427,28,15.25,380,
2022-09-01,107,33,3.24,50,
2022-09-02,863,33,26.15,529,
2022-09-05,215,25,8.6,153,
2022-09-06,42,23,1.83,29,
2022-09-07,261,37,7.05,219,
2022-09-08,424,27,15.7,423,
2022-09-09,116,38,3.05,98,
2022-09-12,584,22,26.55,582,
2022-09-13,3889,191,20.36,374,
2022-09-14,595,63,9.44,342,
2022-09-15,596,40,14.9,484,
2022-09-16,306,49,6.24,145,
2022-09-19,336,36,9.33,254,
2022-09-20,607,74,8.2,511,
2022-09-21,467,79,5.91,116,
2022-09-22,457,34,13.44,198,
2022-09-23,207,41,5.05,39,
2022-09-26,2248,51,44.08,2012,
2022-09-27,590,44,13.41,357,
2022-09-28,364,31,11.74,232,
2022-09-29,58,26,2.23,36,
2022-09-30,189,26,7.27,177,
2022-10-03,2071,68,30.46,2033,
2022-10-04,473,41,11.54,322,
2022-10-06,125,48,2.6,109,
2022-10-07,52,13,4.0,47,
2022-10-10,324,18,18.0,239,
2022-10-11,537,64,8.39,215,
2022-10-12,1145,35,32.71,73,
2022-10-13,78,20,3.9,67,
2022-10-14,703,51,13.78,416,
2022-10-17,93,31,3.0,77,
2022-10-18,133,17,7.82,130,
2022-10-19,63,18,3.5,57,
2022-10-20,3169,19,166.79,2126,
2022-10-21,1058,51,20.75,742,
2022-10-24,256,19,13.47,171,
2022-10-25,609,43,14.16,417,
2022-10-27,49,22,2.23,23,
2022-10-28,2145,50,42.9,872,
2022-10-31,6441,44,146.39,6183,
2022-11-01,463,48,9.65,372,
2022-11-02,233,20,11.65,230,
2022-11-03,568,23,24.7,500,
2022-11-04,1047,56,18.7,228,
2022-11-07,431,36,11.97,414,
2022-11-09,408,23,17.74,256,
2022-11-10,329,41,8.02,300,
2022-11-11,2113,31,68.16,1993,
2022-11-14,148,16,9.25,59,
2022-11-15,148,16,9.25,59,
2022-11-16,374,32,11.69,261,
2022-11-17,621,17,36.53,449,
2022-11-18,382,53,7.21,188,
2022-11-21,246,37,6.65,185,
2022-11-22,354,23,15.39,245,
2022-11-23,107,12,8.92,83,
2022-11-24,53,19,2.79,23,
2022-11-25,246,22,11.18,216,
2022-11-28,446,30,14.87,284,
2022-11-29,465,20,23.25,445,
2022-11-30,1387,43,32.26,1178,
2022-12-01,303,23,13.17,180,
2022-12-02,3674,54,68.04,2669,
2022-12-05,529,33,16.03,282,
2022-12-06,145,17,8.53,80,
2022-12-07,1601,42,38.12,1230,
2022-12-08,291,15,19.4,196,
2022-12-09,252,29,8.69,223,
2022-12-12,780,43,18.14,704,
2022-12-13,135,15,9.0,65,
2022-12-14,100,18,5.56,95,
2022-12-15,222,16,13.88,211,
2022-12-16,436,36,12.11,296,
2022-12-19,158,24,6.58,132,
2022-12-20,690,30,23.0,546,
2022-12-21,616,41,15.02,605,
2022-12-22,1264,46,27.48,1091,
2022-12-23,1996,82,24.34,1737,
2022-12-26,183,34,5.38,144,
2022-12-27,219,16,13.69,197,
2022-12-28,350,17,20.59,333,
2022-12-29,60,28,2.14,47,
2022-12-30,550,22,25.0,360,
2023-01-02,730,52,14.04,600,
2023-01-03,298,24,12.42,204,
2023-01-04,677,14,48.36,422,
2023-01-05,412,18,22.89,341,
2023-01-06,443,34,13.03,425,
2023-01-09,5135,12,427.92,5105,
2023-01-10,485,25,19.4,310,
2023-01-12,58,16,3.62,30,
2023-01-13,278,19,14.63,274,
2023-01-16,237,17,13.94,231,
2023-01-17,2253,17,132.53,2227,
2023-01-18,476,29,16.41,224,
2023-01-19,322,30,10.73,125,
2023-01-20,190,8,23.75,90,
2023-01-23,141,15,9.4,139,
2023-01-24,92,8,11.5,92,
2023-01-25,314,48,6.54,297,
2023-01-27,5940,170,34.94,494,
2023-01-30,2236,196,11.41,1383,
2023-01-31,1438,92,15.63,863,
2023-02-01,938,76,12.34,400,
2023-02-02,1108,78,14.21,670,
2023-02-03,341,36,9.47,151,
2023-02-06,1062,82,12.95,957,
2023-02-07,1959,36,54.42,1823,
2023-02-08,659,17,38.76,559,
2023-02-09,778,22,35.36,543,
2023-02-10,831,61,13.62,633,
2023-02-13,258,43,6.0,155,
2023-02-14,563,36,15.64,550,
2023-02-15,779,57,13.67,306,
2023-02-16,382,24,15.92,226,
2023-02-17,20,13,1.54,18,
2023-02-20,297,39,7.62,279,
2023-02-21,289,25,11.56,119,
2023-02-22,805,54,14.91,688,
2023-02-23,902,54,16.7,497,
2023-02-24,155,35,4.43,76,
2023-02-27,1475,105,14.05,1434,
2023-02-28,1984,70,28.34,1087,
2023-03-01,1710,49,34.9,1117,
2023-03-02,3997,58,68.91,3184,
2023-03-03,1613,52,31.02,1042,
2023-03-06,100,7,14.29,64,
2023-03-08,1615,38,42.5,1409,
2023-03-09,1398,33,42.36,1015,
2023-03-10,819,34,24.09,742,
2023-03-13,1420,39,36.41,1067,
2023-03-14,560,41,13.66,308,
2023-03-15,910,21,43.33,801,
2023-03-16,436,44,9.91,254,
2023-03-17,1714,103,16.64,1273,
2023-03-20,814,59,13.8,515,
2023-03-21,1080,60,18.0,847,
2023-03-22,1874,84,22.31,1021,
2023-03-23,275,28,9.82,185,
2023-03-24,1333,26,51.27,1071,
2023-03-27,792,43,18.42,541,
2023-03-28,981,80,12.26,334,
2023-03-29,759,51,14.88,357,
2023-03-31,1998,109,18.33,712,
2023-04-03,1809,25,72.36,1742,
2023-04-05,403,19,21.21,150,
2023-04-06,600,24,25.0,257,
2023-04-10,2082,72,28.92,1002,
2023-04-11,478,19,25.16,290,
2023-04-12,1422,27,52.67,1284,
2023-04-13,390,27,14.44,276,
2023-04-17,658,48,13.71,374
2023-04-18,606,36,16.83,374
2023-04-19,404,46,8.78,233
2023-04-20,186,12,15.5,164
2023-04-21,333,38,8.76,203
2023-04-24,433,25,17.32,269
2023-04-25,376,25,15.04,241
2023-04-26,214,16,13.38,149
2023-04-27,636,16,39.75,408
2023-04-28,1930,54,35.74,1092
2023-05-02,569,56,10.16,153
2023-05-03,3450,51,67.65,2918
2023-05-04,570,22,25.91,340
2023-05-05,654,37,17.68,286
2023-05-08,1067,27,39.52,823
2023-05-09,949,30,31.63,374
2023-05-10,864,64,13.5,377
2023-05-11,928,23,40.35,737
2023-05-12,6416,35,183.31,6012
2023-05-15,389,21,18.52,184
2023-05-16,223,14,15.93,122
2023-05-17,315,26,12.12,221
2023-05-18,569,18,31.61,217
2023-05-19,1282,38,33.74,205
2023-05-22,529,42,12.6,293
