Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-10-27,31900,23,1386.96,31900,
2022-10-28,156020,715,218.21,92058,
2022-10-31,51322,331,155.05,44023,
2022-11-01,32077,166,193.23,23382,
2022-11-02,7065,38,185.92,6916,
2022-11-03,25529,108,236.38,24209,
2022-11-04,19489,242,80.53,7347,
2022-11-07,24903,451,55.22,9208,
2022-11-09,19823,145,136.71,13234,
2022-11-10,5018,50,100.36,3616,
2022-11-11,19121,163,117.31,13132,
2022-11-14,5493,91,60.36,2224,
2022-11-15,5493,91,60.36,2224,
2022-11-16,33420,102,327.65,30555,
2022-11-17,6017,130,46.28,2660,
2022-11-18,5696,82,69.46,2411,
2022-11-21,6109,108,56.56,2865,
2022-11-22,5988,71,84.34,1925,
2022-11-23,3221,55,58.56,1116,
2022-11-24,11295,229,49.32,7231,
2022-11-25,10729,88,121.92,4351,
2022-11-28,3880,64,60.62,1741,
2022-11-29,2731,27,101.15,1275,
2022-11-30,5174,45,114.98,3267,
2022-12-01,4585,55,83.36,604,
2022-12-02,2396,55,43.56,375,
2022-12-05,5919,82,72.18,3191,
2022-12-06,6204,106,58.53,1317,
2022-12-07,127982,830,154.2,27766,
2022-12-08,20191,201,100.45,10374,
2022-12-09,79621,614,129.68,33034,
2022-12-12,18089,233,77.64,12357,
2022-12-13,54810,584,93.85,31142,
2022-12-14,28878,283,102.04,13323,
2022-12-15,10127,134,75.57,4783,
2022-12-16,10822,225,48.1,6747,
2022-12-19,7129,114,62.54,4298,
2022-12-20,12586,131,96.08,8916,
2022-12-21,21963,238,92.28,11844,
2022-12-22,5987,69,86.77,2078,
2022-12-23,9202,141,65.26,4666,
2022-12-26,4984,95,52.46,1169,
2022-12-27,7725,114,67.76,3797,
2022-12-28,26225,250,104.9,21648,
2022-12-29,71767,711,100.94,21620,
2022-12-30,8505,131,64.92,4722,
2023-01-02,11482,168,68.35,6949,
2023-01-03,14731,178,82.76,9633,
2023-01-04,11553,171,67.56,5110,
2023-01-05,20243,186,108.83,6119,
2023-01-06,11769,180,65.38,1199,
2023-01-09,5305,71,74.72,1837,
2023-01-10,9540,89,107.19,2309,
2023-01-11,14064,175,80.37,3591,
2023-01-12,9571,167,57.31,2418,
2023-01-13,8476,99,85.62,654,
2023-01-16,12081,133,90.83,1787,
2023-01-17,14664,225,65.17,2222,
2023-01-18,4207,77,54.64,2247,
2023-01-19,17847,135,132.2,5083,
2023-01-20,13868,131,105.86,1767,
2023-01-23,15832,232,68.24,6549,
2023-01-24,4605,92,50.05,1600,
2023-01-25,6482,109,59.47,3372,
2023-01-27,8336,121,68.89,1762,
2023-01-30,10853,164,66.18,1629,
2023-01-31,17216,157,109.66,1502,
2023-02-01,7823,136,57.52,4373,
2023-02-02,42107,579,72.72,31188,
2023-02-03,27824,230,120.97,11840,
2023-02-06,14523,234,62.06,5089,
2023-02-07,135035,1343,100.55,33756,
2023-02-08,35578,758,46.94,8245,
2023-02-09,309493,2551,121.32,136956,
2023-02-10,1012596,7783,130.1,286796,
2023-02-13,97190,1026,94.73,52601,
