Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,8003,197,40.62,4872
2019-10-01,3061,28,109.32,3061
2019-10-03,5310,39,136.15,5310
2019-10-04,2480,28,88.57,2480
2019-10-07,5683,47,120.91,5683
2019-10-09,16600,47,353.19,16600
2019-10-10,5727,45,127.27,5727
2019-10-11,8939,64,139.67,8939
2019-10-14,2616,30,87.2,2616
2019-10-15,3568,39,91.49,3568
2019-10-16,3232,38,85.05,3232
2019-10-17,700,15,46.67,700
2019-10-18,11382,47,242.17,11382
2019-10-22,7465,70,106.64,7465
2019-10-23,4695,52,90.29,4695
2019-10-24,1472,17,86.59,1472
2019-10-25,1708,21,81.33,1708
2019-10-29,4193,22,190.59,4193
2019-10-30,8279,48,172.48,8279
2019-10-31,5092,44,115.73,5092
2019-11-01,4241,46,92.2,4241
2019-11-04,8459,43,196.72,8459
2019-11-05,1540,30,51.33,1540
2019-11-06,3815,27,141.3,3815
2019-11-07,3226,21,153.62,3226
2019-11-08,2018,27,74.74,2018
2019-11-11,9714,44,220.77,9714
2019-11-13,10782,66,163.36,10782
2019-11-14,11131,65,171.25,11131
2019-11-15,6772,46,147.22,6772
2019-11-18,3131,37,84.62,3131
2019-11-19,15447,68,227.16,15447
2019-11-20,8646,60,144.1,8646
2019-11-21,5134,39,131.64,5134
2019-11-22,3695,48,76.98,3695
2019-11-25,5853,50,117.06,5853
2019-11-26,4941,49,100.84,4941
2019-11-27,3366,35,96.17,3366
2019-11-28,2024,47,43.06,2024
2019-11-29,2301,43,53.51,2301
2019-12-02,4569,39,117.15,4569
2019-12-03,1744,18,96.89,1744
2019-12-04,3719,31,119.97,3719
2019-12-05,3558,27,131.78,3558
2019-12-06,3611,40,90.28,3611
2019-12-09,4655,37,125.81,4655
2019-12-10,21936,128,171.38,13740
2019-12-11,3267,43,75.98,3050
2019-12-12,5959,55,108.35,5915
2019-12-13,5536,44,125.82,4175
2019-12-16,2354,32,73.56,2334
2019-12-17,13316,121,110.05,9098
2019-12-18,4473,168,26.62,2955
2019-12-19,2135,87,24.54,1826
2019-12-20,7873,65,121.12,6960
2019-12-23,7979,367,21.74,6877
2019-12-24,8744,46,190.09,8305
2019-12-26,5640,50,112.8,4899
2019-12-27,12755,110,115.95,9324
2019-12-30,33901,1090,31.1,25664
2019-12-31,13347,134,99.6,9555
2020-01-01,8874,114,77.84,6856
2020-01-02,8887,83,107.07,8372
2020-01-03,20807,200,104.04,8624
2020-01-06,6624,177,37.42,4713
2020-01-07,7236,141,51.32,5972
2020-01-08,13713,324,42.32,10162
2020-01-09,4810,123,39.11,4718
2020-01-10,23069,215,107.3,21372
2020-01-13,9102,113,80.55,8900
2020-01-14,6537,37,176.68,6537
2020-01-15,37760,140,269.71,29712
2020-01-16,13257,75,176.76,13257
2020-01-17,13991,57,245.46,13991
2020-01-20,28107,179,157.02,18741
2020-01-21,51231,1497,34.22,37396
2020-01-22,22110,264,83.75,17884
2020-01-23,26566,506,52.5,22227
2020-01-24,11414,136,83.93,10270
2020-01-27,20043,626,32.02,15158
2020-01-28,14900,48,310.42,14900
2020-01-29,13884,194,71.57,10308
2020-01-30,2598,84,30.93,2319
2020-01-31,8143,68,119.75,6779
2020-02-03,7666,107,71.64,6502
2020-02-04,14458,169,85.55,9931
2020-02-05,6383,359,17.78,4349
2020-02-06,7062,58,121.76,6686
2020-02-07,19918,222,89.72,12762
2020-02-10,13684,123,111.25,11340
2020-02-11,1214,42,28.9,975
2020-02-12,4437573,1095,4052.58,4372162
2020-02-13,39144,600,65.24,21455
2020-02-14,19203,349,55.02,14098
2020-02-17,5540,116,47.76,4697
2020-02-18,4186,79,52.99,3596
2020-02-19,13269,289,45.91,9057
2020-02-20,7297,98,74.46,5336
2020-02-24,34182,337,101.43,26828
2020-02-25,4386,106,41.38,3022
2020-02-26,15415,252,61.17,10870
2020-02-27,10251,133,77.08,6650
2020-02-28,17267,174,99.24,13934
2020-03-02,18123,153,118.45,14716
2020-03-03,44420,282,157.52,39054
2020-03-04,7081,96,73.76,5245
2020-03-05,10630,138,77.03,8983
2020-03-06,11455,103,111.21,7674
2020-03-09,20813,168,123.89,16405
2020-03-11,23006,399,57.66,14681
2020-03-12,29620,905,32.73,27022
2020-03-13,31278,197,158.77,23125
2020-03-16,12036,125,96.29,8873
2020-03-17,17833,259,68.85,10633
2020-03-18,9676,111,87.17,6876
2020-03-19,10902,40,272.55,10902
2020-03-20,28634,555,51.59,22851
2020-03-23,3047,35,87.06,2895
2020-03-24,20854,52,401.04,20354
2020-03-25,11079,59,187.78,11079
2020-03-26,40921,116,352.77,36683
2020-03-27,35467,119,298.04,34303
2020-03-30,20944,104,201.38,19245
2020-03-31,18235,116,157.2,12097
2020-04-01,9247,34,271.97,9147
2020-04-03,8478,48,176.62,7233
2020-04-07,6966,31,224.71,6963
2020-04-08,12145,51,238.14,12045
2020-04-09,10230,60,170.5,9489
2020-04-15,13664,95,143.83,11172
2020-04-16,7764,70,110.91,6536
2020-04-17,20323,142,143.12,15928
2020-04-20,5785,63,91.83,4790
2020-04-21,9220,62,148.71,8035
2020-04-22,1718,32,53.69,1212
2020-04-23,5947,47,126.53,5427
2020-04-24,6243,37,168.73,5416
2020-04-27,7352,39,188.51,5499
2020-04-28,7744,41,188.88,7165
2020-04-29,13099,92,142.38,9444
2020-04-30,7726,80,96.58,4875
2020-05-04,7422,44,168.68,7322
2020-05-05,17434,91,191.58,14252
2020-05-06,10689,84,127.25,7922
2020-05-07,7591,41,185.15,6999
2020-05-08,5933,40,148.32,4735
2020-05-11,10743,50,214.86,8927
2020-05-12,2891,45,64.24,2218
2020-05-13,5866,50,117.32,4058
2020-05-14,4943,34,145.38,4302
2020-05-15,7952,50,159.04,6369
2020-05-18,8417,80,105.21,6949
2020-05-19,3624,30,120.8,3224
2020-05-20,2327,31,75.06,1446
2020-05-21,2046,19,107.68,2036
2020-05-22,9587,32,299.59,9087
2020-05-26,16078,84,191.4,11485
2020-05-27,11372,161,70.63,8956
2020-05-28,7458,44,169.5,5886
2020-05-29,3064,61,50.23,2033
2020-06-01,9415,85,110.76,8383
2020-06-02,8043,73,110.18,7888
2020-06-03,12075,105,115.0,7739
2020-06-04,2331942,209,11157.62,2328530
2020-06-05,2833,19,149.11,2833
2020-06-08,6784,24,282.67,6784
2020-06-09,15629,43,363.47,15629
2020-06-10,55662,164,339.4,53987
2020-06-11,35859,204,175.78,29295
2020-06-12,14127,86,164.27,14127
2020-06-15,15729,104,151.24,14668
2020-06-16,29761,1060,28.08,20633
2020-06-17,21665,296,73.19,17474
2020-06-18,12765,138,92.5,8542
2020-06-19,8538,93,91.81,6874
2020-06-22,18897,247,76.51,13026
2020-06-23,14651,121,121.08,11594
2020-06-24,16526,157,105.26,15355
2020-06-25,6071,108,56.21,4468
2020-06-26,11265,104,108.32,8690
2020-06-29,24522,92,266.54,20438
2020-06-30,14185,68,208.6,13020
2020-07-01,20054,87,230.51,14297
2020-07-02,18134,133,136.35,10153
2020-07-03,8459,67,126.25,7322
2020-07-06,6428,58,110.83,6093
2020-07-07,11802,85,138.85,10161
2020-07-08,17664,100,176.64,15033
2020-07-09,23855,243,98.17,18958
2020-07-10,26379,253,104.26,22920
2020-07-13,29029,403,72.03,26674
2020-07-14,62807,499,125.87,44428
2020-07-15,23945,126,190.04,18464
2020-07-16,11659,139,83.88,9036
2020-07-17,4617,49,94.22,3344
2020-07-20,10484,103,101.79,9157
2020-07-21,56386,273,206.54,48892
2020-07-22,182720,1396,130.89,135047
2020-07-23,67882,976,69.55,43868
2020-07-24,73825,539,136.97,62417
2020-07-27,65262,490,133.19,53101
2020-07-28,22005,227,96.94,16197
2020-07-29,38167,743,51.37,30335
2020-07-30,47469,587,80.87,35086
2020-07-31,100125,1596,62.73,82263
2020-08-03,35959,375,95.89,23451
2020-08-04,44513,308,144.52,36994
2020-08-05,93828,750,125.1,57424
2020-08-06,50814,409,124.24,33401
2020-08-07,68787,583,117.99,48984
2020-08-10,109769,1106,99.25,74876
2020-08-11,50712,509,99.63,39910
2020-08-12,89735,917,97.86,61745
2020-08-13,75535,1122,67.32,46983
2020-08-14,54979,715,76.89,37896
2020-08-17,53565,536,99.93,46827
2020-08-18,33898,420,80.71,26418
2020-08-19,86897,674,128.93,63316
2020-08-20,22766,426,53.44,17136
2020-08-21,27708,376,73.69,19313
2020-08-24,34005,394,86.31,26170
2020-08-25,20070,231,86.88,14391
2020-08-26,113084,1265,89.39,75927
2020-08-27,59315,311,190.72,58314
2020-08-28,162391,1393,116.58,138290
2020-08-31,139484,909,153.45,101512
2020-09-01,68954,467,147.65,59614
2020-09-02,99407,567,175.32,76329
2020-09-03,79665,764,104.27,45812
2020-09-04,27724,479,57.88,20433
2020-09-07,54718,562,97.36,38179
2020-09-08,261130,978,267.0,205639
2020-09-09,124337,1266,98.21,85554
2020-09-10,58176,488,119.21,54679
2020-09-11,170665,2148,79.45,81791
2020-09-14,74065,1053,70.34,49634
2020-09-15,64510,841,76.71,36964
2020-09-16,30552,387,78.95,25498
2020-09-17,29179,537,54.34,19505
2020-09-18,33311,640,52.05,17170
2020-09-21,88296,737,119.8,57354
2020-09-22,37836,421,89.87,28341
2020-09-23,28555,350,81.59,20766
2020-09-24,43291,409,105.85,27060
2020-09-25,13431,183,73.39,9538
2020-09-29,22721,198,114.75,16803
2020-09-30,13381,232,57.68,8621
