Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-11-16,49322680,470963,104.73,30029758,
2022-11-17,10749576,155907,68.95,2728709,
2022-11-18,3521333,70032,50.28,1573160,
2022-11-21,3295433,70412,46.8,1519720,
2022-11-22,2071829,41230,50.25,1131563,
2022-11-23,2598455,55146,47.12,1151455,
2022-11-24,5041987,87407,57.68,1522199,
2022-11-25,1228238,25485,48.19,470901,
2022-11-28,1989168,33446,59.47,871489,
2022-11-29,706270,15286,46.2,230110,
2022-11-30,771921,20523,37.61,259229,
2022-12-01,640775,16309,39.29,209355,
2022-12-02,305648,8112,37.68,119452,
2022-12-05,412743,10256,40.24,170850,
2022-12-06,303908,7545,40.28,107583,
2022-12-07,1038513,21010,49.43,272094,
2022-12-08,664619,23440,28.35,260416,
2022-12-09,652364,22147,29.46,181629,
2022-12-12,1436443,47617,30.17,689483,
2022-12-13,721197,17305,41.68,502924,
2022-12-14,326847,11264,29.02,172205,
2022-12-15,393300,11275,34.88,255196,
2022-12-16,596093,15126,39.41,324025,
2022-12-19,207141,7037,29.44,123013,
2022-12-20,538384,10463,51.46,362125,
2022-12-21,432371,11822,36.57,264184,
2022-12-22,769881,18019,42.73,347851,
2022-12-23,854686,23223,36.8,509335,
2022-12-26,438840,20063,21.87,228104,
2022-12-27,475791,19214,24.76,190811,
2022-12-28,186297,6809,27.36,72564,
2022-12-29,336105,16005,21.0,169547,
2022-12-30,550986,16270,33.87,179054,
2023-01-02,237206,9662,24.55,110658,
2023-01-03,124657,5831,21.38,62635,
2023-01-04,281391,12965,21.7,119178,
2023-01-05,432603,15036,28.77,213582,
2023-01-06,139126,7069,19.68,73911,
2023-01-09,135658,7306,18.57,73447,
2023-01-10,136200,8563,15.91,93232,
2023-01-11,128361,9485,13.53,82041,
2023-01-12,280903,20773,13.52,169425,
2023-01-13,195853,13199,14.84,95928
2023-01-16,84092,4552,18.47,40763
2023-01-17,204827,10593,19.34,105790
2023-01-18,114899,6774,16.96,55495
2023-01-19,71327,4189,17.03,35987
2023-01-20,113109,6074,18.62,72223
2023-01-23,96913,4842,20.02,52492
2023-01-24,126350,6125,20.63,74741
2023-01-25,473445,20226,23.41,304413
2023-01-27,325757,21161,15.39,203392
2023-01-30,179116,11332,15.81,81970
2023-01-31,121056,6520,18.57,73286
2023-02-01,169724,10566,16.06,83269
2023-02-02,182043,16202,11.24,104265
2023-02-03,96034,8096,11.86,55761
2023-02-06,182067,8851,20.57,106423
2023-02-07,228071,9713,23.48,149111
2023-02-08,298300,15422,19.34,169672
2023-02-09,673790,25683,26.23,493095
2023-02-10,873473,37386,23.36,593898
2023-02-13,365348,26059,14.02,201965
2023-02-14,415579,30354,13.69,241131
2023-02-15,369902,20105,18.4,286932
