Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-02-23,14428,60,240.47,14428
2023-02-24,8919,22,405.41,8919
2023-02-27,3765,18,209.17,3765
2023-02-28,3804,15,253.6,3804
2023-03-01,1997,16,124.81,1997
2023-03-02,4062,9,451.33,4062
2023-03-03,729,14,52.07,729
2023-03-06,1333,12,111.08,1333
2023-03-08,1207,10,120.7,1207
2023-03-09,22350,16,1396.88,22350
2023-03-10,12524,17,736.71,12524
2023-03-13,3838,21,182.76,3838
2023-03-14,1720,12,143.33,1720
2023-03-15,8897,23,386.83,8897
2023-03-16,6297,22,286.23,6297
2023-03-17,1941,14,138.64,1941
2023-03-20,17377,27,643.59,17377
2023-03-21,5047,20,252.35,5047
2023-03-22,710,10,71.0,710
2023-03-23,1558,20,77.9,1558
2023-03-24,3218,16,201.12,3218
