Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,13823,132,104.72,8662
2019-10-01,15791,113,139.74,11853
2019-10-03,5001,91,54.96,4545
2019-10-04,4957,62,79.95,4002
2019-10-07,6464,140,46.17,4773
2019-10-09,7814,53,147.43,7064
2019-10-10,3454,46,75.09,1937
2019-10-11,5489,129,42.55,4174
2019-10-14,767,19,40.37,733
2019-10-15,3538,57,62.07,2898
2019-10-16,8324,253,32.9,4995
2019-10-17,4963,50,99.26,3590
2019-10-18,68635,268,256.1,65502
2019-10-22,5326,91,58.53,4250
2019-10-23,11511,91,126.49,6534
2019-10-24,22005,51,431.47,19146
2019-10-25,18924,52,363.92,15123
2019-10-29,39326,360,109.24,38444
2019-10-30,5194,74,70.19,2975
2019-10-31,17239,317,54.38,12379
2019-11-01,13515,206,65.61,7905
2019-11-04,27534,316,87.13,20631
2019-11-05,2382,85,28.02,2019
2019-11-06,5658,76,74.45,4098
2019-11-07,7892,87,90.71,6000
2019-11-08,17402,265,65.67,15994
2019-11-11,67555,513,131.69,59903
2019-11-13,33914,644,52.66,27427
2019-11-14,5778,100,57.78,2760
2019-11-15,7570,182,41.59,6249
2019-11-18,26592,198,134.3,21811
2019-11-19,4317,167,25.85,3757
2019-11-20,19751,311,63.51,15208
2019-11-21,4476,170,26.33,2934
2019-11-22,8580,152,56.45,6431
2019-11-25,39059,91,429.22,35709
2019-11-26,6752,109,61.94,4789
2019-11-27,4615,63,73.25,2745
2019-11-28,8438,126,66.97,6894
2019-11-29,5775,153,37.75,4774
2019-12-02,3815,79,48.29,2961
2019-12-03,10513,168,62.58,8515
2019-12-04,10778,305,35.34,5134
2019-12-05,2844,57,49.89,1863
2019-12-06,14640,89,164.49,11251
2019-12-09,5408,131,41.28,4934
2019-12-10,5259,44,119.52,3711
2019-12-11,6404,73,87.73,4445
2019-12-12,11951,108,110.66,9463
2019-12-13,5008,84,59.62,3612
2019-12-16,14633,84,174.2,13241
2019-12-17,114147,1352,84.43,61639
2019-12-18,512686,1638,313.0,144453
2019-12-19,707321,4105,172.31,221356
2019-12-20,134664,665,202.5,85452
2019-12-23,57464,549,104.67,27618
2019-12-24,35239,356,98.99,19645
2019-12-26,66801,369,181.03,50133
2019-12-27,21645,218,99.29,13338
2019-12-30,13023,189,68.9,6263
2019-12-31,6835,165,41.42,4691
2020-01-01,20100,173,116.18,11394
2020-01-02,30188,312,96.76,19548
2020-01-03,46345,398,116.44,27517
2020-01-06,9466,103,91.9,7636
2020-01-07,17884,195,91.71,10748
2020-01-08,30210,191,158.17,20513
2020-01-09,8988,105,85.6,5627
2020-01-10,10225,194,52.71,7347
2020-01-13,47784,396,120.67,27226
2020-01-14,54309,380,142.92,33104
2020-01-15,8922,80,111.52,5739
2020-01-16,96074,546,175.96,71459
2020-01-17,41942,330,127.1,29445
2020-01-20,26280,173,151.91,18140
2020-01-21,29505,223,132.31,18062
2020-01-22,18058,137,131.81,9857
2020-01-23,12409,115,107.9,6495
2020-01-24,43729,186,235.1,29949
2020-01-27,42387,294,144.17,27527
2020-01-28,42894,301,142.5,32476
2020-01-29,7693,74,103.96,5747
2020-01-30,13567,113,120.06,6305
2020-01-31,8593,69,124.54,8485
2020-02-03,13755,226,60.86,8979
2020-02-04,8928,104,85.85,7020
2020-02-05,32613,230,141.8,29335
2020-02-06,12451,63,197.63,10922
2020-02-07,18668,124,150.55,12630
2020-02-10,36085,309,116.78,26155
2020-02-11,6838,143,47.82,4287
2020-02-12,16284,217,75.04,11225
2020-02-13,16818,180,93.43,11046
2020-02-14,12889,176,73.23,5865
2020-02-17,7930,138,57.46,5049
2020-02-18,26384,272,97.0,19666
2020-02-19,19269,381,50.57,12074
2020-02-20,33641,372,90.43,24116
2020-02-24,16275,248,65.62,8211
2020-02-25,8887,82,108.38,6643
2020-02-26,4795,101,47.48,3504
2020-02-27,10931,145,75.39,7435
2020-02-28,32963,254,129.78,29675
2020-03-02,17949,180,99.72,13147
2020-03-03,6146,88,69.84,4365
2020-03-04,21167,157,134.82,18631
2020-03-05,5441,121,44.97,3178
2020-03-06,10019,120,83.49,8431
2020-03-09,28207,150,188.05,24432
2020-03-11,6732,142,47.41,5095
2020-03-12,55112,306,180.1,45854
2020-03-13,34566,306,112.96,22442
2020-03-16,23591,1063,22.19,18810
2020-03-17,21026,160,131.41,15225
2020-03-18,109686,371,295.65,98609
2020-03-19,61187,350,174.82,28218
2020-03-20,40747,330,123.48,25167
2020-03-23,35372,271,130.52,21747
2020-03-24,17189,158,108.79,12520
2020-03-25,12967,210,61.75,7717
2020-03-26,47206,148,318.96,45357
2020-03-27,30173,310,97.33,18050
2020-03-30,18401,205,89.76,13245
2020-03-31,22873,168,136.15,17948
2020-04-01,9819,185,53.08,6312
2020-04-03,71763,638,112.48,29971
2020-04-07,110704,892,124.11,59825
2020-04-08,119801,988,121.26,85600
2020-04-09,162747,1591,102.29,101046
2020-04-15,85820,571,150.3,49038
2020-04-16,41012,470,87.26,22213
2020-04-17,74174,609,121.8,40936
2020-04-20,42523,320,132.88,26426
2020-04-21,48318,352,137.27,31454
2020-04-22,14451,197,73.36,7251
2020-04-23,19223,222,86.59,10392
2020-04-24,36400,266,136.84,25462
2020-04-27,19602,164,119.52,11626
2020-04-28,24044,241,99.77,15174
2020-04-29,38635,248,155.79,19852
2020-04-30,17990,154,116.82,9583
2020-05-04,23520,195,120.62,14292
2020-05-05,15034,145,103.68,9727
2020-05-06,10493,85,123.45,7551
2020-05-07,9760,113,86.37,7112
2020-05-08,6155,119,51.72,3913
2020-05-11,24886,285,87.32,13482
2020-05-12,11153,162,68.85,7321
2020-05-13,10469,168,62.32,6528
2020-05-14,47164,288,163.76,29517
2020-05-15,20691,184,112.45,14947
2020-05-18,17460,106,164.72,15352
2020-05-19,75107,252,298.04,41268
2020-05-20,9522,103,92.45,7643
2020-05-21,22841,109,209.55,13995
2020-05-22,8779,89,98.64,6954
2020-05-26,8976,51,176.0,7365
2020-05-27,4186,45,93.02,4157
2020-05-28,15091,95,158.85,9413
2020-05-29,19283,149,129.42,9532
2020-06-01,26365,178,148.12,18832
2020-06-02,13011,98,132.77,10517
2020-06-03,33592,205,163.86,23660
2020-06-04,25044,225,111.31,16620
2020-06-05,46332,287,161.44,34612
2020-06-08,44376,234,189.64,32755
2020-06-09,50537,241,209.7,25552
2020-06-10,109497,526,208.17,79025
2020-06-11,115515,623,185.42,79116
2020-06-12,56729,262,216.52,29025
2020-06-15,36258,287,126.33,17490
2020-06-16,249732,1012,246.77,131808
2020-06-17,166104,873,190.27,80078
2020-06-18,151114,660,228.96,99553
2020-06-19,70748,341,207.47,46410
2020-06-22,217479,843,257.98,170558
2020-06-23,160311,847,189.27,106271
2020-06-24,253547,1489,170.28,143373
2020-06-25,228023,1110,205.43,132702
2020-06-26,229593,1048,219.08,136548
2020-06-29,58583,353,165.96,31488
2020-06-30,62953,363,173.42,48468
2020-07-01,76661,388,197.58,41643
2020-07-02,37005,125,296.04,37005
2020-07-03,17592,99,177.7,17592
2020-07-06,17147,99,173.2,17147
2020-07-07,13921,67,207.78,13921
2020-07-08,58779,122,481.8,58779
2020-07-09,8116,71,114.31,8116
2020-07-10,31933,57,560.23,31933
2020-07-13,16838,105,160.36,16838
2020-07-14,9027,69,130.83,9027
2020-07-15,19214,138,139.23,19214
2020-07-16,17431,65,268.17,17431
2020-07-17,18682,92,203.07,18682
2020-07-20,11560,103,112.23,11560
2020-07-21,10246,72,142.31,10246
2020-07-22,36283,147,246.82,36283
2020-07-23,10500,61,172.13,10500
2020-07-24,12445,61,204.02,12445
2020-07-27,34702,98,354.1,34702
2020-07-28,5451,86,63.38,5451
2020-07-29,7817,72,108.57,7817
2020-07-30,8713,121,72.01,8713
2020-07-31,13040,89,146.52,13040
2020-08-03,11432,85,134.49,11432
2020-08-04,35970,127,283.23,35970
2020-08-05,11258,75,150.11,11258
2020-08-06,19169,129,148.6,19169
2020-08-07,30558,168,181.89,30558
2020-08-10,43632,163,267.68,43632
2020-08-11,39750,182,218.41,39750
2020-08-12,28579,140,204.14,28579
2020-08-13,16795,125,134.36,16795
2020-08-14,59919,203,295.17,59919
2020-08-17,33134,113,293.22,33134
2020-08-18,30895,149,207.35,24870
2020-08-19,23667,128,184.9,19798
2020-08-20,35191,447,78.73,27343
2020-08-21,42473,259,163.99,32062
2020-08-24,36271,229,158.39,29218
2020-08-25,26182,235,111.41,19375
2020-08-26,40248,482,83.5,32358
2020-08-27,33660,327,102.94,30205
2020-08-28,23880,228,104.74,18492
2020-08-31,44063,220,200.29,41392
2020-09-01,27229,159,171.25,20942
2020-09-02,7371,94,78.41,5658
2020-09-03,10276,74,138.86,7749
2020-09-04,14608,180,81.16,9583
2020-09-07,8451,162,52.17,6031
2020-09-08,18101,197,91.88,5956
2020-09-09,4658,104,44.79,2682
2020-09-10,13743,137,100.31,8876
2020-09-11,5074,117,43.37,4091
2020-09-14,11525,98,117.6,5656
2020-09-15,9378,89,105.37,7291
2020-09-16,7456,116,64.28,5441
2020-09-17,8472,109,77.72,6287
2020-09-18,22429,150,149.53,20203
2020-09-21,16500,263,62.74,12255
2020-09-22,7194,133,54.09,6512
2020-09-23,5354,208,25.74,4346
2020-09-24,8556,91,94.02,5768
2020-09-25,23262,153,152.04,18088
2020-09-29,2903,83,34.98,2271
2020-09-30,2881,74,38.93,2249
2020-10-01,8879,152,58.41,4443
2020-10-05,9982,115,86.8,7879
2020-10-06,11593,122,95.02,10220
2020-10-07,43363,228,190.19,35254
2020-10-08,109371,710,154.04,56689
2020-10-09,46432,347,133.81,27295
2020-10-12,14278,147,97.13,10334
2020-10-13,15476,191,81.03,10220
2020-10-14,11884,175,67.91,9327
2020-10-15,8202,92,89.15,7032
2020-10-16,16922,112,151.09,14203
2020-10-19,27416,307,89.3,19663
2020-10-20,15402,104,148.1,10328
2020-10-21,9023,79,114.22,8110
2020-10-22,15163,122,124.29,13780
2020-10-23,15468,188,82.28,10947
2020-10-26,19516,129,151.29,16070
2020-10-27,8832,119,74.22,7542
2020-10-28,15829,154,102.79,10647
2020-10-29,15230,120,126.92,10689
2020-10-30,12167,115,105.8,8567
2020-11-02,4654,76,61.24,3372
2020-11-03,36523,266,137.3,20754
2020-11-04,23127,230,100.55,15790
2020-11-05,13009,109,119.35,7163
2020-11-06,15731,164,95.92,11569
2020-11-09,13421,154,87.15,11389
2020-11-10,17681,156,113.34,12121
2020-11-11,9978,121,82.46,5455
2020-11-12,46299,308,150.32,30873
2020-11-13,12253,71,172.58,9169
2020-11-17,41513,313,132.63,26240
2020-11-18,49000,383,127.94,29429
2020-11-19,19191,191,100.48,15515
2020-11-20,13820,117,118.12,10119
2020-11-23,18438,201,91.73,12924
2020-11-24,119070,482,247.03,91919
2020-11-25,120764,674,179.18,72840
2020-11-26,37000,407,90.91,28349
2020-11-27,67407,441,152.85,51541
2020-12-01,68373,485,140.98,43997
2020-12-02,55605,428,129.92,34021
2020-12-03,256647,1013,253.35,150018
2020-12-04,96773,855,113.18,69764
2020-12-07,77112,660,116.84,57261
2020-12-08,43299,420,103.09,30805
2020-12-09,65822,328,200.68,55300
2020-12-10,29833,258,115.63,19448
2020-12-11,44927,336,133.71,28978
2020-12-14,77538,344,225.4,58934
2020-12-15,44888,412,108.95,29824
2020-12-16,34217,261,131.1,27802
2020-12-17,42864,228,188.0,34889
2020-12-18,56218,398,141.25,46863
2020-12-21,64744,362,178.85,50641
2020-12-22,55425,451,122.89,28952
2020-12-23,23219,164,141.58,14801
2020-12-24,285745,875,326.57,203511
2020-12-28,132200,646,204.64,118260
2020-12-29,28904,132,218.97,28904
2020-12-30,29902,87,343.7,29902
2020-12-31,10535,56,188.12,10535
2021-01-01,9985,63,158.49,9985
2021-01-04,765992,2865,267.36,386135
2021-01-05,499615,2142,233.25,297642
2021-01-06,88977,676,131.62,62208
2021-01-07,80091,458,174.87,57628
2021-01-08,102747,522,196.83,75024
2021-01-11,90127,298,302.44,59551
2021-01-12,139822,616,226.98,104440
2021-01-13,195564,1063,183.97,90973
2021-01-14,76524,495,154.59,38277
2021-01-15,37400,319,117.24,24698
2021-01-18,147736,640,230.84,118443
2021-01-19,86888,395,219.97,77523
2021-01-20,153057,1157,132.29,98961
2021-01-21,107621,518,207.76,82578
2021-01-22,52823,391,135.1,40704
2021-01-25,100398,388,258.76,66556
2021-01-27,47031,332,141.66,33660
2021-01-28,24225,134,180.78,20883
2021-01-29,25596,85,301.13,25591
2021-02-01,64030,530,120.81,37455
2021-02-02,33566,105,319.68,33566
2021-02-03,17072,94,181.62,17072
2021-02-04,67493,204,330.85,67493
2021-02-05,10885,76,143.22,10885
2021-02-08,23674,103,229.84,23674
2021-02-09,76921,269,285.95,76921
2021-02-10,52926,224,236.28,52926
2021-02-11,22902,140,163.59,22902
2021-02-12,31755,106,299.58,31755
2021-02-15,30836,166,185.76,30836
2021-02-16,29567,160,184.79,29567
2021-02-17,44158,221,199.81,44158
2021-02-18,20892,109,191.67,20892
2021-02-19,20376,104,195.92,20376
2021-02-22,50069,173,289.42,50069
