Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-09-29,19264,99,194.59,15875,
2022-09-30,27041,127,212.92,22341,
2022-10-03,14607,123,118.76,9311,
2022-10-04,13651,69,197.84,11811,
2022-10-06,6295,67,93.96,3559,
2022-10-07,5121,40,128.02,2995,
2022-10-10,49564,190,260.86,32914,
2022-10-11,4888,101,48.4,2272,
2022-10-12,608,11,55.27,304,
2022-10-13,5451,55,99.11,3934,
2022-10-14,5117,51,100.33,2756,
2022-10-17,2294,64,35.84,1259,
2022-10-18,3868,51,75.84,3760,
2022-10-19,17095,54,316.57,16882,
2022-10-20,8762,40,219.05,6794,
2022-10-21,9303,38,244.82,8633,
2022-10-24,2069,17,121.71,1798,
2022-10-25,7394,46,160.74,3768,
2022-10-27,27654,131,211.1,18749,
2022-10-28,15941,51,312.57,13903,
2022-10-31,55771,156,357.51,51016,
2022-11-01,105324,124,849.39,99139,
2022-11-02,21734,71,306.11,18554,
2022-11-03,4126,36,114.61,2346,
2022-11-04,28190,67,420.75,26818,
2022-11-07,18314,54,339.15,14011,
2022-11-09,3908,34,114.94,1468,
2022-11-10,1151,21,54.81,1146,
2022-11-11,21595,102,211.72,21404,
2022-11-14,6612,42,157.43,5537,
2022-11-15,6612,42,157.43,5537,
2022-11-16,1892,25,75.68,1882,
2022-11-17,1807,44,41.07,1598,
2022-11-18,4245,34,124.85,2864,
2022-11-21,3205,30,106.83,2157,
2022-11-22,1855,25,74.2,1524,
2022-11-23,2516,37,68.0,2389,
2022-11-24,5837,38,153.61,5524,
2022-11-25,29039,78,372.29,23028,
2022-11-28,14438,53,272.42,11672,
2022-11-29,93725,100,937.25,88393,
2022-11-30,5029,27,186.26,3163,
2022-12-01,15599,59,264.39,13123,
2022-12-02,8063,79,102.06,6574,
2022-12-05,6417,50,128.34,5381,
2022-12-06,3161,32,98.78,1491,
2022-12-07,2469,34,72.62,2034,
2022-12-08,8298,96,86.44,7810,
2022-12-09,8463,50,169.26,6265,
2022-12-12,3534,62,57.0,2190,
2022-12-13,1070,69,15.51,1012,
2022-12-14,2661,24,110.88,2653,
2022-12-15,1701,54,31.5,1557,
2022-12-16,11149,28,398.18,10742,
2022-12-19,12973,55,235.87,5815,
2022-12-20,7231,97,74.55,3540,
2022-12-21,2622,49,53.51,615,
2022-12-22,7005,44,159.2,3905,
2022-12-23,5011,44,113.89,1040,
2022-12-26,2073,32,64.78,1560,
2022-12-27,546,21,26.0,502,
2022-12-28,4155,22,188.86,4002,
2022-12-29,4903,30,163.43,4886,
2022-12-30,38610,61,632.95,38469,
2023-01-02,12464,48,259.67,10418,
2023-01-03,12083,16,755.19,10816,
2023-01-04,6224,61,102.03,4143,
2023-01-05,4905,57,86.05,3818,
2023-01-06,2465,41,60.12,2358,
2023-01-09,1174,41,28.63,1141,
2023-01-10,1284,34,37.76,1189,
2023-01-11,1112,19,58.53,1102,
2023-01-12,4606,48,95.96,2762,
2023-01-13,463,28,16.54,406,
2023-01-16,6254,58,107.83,3839,
2023-01-17,104549,181,577.62,34087,
2023-01-18,18286,36,507.94,10046,
2023-01-19,1299,9,144.33,21,
2023-01-20,291,7,41.57,290,
2023-01-23,406,52,7.81,367,
2023-01-24,3152,17,185.41,3146,
2023-01-25,755,30,25.17,705,
2023-01-27,265,57,4.65,241,
2023-01-30,3983,46,86.59,3893,
2023-01-31,243,23,10.57,231,
2023-02-01,33267,61,545.36,25889,
2023-02-02,3658,35,104.51,2669,
2023-02-03,3,1,3.0,3,
2023-02-06,21764,49,444.16,21452,
2023-02-07,26,9,2.89,13,
2023-02-08,677,39,17.36,644,
2023-02-09,2523,45,56.07,1530,
2023-02-10,6794,47,144.55,4594,
2023-02-13,2677,39,68.64,2476,
2023-02-14,714,22,32.45,702,
2023-02-15,8006,85,94.19,7992,
2023-02-16,12326,49,251.55,8760,
2023-02-17,1573,32,49.16,831,
2023-02-20,1843,63,29.25,1767,
2023-02-21,3981,30,132.7,3973,
2023-02-22,3183,35,90.94,2825,
2023-02-23,2098,29,72.34,1991,
2023-02-24,11716,46,254.7,11016,
2023-02-27,2513,38,66.13,1764,
2023-02-28,1045,20,52.25,929,
2023-03-01,640,44,14.55,377,
2023-03-02,12,3,4.0,12,
2023-03-03,342,41,8.34,320,
2023-03-06,11889,62,191.76,11866,
2023-03-08,26499,66,401.5,25733,
2023-03-09,1955,41,47.68,486,
2023-03-10,2043,32,63.84,1950,
2023-03-13,460,62,7.42,439,
2023-03-14,1998,34,58.76,1618,
2023-03-15,713,39,18.28,701,
2023-03-16,588,26,22.62,584,
2023-03-17,245,30,8.17,164,
2023-03-20,1990,122,16.31,1802,
2023-03-21,1006,51,19.73,537,
2023-03-22,400,25,16.0,383,
2023-03-23,683,53,12.89,573,
2023-03-24,3718,73,50.93,3394,
2023-03-27,560,29,19.31,536,
2023-03-28,188,60,3.13,123,
2023-03-29,1254,131,9.57,1240,
2023-03-31,756,46,16.43,667,
2023-04-03,8619,74,116.47,8572,
2023-04-05,2167,41,52.85,1478,
2023-04-06,1456,48,30.33,1066,
2023-04-10,1535,52,29.52,1519,
2023-04-11,5050,42,120.24,3691,
2023-04-12,611,41,14.9,591,
2023-04-13,600,20,30.0,589,
2023-04-17,1255,58,21.64,1186
2023-04-18,4113,23,178.83,3702
2023-04-19,734,38,19.32,595
2023-04-20,2695,60,44.92,2034
2023-04-21,429,32,13.41,333
2023-04-24,1717,32,53.66,1683
2023-04-25,5096,44,115.82,5063
2023-04-27,1339,21,63.76,1314
2023-04-28,5340,57,93.68,4687
2023-05-02,5703,75,76.04,2397
2023-05-03,13591,48,283.15,11373
2023-05-04,10985,47,233.72,8550
2023-05-05,10593,116,91.32,8483
2023-05-08,8072,64,126.12,4114
2023-05-09,5392,31,173.94,3068
2023-05-10,2073,48,43.19,792
2023-05-11,790,51,15.49,606
2023-05-12,2100,26,80.77,2094
2023-05-15,9945,80,124.31,9468
2023-05-16,3733,70,53.33,1452
2023-05-17,411,32,12.84,373
2023-05-18,2962,25,118.48,2835
2023-05-19,3537,57,62.05,3013
2023-05-22,2984,46,64.87,2686
